lei,institution_name_hmda,nmls_id,our_lender_slug,legal_name,match_confidence,match_method,illinois_originations,florida_originations,total_originations,priority_match,notes
549300KIOYNU323LVJ37,AMERICAN PACIFIC MORTGAGE CORPORATION,1850,american-pacific-mortgage-inland-empire,American Pacific Mortgage (Inland Empire),medium,reuse_prior_state_curated_lei+gleif_name_to_directory,2402,1750,2402,high,reuse_prior_state_curated_lei map for IL activity (2402 IL originations); slug=american-pacific-mortgage-inland-empire.
549300AT7EB9FJAF0E61,Old National Bank,459308,old-national-bank,Old National Bank,high,il_oh_curated+il_oh_curated_gleif+public_nmls,2207,0,2207,high,il_oh_curated map for IL activity (2207 IL originations); slug=old-national-bank.
5493004K0Z4RFJSPYT52,CONSUMERS COOPERATIVE CREDIT UNION,692733,consumers-credit-union-illinois,Consumers Credit Union (Illinois),high,il_oh_curated+il_oh_deepen_gleif+public_nmls,1999,0,1999,high,il_oh_curated map for IL activity (1999 IL originations); slug=consumers-credit-union-illinois.
549300LBCBNR1OT00651,NATIONSTAR MORTGAGE LLC,2104,mr-cooper,Nationstar Mortgage LLC,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,1982,3546,1982,high,reuse_prior_state_curated_lei map for IL activity (1982 IL originations); slug=mr-cooper.
549300FNXYY540N23N64,Newrez LLC,2289,newrez,Newrez LLC,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,1857,5643,1857,high,reuse_prior_state_curated_lei map for IL activity (1857 IL originations); slug=newrez.
549300LXKO1O7CSK5J52,"FLAT BRANCH MORTGAGE, INC.",224149,flat-branch-mortgage,"Flat Branch Mortgage, Inc.",high,il_oh_curated+il_oh_curated_gleif+public_nmls,1758,0,1758,high,il_oh_curated map for IL activity (1758 IL originations); slug=flat-branch-mortgage.
254900DTLHVWQ7NP7R34,"CMG Mortgage, Inc.",2458338,cmg-home-loans-dennis-vo,CMG Home Loans (Dennis Vo Team),high,reuse_prior_state_curated_lei+curated_lei+directory_name,1746,4627,1746,high,reuse_prior_state_curated_lei map for IL activity (1746 IL originations); slug=cmg-home-loans-dennis-vo.
549300RPOGWJRH63HS39,UNION HOME MORTGAGE CORP.,1904,union-home-mortgage-reeves-team,Union Home Mortgage Corp.,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+company_nmls+ga_directory,1655,0,1655,high,reuse_prior_state_curated_lei map for IL activity (1655 IL originations); slug=union-home-mortgage-reeves-team.
549300LYRWPSYPK6S325,Guild Mortgage Company LLC,3274,guild-mortgage-metrowest,Guild Mortgage (West Valley Branches),high,reuse_prior_state_curated_lei+curated_lei+directory_name,1573,5374,1573,high,reuse_prior_state_curated_lei map for IL activity (1573 IL originations); slug=guild-mortgage-metrowest.
5493003GQDUH26DNNH17,Navy Federal Credit Union,399807,navy-federal-jacksonville,Navy Federal Credit Union (Jacksonville Area),high,reuse_prior_state_curated_lei+curated_lei+directory_name,1532,8416,1532,high,reuse_prior_state_curated_lei map for IL activity (1532 IL originations); slug=navy-federal-jacksonville.
E57ODZWZ7FF32TWEFA76,"Citibank, National Association",412915,citibank,"Citibank, National Association",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,1251,0,1251,high,reuse_prior_state_curated_lei map for IL activity (1251 IL originations); slug=citibank.
549300OPCWU6E72WUT29,"MUTUAL OF OMAHA MORTGAGE, INC.",1025894,mutual-of-omaha-mortgage,"Mutual of Omaha Mortgage, Inc.",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+public_nmls,1245,0,1245,high,reuse_prior_state_curated_lei map for IL activity (1245 IL originations); slug=mutual-of-omaha-mortgage.
549300RN01LBYR8ZVX74,"LOWER, LLC",1124061,lower,"Lower, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls,1191,0,1191,high,reuse_prior_state_curated_lei map for IL activity (1191 IL originations); slug=lower.
EQTWLK1G7ODGC2MGLV11,Regions Bank,467341,regions-bank,Regions Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,1168,5826,1168,high,reuse_prior_state_curated_lei map for IL activity (1168 IL originations); slug=regions-bank.
549300H3IZO24NSOO931,"loanDepot.com, LLC",174457,loandepot,"loanDepot.com, LLC",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,984,10692,984,high,reuse_prior_state_curated_lei map for IL activity (984 IL originations); slug=loandepot.
54930001NSTOD85LT125,"GUARANTEED RATE AFFINITY, LLC",1598647,guaranteed-rate-affinity,"Guaranteed Rate Affinity, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+reuse_fl_tx_ga_ca_nc_sc_curated_lei+sc_curated+sc_curated_gleif+public_nmls,970,0,970,high,reuse_prior_state_curated_lei map for IL activity (970 IL originations); slug=guaranteed-rate-affinity.
549300PIL8LFAQ04XC20,Better Mortgage Corporation,330511,better-mortgage,Better Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,921,2675,921,high,reuse_prior_state_curated_lei map for IL activity (921 IL originations); slug=better-mortgage.
549300YIQ7S7Z8PIHE53,AMERISAVE MORTGAGE CORPORATION,1168,amerisave,AmeriSave Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,882,1667,882,high,reuse_prior_state_curated_lei map for IL activity (882 IL originations); slug=amerisave.
KB1H1DSPRFMYMCUFXT09,"Wells Fargo Bank, National Association",399801,wells-fargo-bank,"Wells Fargo Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,856,2670,856,high,reuse_prior_state_curated_lei map for IL activity (856 IL originations); slug=wells-fargo-bank.
5493001SXWZ4OFP8Z903,"CrossCountry Mortgage, LLC",3029,crosscountry-mortgage-metrowest,CrossCountry Mortgage (West Valley),high,reuse_prior_state_curated_lei+curated_lei+directory_name,854,11582,854,high,reuse_prior_state_curated_lei map for IL activity (854 IL originations); slug=crosscountry-mortgage-metrowest.
54930054ET8KM4O1D485,"SOFI BANK, NATIONAL ASSOCIATION",1121636,sofi-bank,"SoFi Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,709,1042,709,high,reuse_prior_state_curated_lei map for IL activity (709 IL originations); slug=sofi-bank.
5493004WMLN60ZJ2ON46,"Paramount Residential Mortgage Group, Inc.",75243,prmg,Paramount Residential Mortgage Group (PRMG),high,reuse_prior_state_curated_lei+curated_lei+directory_name,615,4200,615,high,reuse_prior_state_curated_lei map for IL activity (615 IL originations); slug=prmg.
549300121SF0K2LN2804,"PRIMELENDING, A PLAINSCAPITAL COMPANY",1921,primelending-columbus,PrimeLending — Columbus Team,high,reuse_prior_state_curated_lei+gleif_name_to_directory,608,931,608,high,reuse_prior_state_curated_lei map for IL activity (608 IL originations); slug=primelending-columbus.
5493005PKOSG7MYX0B34,"Prosperity Home Mortgage, LLC",75164,prosperity-home-mortgage,"Prosperity Home Mortgage, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+nj_curated+nj_curated_gleif+public_nmls,572,0,572,high,reuse_prior_state_curated_lei map for IL activity (572 IL originations); slug=prosperity-home-mortgage.
5493008CPTDVOS570626,"Primary Residential Mortgage, Inc.",3094,prmi-aaron-swenson,Primary Residential Mortgage (Aaron Swenson Branch),high,reuse_prior_state_curated_lei+curated_lei+directory_name,535,3765,535,high,reuse_prior_state_curated_lei map for IL activity (535 IL originations); slug=prmi-aaron-swenson.
549300DD4R4SYK5RAQ92,"Cardinal Financial Company, Limited Partnership",66247,cardinal-financial,"Cardinal Financial Company, Limited Partnership",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,491,4122,491,medium,reuse_prior_state_curated_lei map for IL activity (491 IL originations); slug=cardinal-financial.
549300NOCASXPA34X033,"LAKEVIEW LOAN SERVICING, LLC",4095,lakeview-loan-servicing,"Lakeview Loan Servicing, LLC",high,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,478,1488,478,medium,reuse_prior_state_curated_lei map for IL activity (478 IL originations); slug=lakeview-loan-servicing.
549300XY701IELCE5Q08,BETTER MORTGAGE CORPORATION,330511,better-mortgage,Better Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,476,1004,476,medium,reuse_prior_state_curated_lei map for IL activity (476 IL originations); slug=better-mortgage.
549300JYXTZDSPJEPI44,"PLAZA HOME MORTGAGE, INC.",2113,plaza-home-mortgage,"Plaza Home Mortgage, Inc.",high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,475,0,475,medium,reuse_prior_state_curated_lei map for IL activity (475 IL originations); slug=plaza-home-mortgage.
DRMSV1Q0EKMEXLAU1P80,"Citizens Bank, National Association",433960,citizens-bank,"Citizens Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,454,2297,454,medium,reuse_prior_state_curated_lei map for IL activity (454 IL originations); slug=citizens-bank.
254900HA4DQWAE0W3342,"AMERIHOME MORTGAGE COMPANY, LLC",1120271,amerihome-mortgage,"AmeriHome Mortgage Company, LLC",high,reuse_prior_state_curated_lei+ga_curated_alt_lei+company_nmls,452,0,452,medium,reuse_prior_state_curated_lei map for IL activity (452 IL originations); slug=amerihome-mortgage.
549300MZ8VZJOVC63092,"KIND LENDING, LLC",3925,kind-lending,"Kind Lending, LLC",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,432,0,432,medium,reuse_prior_state_curated_lei map for IL activity (432 IL originations); slug=kind-lending.
549300R9S3MVDV4MGF56,"CARRINGTON MORTGAGE SERVICES, LLC",2250,carrington-mortgage,"Carrington Mortgage Services, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_alt_lei+company_nmls,432,0,432,medium,reuse_prior_state_curated_lei map for IL activity (432 IL originations); slug=carrington-mortgage.
549300370QILXLFUWD20,"ZILLOW HOME LOANS, LLC",1027871,zillow-home-loans,"Zillow Home Loans, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+public_nmls,430,0,430,medium,reuse_prior_state_curated_lei map for IL activity (430 IL originations); slug=zillow-home-loans.
549300GKFNPRWNS0GF29,"AmeriHome Mortgage Company, LLC",1120271,amerihome-mortgage,"AmeriHome Mortgage Company, LLC",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,382,4388,382,medium,reuse_prior_state_curated_lei map for IL activity (382 IL originations); slug=amerihome-mortgage.
549300DE8TS4EYTPX729,"AFFORDABLE MORTGAGE ADVISORS, LLC",139164,hma-mortgage,"Affordable Mortgage Advisors, LLC dba HMA Mortgage",high,reuse_prior_state_curated_lei+pa_curated+gleif+hma_mortgage_nmls,355,0,355,medium,reuse_prior_state_curated_lei map for IL activity (355 IL originations); slug=hma-mortgage.
549300KBWX4NV5Q1E376,"NVR Mortgage Finance, Inc.",1127,nvr-mortgage,"NVR Mortgage Finance, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls,336,0,336,medium,reuse_prior_state_curated_lei map for IL activity (336 IL originations); slug=nvr-mortgage.
54930021WPEXNHYZUL09,"PLANET HOME LENDING, LLC",17022,planet-home-lending,"Planet Home Lending, LLC",high,reuse_prior_state_curated_lei+ga_curated_gleif+public_nmls,330,0,330,medium,reuse_prior_state_curated_lei map for IL activity (330 IL originations); slug=planet-home-lending.
C5654JQHZUHN0772B561,USAA Federal Savings Bank,399809,usaa-federal-savings-bank,USAA Federal Savings Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,323,825,323,medium,reuse_prior_state_curated_lei map for IL activity (323 IL originations); slug=usaa-federal-savings-bank.
549300SK2GVCQXPD4S58,"SUN WEST MORTGAGE COMPANY, INC.",3277,sun-west-mortgage,"Sun West Mortgage Company, Inc.",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,304,0,304,medium,reuse_prior_state_curated_lei map for IL activity (304 IL originations); slug=sun-west-mortgage.
549300MCIFZSDHUT8X63,"NFM, INC.",2893,nfm-lending,"NFM, Inc. (dba NFM Lending)",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,263,0,263,medium,reuse_prior_state_curated_lei map for IL activity (263 IL originations); slug=nfm-lending.
549300XQVJ1XBNFA5536,21ST MORTGAGE CORPORATION,2280,21st-mortgage,21st Mortgage Corporation,medium,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,256,2098,256,medium,reuse_prior_state_curated_lei map for IL activity (256 IL originations); slug=21st-mortgage.
5493001WHVQBGRSWEU75,"HOMEBRIDGE FINANCIAL SERVICES, INC.",6521,homebridge-financial,"Homebridge Financial Services, Inc.",high,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,248,2433,248,medium,reuse_prior_state_curated_lei map for IL activity (248 IL originations); slug=homebridge-financial.
549300FX7K8PTEQUU487,PENTAGON FEDERAL CREDIT UNION,401822,penfed-dc-mid-city,Pentagon Federal Credit Union,high,reuse_prior_state_curated_lei+gleif_name_to_directory,245,972,245,medium,reuse_prior_state_curated_lei map for IL activity (245 IL originations); slug=penfed-dc-mid-city.
549300O6Z0I6KYMESL47,AMWEST FUNDING CORP.,167441,amwest-funding,AmWest Funding Corp.,high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,224,0,224,medium,reuse_prior_state_curated_lei map for IL activity (224 IL originations); slug=amwest-funding.
5493008NWHQT1R22C024,"AMERICAN FINANCIAL NETWORK, INC.",237341,american-financial-network,"American Financial Network, Inc.",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,182,0,182,medium,reuse_prior_state_curated_lei map for IL activity (182 IL originations); slug=american-financial-network.
254900ZFWS2106HWPH46,"PARAMOUNT RESIDENTIAL MORTGAGE GROUP, INC.",75243,prmg,Paramount Residential Mortgage Group (PRMG),medium,reuse_prior_state_curated_lei+gleif_name_to_directory,169,3741,169,medium,reuse_prior_state_curated_lei map for IL activity (169 IL originations); slug=prmg.
549300SUCQ1358EGVE89,"NEW DAY FINANCIAL, LLC",1043,new-day-financial,"New Day Financial, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+sc_curated+sc_curated_gleif+public_nmls,166,0,166,medium,reuse_prior_state_curated_lei map for IL activity (166 IL originations); slug=new-day-financial.
SS1TRMSN6BRNMOREEV51,"Flagstar Bank, National Association",399797,flagstar-bank,"Flagstar Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,143,737,143,medium,reuse_prior_state_curated_lei map for IL activity (143 IL originations); slug=flagstar-bank.
IUGPUX5LWRZ3B6KIZ697,Ameris Bank,405455,ameris-bank,Ameris Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,140,1846,140,medium,reuse_prior_state_curated_lei map for IL activity (140 IL originations); slug=ameris-bank.
549300R0SXC1JU7ZU290,"FIRST COMMUNITY MORTGAGE, INC.",629700,first-community-mortgage,"First Community Mortgage, Inc.",high,reuse_prior_state_curated_lei+tn_curated+tn_curated_gleif+public_nmls,129,0,129,medium,reuse_prior_state_curated_lei map for IL activity (129 IL originations); slug=first-community-mortgage.
5493000YNV8IX4VD3X12,"VANDERBILT MORTGAGE AND FINANCE, INC.",1561,silverton-mortgage-myrtle-beach,"Vanderbilt Mortgage and Finance, Inc. (dba Silverton Mortgage)",high,reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls+silverton_dba,125,0,125,medium,reuse_prior_state_curated_lei map for IL activity (125 IL originations); slug=silverton-mortgage-myrtle-beach.
549300GSCUJKJINRJ980,"RUOFF MORTGAGE COMPANY, INC.",141868,ruoff-mortgage,"Ruoff Mortgage Company, Inc.",high,il_oh_curated+il_oh_curated_gleif+public_nmls,95,0,95,medium,il_oh_curated map for IL activity (95 IL originations); slug=ruoff-mortgage.
MV4O55SH8HO6KQSGW013,First Financial Bank,619717,first-financial-bank-ohio,First Financial Bank (Ohio),high,il_oh_curated+il_oh_deepen_gleif+public_nmls,95,0,95,medium,il_oh_curated map for IL activity (95 IL originations); slug=first-financial-bank-ohio.
549300XWUSRVVOHPRY47,Academy Mortgage Corporation,3113,academy-mortgage,Academy Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,71,2938,71,medium,reuse_prior_state_curated_lei map for IL activity (71 IL originations); slug=academy-mortgage.
JJKC32MCHWDI71265Z06,Truist Bank,405457,truist-bank,Truist Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,56,6117,56,medium,reuse_prior_state_curated_lei map for IL activity (56 IL originations); slug=truist-bank.
WWB2V0FCW3A0EE3ZJN75,Manufacturers and Traders Trust Company,381076,mt-bank,Manufacturers and Traders Trust Company (M&T Bank),high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_curated_lei+nj_curated+nj_curated_gleif+public_nmls,55,0,55,medium,reuse_prior_state_curated_lei map for IL activity (55 IL originations); slug=mt-bank.
54930080168VA6Z8UX21,TOWER Federal Credit Union,586147,tower-federal-credit-union,Tower Federal Credit Union,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,53,0,53,medium,reuse_prior_state_curated_lei map for IL activity (53 IL originations); slug=tower-federal-credit-union.
549300F8C5JA44WNMI75,AMERICAN NEIGHBORHOOD MORTGAGE ACCEPTANCE COMPANY LLC,338923,anniemac-home-mortgage,American Neighborhood Mortgage Acceptance Company LLC (dba AnnieMac),high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,50,0,50,medium,reuse_prior_state_curated_lei map for IL activity (50 IL originations); slug=anniemac-home-mortgage.
549300XED7IBK9VVQH70,"PIKE CREEK MORTGAGE SERVICES, INC.",130829,pike-creek-mortgage,"Pike Creek Mortgage Services, Inc.",high,reuse_prior_state_curated_lei+de_dc_curated+de_dc_curated_gleif+public_nmls,46,0,46,medium,reuse_prior_state_curated_lei map for IL activity (46 IL originations); slug=pike-creek-mortgage.
549300I0ICF6REKHOC74,"DIRECT MORTGAGE LOANS, LLC",832799,direct-mortgage-loans,"Direct Mortgage Loans, LLC",high,reuse_prior_state_curated_lei+va_md_curated+va_md_deepen_gleif+public_nmls,39,0,39,medium,reuse_prior_state_curated_lei map for IL activity (39 IL originations); slug=direct-mortgage-loans.
549300T3F9S1MKFKHC53,HOMESTEAD FUNDING CORP.,3232,homestead-funding,Homestead Funding Corp.,high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,38,0,38,medium,reuse_prior_state_curated_lei map for IL activity (38 IL originations); slug=homestead-funding.
549300CLRXFVF83ZL806,"NATIONWIDE MORTGAGE BANKERS, INC.",819382,nationwide-mortgage-bankers,"Nationwide Mortgage Bankers, Inc. (NMB / NMBNOW)",high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,25,0,25,medium,reuse_prior_state_curated_lei map for IL activity (25 IL originations); slug=nationwide-mortgage-bankers.
549300FK3AFCFVAPH234,"Leader Bank, National Association",449250,leader-bank,"Leader Bank, National Association",high,reuse_prior_state_curated_lei+ma_curated+ma_curated_gleif+public_nmls,17,0,17,medium,reuse_prior_state_curated_lei map for IL activity (17 IL originations); slug=leader-bank.
549300EMNDEK4BA8WB53,EMM LOANS LLC,2926,emm-loans,EMM Loans LLC,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+pa_curated+gleif+emm_loans_nmls,17,0,17,medium,reuse_prior_state_curated_lei map for IL activity (17 IL originations); slug=emm-loans.
54930052M48FOD3CWA54,"PRIMARY RESIDENTIAL MORTGAGE, INC.",3094,primary-residential-mortgage,"Primary Residential Mortgage, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+ne_curated+ne_curated_gleif+public_nmls,16,0,16,medium,reuse_prior_state_curated_lei map for IL activity (16 IL originations); slug=primary-residential-mortgage.
L9VVX1KT5TFTKS0MLF66,First-Citizens Bank & Trust Company,503941,first-citizens-bank,First-Citizens Bank & Trust Company,high,reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls,16,0,16,medium,reuse_prior_state_curated_lei map for IL activity (16 IL originations); slug=first-citizens-bank.
HUX2X73FUCYHUVH1BK78,KeyBank National Association,,keybank,KeyBank National Association,high,il_oh_curated+il_oh_curated_gleif+lei_identity,14,0,14,medium,il_oh_curated map for IL activity (14 IL originations); slug=keybank.
549300VJQJVZKJBDWS17,"TOTAL MORTGAGE SERVICES, LLC",2764,total-mortgage-services,"Total Mortgage Services, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+ma_curated+ma_curated_gleif+public_nmls,13,0,13,medium,reuse_prior_state_curated_lei map for IL activity (13 IL originations); slug=total-mortgage-services.
54930095UWUUXAWASB02,"Atlantic Coast Mortgage, LLC",643114,atlantic-coast-mortgage,"Atlantic Coast Mortgage, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,13,0,13,medium,reuse_prior_state_curated_lei map for IL activity (13 IL originations); slug=atlantic-coast-mortgage.
213800QUAI2VH5YM6310,"EMBRACE HOME LOANS, INC.",2184,embrace-home-loans,"Embrace Home Loans, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,7,0,7,medium,reuse_prior_state_curated_lei map for IL activity (7 IL originations); slug=embrace-home-loans.
