lei,institution_name_hmda,nmls_id,our_lender_slug,legal_name,match_confidence,match_method,washington_originations,florida_originations,total_originations,priority_match,notes
7H6GLXDRUGQFU57RNE97,"JPMorgan Chase Bank, National Association",399798,jpmorgan-chase-bank,"JPMorgan Chase Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,2816,6131,2816,high,reuse_prior_state_curated_lei map for WA activity (2816 WA originations); slug=jpmorgan-chase-bank.
549300FNXYY540N23N64,Newrez LLC,2289,newrez,Newrez LLC,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,2702,5643,2702,high,reuse_prior_state_curated_lei map for WA activity (2702 WA originations); slug=newrez.
54930060G4MDPWHISD89,EVERGREEN MONEYSOURCE MORTGAGE COMPANY,,evergreen-moneysource-mortgage,Evergreen MoneySource Mortgage Company,high,or_wa_curated+or_wa_gleif+lei_identity,2680,0,2680,high,or_wa_curated map for WA activity (2680 WA originations); slug=evergreen-moneysource-mortgage.
549300MGPZBLQDIL7538,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,2909,fairway-mortgage-augusta-sheppard,Fairway Independent Mortgage Corporation,high,or_wa_curated+or_wa_gleif_reidentify+public_nmls,2480,0,2480,high,or_wa_curated map for WA activity (2480 WA originations); slug=fairway-mortgage-augusta-sheppard.
5493003GQDUH26DNNH17,Navy Federal Credit Union,399807,navy-federal-jacksonville,Navy Federal Credit Union (Jacksonville Area),high,reuse_prior_state_curated_lei+curated_lei+directory_name,2289,8416,2289,high,reuse_prior_state_curated_lei map for WA activity (2289 WA originations); slug=navy-federal-jacksonville.
549300AG64NHILB7ZP05,"LOANDEPOT.COM, LLC",174457,loandepot,"loanDepot.com, LLC",high,or_wa_curated+or_wa_gleif_reidentify+public_nmls,2113,0,2113,high,or_wa_curated map for WA activity (2113 WA originations); slug=loandepot.
5493000FWM3I2HHQY149,WASHINGTON STATE EMPLOYEES CREDIT UNION,,washington-state-employees-credit-union,Washington State Employees Credit Union (WSECU),high,or_wa_curated+or_wa_gleif+lei_identity,2088,0,2088,high,or_wa_curated map for WA activity (2088 WA originations); slug=washington-state-employees-credit-union.
5493001B4U37VT2ML818,GESA CREDIT UNION,,gesa-credit-union,Gesa Credit Union,high,or_wa_curated+or_wa_gleif+lei_identity,2070,0,2070,high,or_wa_curated map for WA activity (2070 WA originations); slug=gesa-credit-union.
549300TUSRLWD8ETNR90,SPOKANE TEACHERS,,spokane-teachers-credit-union,Spokane Teachers Credit Union,high,or_wa_curated+or_wa_gleif+lei_identity,1963,0,1963,high,or_wa_curated map for WA activity (1963 WA originations); slug=spokane-teachers-credit-union.
549300KIOYNU323LVJ37,AMERICAN PACIFIC MORTGAGE CORPORATION,1850,american-pacific-mortgage-inland-empire,American Pacific Mortgage (Inland Empire),medium,reuse_prior_state_curated_lei+gleif_name_to_directory,1911,1750,1911,high,reuse_prior_state_curated_lei map for WA activity (1911 WA originations); slug=american-pacific-mortgage-inland-empire.
549300U3721PJGQZYY68,"GUARANTEED RATE, INC.",2611,guaranteed-rate,"Guaranteed Rate, Inc.",high,or_wa_curated+or_wa_gleif_reidentify+public_nmls,1847,0,1847,high,or_wa_curated map for WA activity (1847 WA originations); slug=guaranteed-rate.
IFQSIUC9AGQV2NE8CN25,Columbia Bank,,columbia-bank-pnw,Columbia Bank,high,or_wa_curated+or_wa_gleif+lei_identity,1846,0,1846,high,or_wa_curated map for WA activity (1846 WA originations); slug=columbia-bank-pnw.
WE0I402RW25AU38DTI13,Banner Bank,,banner-bank,Banner Bank,high,or_wa_curated+or_wa_gleif+lei_identity,1842,0,1842,high,or_wa_curated map for WA activity (1842 WA originations); slug=banner-bank.
549300E2UX99HKDBR481,"Broker Solutions, Inc.",6606,new-american-funding,"Broker Solutions, Inc.",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,1680,3881,1680,high,reuse_prior_state_curated_lei map for WA activity (1680 WA originations); slug=new-american-funding.
5493001SXWZ4OFP8Z903,"DHI MORTGAGE COMPANY, LTD.",14622,dhi-mortgage-buckeye,"DHI Mortgage Company, Ltd.",high,or_wa_curated+or_wa_gleif_reidentify+public_nmls,1626,0,1626,high,or_wa_curated map for WA activity (1626 WA originations); slug=dhi-mortgage-buckeye.
549300DD5QQUHO6PCH70,"MORTGAGE RESEARCH CENTER, LLC",1907,veterans-united-west-valley,"Mortgage Research Center, LLC (Veterans United Home Loans)",high,or_wa_curated+or_wa_gleif_reidentify+public_nmls,1561,0,1561,high,or_wa_curated map for WA activity (1561 WA originations); slug=veterans-united-west-valley.
549300LYRWPSYPK6S325,FREEDOM MORTGAGE CORPORATION,2767,freedom-mortgage,Freedom Mortgage Corporation,high,or_wa_curated+or_wa_gleif_reidentify+public_nmls,1518,0,1518,high,or_wa_curated map for WA activity (1518 WA originations); slug=freedom-mortgage.
KB1H1DSPRFMYMCUFXT09,"Wells Fargo Bank, National Association",399801,wells-fargo-bank,"Wells Fargo Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,1514,2670,1514,high,reuse_prior_state_curated_lei map for WA activity (1514 WA originations); slug=wells-fargo-bank.
5493003T5D4N1CM46J77,1st Security Bank of Washington,,first-security-bank-washington,1st Security Bank of Washington,high,or_wa_curated+or_wa_gleif+lei_identity,1432,0,1432,high,or_wa_curated map for WA activity (1432 WA originations); slug=first-security-bank-washington.
549300LBCBNR1OT00651,NATIONSTAR MORTGAGE LLC,2104,mr-cooper,Nationstar Mortgage LLC (Mr. Cooper),high,or_wa_curated+or_wa_gleif_reidentify+public_nmls,1403,0,1403,high,or_wa_curated map for WA activity (1403 WA originations); slug=mr-cooper.
254900DTLHVWQ7NP7R34,"CMG Mortgage, Inc.",2458338,cmg-home-loans-dennis-vo,CMG Home Loans (Dennis Vo Team),high,reuse_prior_state_curated_lei+curated_lei+directory_name,1253,4627,1253,high,reuse_prior_state_curated_lei map for WA activity (1253 WA originations); slug=cmg-home-loans-dennis-vo.
549300PIL8LFAQ04XC20,Better Mortgage Corporation,330511,better-mortgage,Better Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,1086,2675,1086,high,reuse_prior_state_curated_lei map for WA activity (1086 WA originations); slug=better-mortgage.
HUX2X73FUCYHUVH1BK78,KeyBank National Association,,keybank,KeyBank National Association,high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+lei_identity,869,0,869,high,reuse_prior_state_curated_lei map for WA activity (869 WA originations); slug=keybank.
549300Q02LGIN9AXKP98,FIRST TECHNOLOGY FEDERAL CREDIT UNION,,first-tech-federal-credit-union,First Technology Federal Credit Union,high,or_wa_curated+or_wa_gleif+lei_identity,857,0,857,high,or_wa_curated map for WA activity (857 WA originations); slug=first-tech-federal-credit-union.
549300MCIFZSDHUT8X63,"NFM, INC.",2893,nfm-lending,"NFM, Inc. (dba NFM Lending)",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,843,0,843,high,reuse_prior_state_curated_lei map for WA activity (843 WA originations); slug=nfm-lending.
549300OPCWU6E72WUT29,"MUTUAL OF OMAHA MORTGAGE, INC.",1025894,mutual-of-omaha-mortgage,"Mutual of Omaha Mortgage, Inc.",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+public_nmls,785,0,785,high,reuse_prior_state_curated_lei map for WA activity (785 WA originations); slug=mutual-of-omaha-mortgage.
549300H3IZO24NSOO931,"loanDepot.com, LLC",174457,loandepot,"loanDepot.com, LLC",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,766,10692,766,high,reuse_prior_state_curated_lei map for WA activity (766 WA originations); slug=loandepot.
549300MZ8VZJOVC63092,"KIND LENDING, LLC",3925,kind-lending,"Kind Lending, LLC",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,727,0,727,high,reuse_prior_state_curated_lei map for WA activity (727 WA originations); slug=kind-lending.
549300121SF0K2LN2804,"PRIMELENDING, A PLAINSCAPITAL COMPANY",1921,primelending-columbus,PrimeLending — Columbus Team,high,reuse_prior_state_curated_lei+gleif_name_to_directory,716,931,716,high,reuse_prior_state_curated_lei map for WA activity (716 WA originations); slug=primelending-columbus.
254900ZFWS2106HWPH46,"PARAMOUNT RESIDENTIAL MORTGAGE GROUP, INC.",75243,prmg,Paramount Residential Mortgage Group (PRMG),medium,reuse_prior_state_curated_lei+gleif_name_to_directory,701,3741,701,high,reuse_prior_state_curated_lei map for WA activity (701 WA originations); slug=prmg.
2549008LK3474E9U2888,ONPOINT COMMUNITY CREDIT UNION,,onpoint-community-credit-union,OnPoint Community Credit Union,high,or_wa_curated+or_wa_gleif+lei_identity,643,0,643,high,or_wa_curated map for WA activity (643 WA originations); slug=onpoint-community-credit-union.
54930043BMDE130FJ617,"PROVIDENT FUNDING ASSOCIATES, L.P.",3821,provident-funding,"Provident Funding Associates, L.P.",high,reuse_prior_state_curated_lei+ut_nv_curated+ut_nv_gleif+public_nmls,580,0,580,high,reuse_prior_state_curated_lei map for WA activity (580 WA originations); slug=provident-funding.
549300NOCASXPA34X033,"LAKEVIEW LOAN SERVICING, LLC",4095,lakeview-loan-servicing,"Lakeview Loan Servicing, LLC",high,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,518,1488,518,high,reuse_prior_state_curated_lei map for WA activity (518 WA originations); slug=lakeview-loan-servicing.
54930054ET8KM4O1D485,"SOFI BANK, NATIONAL ASSOCIATION",1121636,sofi-bank,"SoFi Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,492,1042,492,medium,reuse_prior_state_curated_lei map for WA activity (492 WA originations); slug=sofi-bank.
549300YIQ7S7Z8PIHE53,AMERISAVE MORTGAGE CORPORATION,1168,amerisave,AmeriSave Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,487,1667,487,medium,reuse_prior_state_curated_lei map for WA activity (487 WA originations); slug=amerisave.
549300XY701IELCE5Q08,BETTER MORTGAGE CORPORATION,330511,better-mortgage,Better Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,480,1004,480,medium,reuse_prior_state_curated_lei map for WA activity (480 WA originations); slug=better-mortgage.
AD6GFRVSDT01YPT1CS68,"PNC Bank, National Association",446038,pnc-bank,"PNC Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,438,3475,438,medium,reuse_prior_state_curated_lei map for WA activity (438 WA originations); slug=pnc-bank.
5493008CPTDVOS570626,"Primary Residential Mortgage, Inc.",3094,prmi-aaron-swenson,Primary Residential Mortgage (Aaron Swenson Branch),high,reuse_prior_state_curated_lei+curated_lei+directory_name,395,3765,395,medium,reuse_prior_state_curated_lei map for WA activity (395 WA originations); slug=prmi-aaron-swenson.
5493001WHVQBGRSWEU75,"HOMEBRIDGE FINANCIAL SERVICES, INC.",6521,homebridge-financial,"Homebridge Financial Services, Inc.",high,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,371,2433,371,medium,reuse_prior_state_curated_lei map for WA activity (371 WA originations); slug=homebridge-financial.
549300370QILXLFUWD20,"ZILLOW HOME LOANS, LLC",1027871,zillow-home-loans,"Zillow Home Loans, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+public_nmls,369,0,369,medium,reuse_prior_state_curated_lei map for WA activity (369 WA originations); slug=zillow-home-loans.
549300RPOGWJRH63HS39,UNION HOME MORTGAGE CORP.,1904,union-home-mortgage-reeves-team,Union Home Mortgage Corp.,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+company_nmls+ga_directory,349,0,349,medium,reuse_prior_state_curated_lei map for WA activity (349 WA originations); slug=union-home-mortgage-reeves-team.
E57ODZWZ7FF32TWEFA76,"Citibank, National Association",412915,citibank,"Citibank, National Association",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,317,0,317,medium,reuse_prior_state_curated_lei map for WA activity (317 WA originations); slug=citibank.
5493001HHBUTXHS7TZ96,HOMEAMERICAN MORTGAGE CORPORATION,130676,homeamerican-mortgage,HomeAmerican Mortgage Corporation,high,reuse_prior_state_curated_lei+co_curated+co_curated_gleif+public_nmls,299,0,299,medium,reuse_prior_state_curated_lei map for WA activity (299 WA originations); slug=homeamerican-mortgage.
C5654JQHZUHN0772B561,USAA Federal Savings Bank,399809,usaa-federal-savings-bank,USAA Federal Savings Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,297,825,297,medium,reuse_prior_state_curated_lei map for WA activity (297 WA originations); slug=usaa-federal-savings-bank.
549300R9S3MVDV4MGF56,"CARRINGTON MORTGAGE SERVICES, LLC",2250,carrington-mortgage,"Carrington Mortgage Services, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_alt_lei+company_nmls,291,0,291,medium,reuse_prior_state_curated_lei map for WA activity (291 WA originations); slug=carrington-mortgage.
549300HIVO8XPBPNVG69,NOVA FINANCIAL & INVESTMENT CORPORATION,3089,nova-home-loans-west-valley,Nova Home Loans (Nova Financial & Investment Corporation),high,reuse_prior_state_curated_lei+az_curated+az_deepen_gleif+public_nmls,286,0,286,medium,reuse_prior_state_curated_lei map for WA activity (286 WA originations); slug=nova-home-loans-west-valley.
549300RN01LBYR8ZVX74,"LOWER, LLC",1124061,lower,"Lower, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls,284,0,284,medium,reuse_prior_state_curated_lei map for WA activity (284 WA originations); slug=lower.
54930021WPEXNHYZUL09,"PLANET HOME LENDING, LLC",17022,planet-home-lending,"Planet Home Lending, LLC",high,reuse_prior_state_curated_lei+ga_curated_gleif+public_nmls,278,0,278,medium,reuse_prior_state_curated_lei map for WA activity (278 WA originations); slug=planet-home-lending.
5493008JECR4UE0WVR04,"MORTGAGE EXPRESS, LLC",,mortgage-express,"Mortgage Express, LLC",high,or_wa_curated+or_wa_gleif+lei_identity,207,0,207,medium,or_wa_curated map for WA activity (207 WA originations); slug=mortgage-express.
5493004WMLN60ZJ2ON46,"Paramount Residential Mortgage Group, Inc.",75243,prmg,Paramount Residential Mortgage Group (PRMG),high,reuse_prior_state_curated_lei+curated_lei+directory_name,193,4200,193,medium,reuse_prior_state_curated_lei map for WA activity (193 WA originations); slug=prmg.
549300ZZME37MXI1EF14,"DAS ACQUISITION COMPANY, LLC",,das-acquisition-company,"DAS Acquisition Company, LLC",high,reuse_prior_state_curated_lei+mo_ky_curated+mo_ky_gleif+lei_identity,192,0,192,medium,reuse_prior_state_curated_lei map for WA activity (192 WA originations); slug=das-acquisition-company.
3Y4U8VZURTYWI1W2K376,BMO Bank National Association,401052,bmo-bank,BMO Bank National Association,high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_deepen_gleif+public_nmls,190,0,190,medium,reuse_prior_state_curated_lei map for WA activity (190 WA originations); slug=bmo-bank.
5493008NWHQT1R22C024,"AMERICAN FINANCIAL NETWORK, INC.",237341,american-financial-network,"American Financial Network, Inc.",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,187,0,187,medium,reuse_prior_state_curated_lei map for WA activity (187 WA originations); slug=american-financial-network.
549300JYXTZDSPJEPI44,"PLAZA HOME MORTGAGE, INC.",2113,plaza-home-mortgage,"Plaza Home Mortgage, Inc.",high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,187,0,187,medium,reuse_prior_state_curated_lei map for WA activity (187 WA originations); slug=plaza-home-mortgage.
549300FX7K8PTEQUU487,PENTAGON FEDERAL CREDIT UNION,401822,penfed-dc-mid-city,Pentagon Federal Credit Union,high,reuse_prior_state_curated_lei+gleif_name_to_directory,187,972,187,medium,reuse_prior_state_curated_lei map for WA activity (187 WA originations); slug=penfed-dc-mid-city.
549300O6Z0I6KYMESL47,AMWEST FUNDING CORP.,167441,amwest-funding,AmWest Funding Corp.,high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,187,0,187,medium,reuse_prior_state_curated_lei map for WA activity (187 WA originations); slug=amwest-funding.
549300SK2GVCQXPD4S58,"SUN WEST MORTGAGE COMPANY, INC.",3277,sun-west-mortgage,"Sun West Mortgage Company, Inc.",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,165,0,165,medium,reuse_prior_state_curated_lei map for WA activity (165 WA originations); slug=sun-west-mortgage.
549300XQVJ1XBNFA5536,21ST MORTGAGE CORPORATION,2280,21st-mortgage,21st Mortgage Corporation,medium,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,161,2098,161,medium,reuse_prior_state_curated_lei map for WA activity (161 WA originations); slug=21st-mortgage.
549300VQUTI5IU7GXT57,SECURITYNATIONAL MORTGAGE COMPANY,3116,securitynational-mortgage,SecurityNational Mortgage Company,high,reuse_prior_state_curated_lei+ut_nv_curated+ut_nv_gleif+public_nmls,156,0,156,medium,reuse_prior_state_curated_lei map for WA activity (156 WA originations); slug=securitynational-mortgage.
5493005PKOSG7MYX0B34,"Prosperity Home Mortgage, LLC",75164,prosperity-home-mortgage,"Prosperity Home Mortgage, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+nj_curated+nj_curated_gleif+public_nmls,142,0,142,medium,reuse_prior_state_curated_lei map for WA activity (142 WA originations); slug=prosperity-home-mortgage.
8WH0EE09O9V05QJZ3V89,"Zions Bancorporation, N.A.",467014,zions-bank,"Zions Bancorporation, N.A.",high,reuse_prior_state_curated_lei+ut_nv_curated+ut_nv_reuse_directory+public_nmls,140,0,140,medium,reuse_prior_state_curated_lei map for WA activity (140 WA originations); slug=zions-bank.
54930052M48FOD3CWA54,"PRIMARY RESIDENTIAL MORTGAGE, INC.",3094,primary-residential-mortgage,"Primary Residential Mortgage, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+ne_curated+ne_curated_gleif+public_nmls,138,0,138,medium,reuse_prior_state_curated_lei map for WA activity (138 WA originations); slug=primary-residential-mortgage.
54930001NSTOD85LT125,"GUARANTEED RATE AFFINITY, LLC",1598647,guaranteed-rate-affinity,"Guaranteed Rate Affinity, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+reuse_fl_tx_ga_ca_nc_sc_curated_lei+sc_curated+sc_curated_gleif+public_nmls,129,0,129,medium,reuse_prior_state_curated_lei map for WA activity (129 WA originations); slug=guaranteed-rate-affinity.
549300SUCQ1358EGVE89,"NEW DAY FINANCIAL, LLC",1043,new-day-financial,"New Day Financial, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+sc_curated+sc_curated_gleif+public_nmls,122,0,122,medium,reuse_prior_state_curated_lei map for WA activity (122 WA originations); slug=new-day-financial.
SS1TRMSN6BRNMOREEV51,"Flagstar Bank, National Association",399797,flagstar-bank,"Flagstar Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,109,737,109,medium,reuse_prior_state_curated_lei map for WA activity (109 WA originations); slug=flagstar-bank.
549300PC4MFWQBNVKG88,"V.I.P. MORTGAGE, INC.",145502,vip-mortgage,"V.I.P. Mortgage, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+co_curated+co_curated_gleif+public_nmls,99,0,99,medium,reuse_prior_state_curated_lei map for WA activity (99 WA originations); slug=vip-mortgage.
549300ALNLUNS3Y53T24,AMERICAN FINANCING CORPORATION,182334,american-financing,American Financing Corporation,high,reuse_prior_state_curated_lei+co_curated+co_curated_gleif+public_nmls,92,0,92,medium,reuse_prior_state_curated_lei map for WA activity (92 WA originations); slug=american-financing.
549300S5FVOSK5DQJN30,INTERCAP LENDING INC.,190465,intercap-lending,Intercap Lending Inc.,high,reuse_prior_state_curated_lei+ut_nv_curated+ut_nv_gleif+public_nmls,84,0,84,medium,reuse_prior_state_curated_lei map for WA activity (84 WA originations); slug=intercap-lending.
L9VVX1KT5TFTKS0MLF66,First-Citizens Bank & Trust Company,503941,first-citizens-bank,First-Citizens Bank & Trust Company,high,reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls,76,0,76,medium,reuse_prior_state_curated_lei map for WA activity (76 WA originations); slug=first-citizens-bank.
2WHM8VNJH63UN14OL754,The Huntington National Bank,402436,huntington-national-bank,The Huntington National Bank,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+pa_curated+gleif+huntington_nmls,66,0,66,medium,reuse_prior_state_curated_lei map for WA activity (66 WA originations); slug=huntington-national-bank.
5493001GDRY0EL7VG372,"ARK-LA-TEX FINANCIAL SERVICES, LLC.",2143,benchmark-mortgage,"Ark-La-Tex Financial Services, LLC dba Benchmark Mortgage",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+co_curated+co_deepen_gleif+public_nmls,61,0,61,medium,reuse_prior_state_curated_lei map for WA activity (61 WA originations); slug=benchmark-mortgage.
549300XWUSRVVOHPRY47,Academy Mortgage Corporation,3113,academy-mortgage,Academy Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,60,2938,60,medium,reuse_prior_state_curated_lei map for WA activity (60 WA originations); slug=academy-mortgage.
254900HA4DQWAE0W3342,"AMERIHOME MORTGAGE COMPANY, LLC",1120271,amerihome-mortgage,"AmeriHome Mortgage Company, LLC",high,reuse_prior_state_curated_lei+ga_curated_alt_lei+company_nmls,53,0,53,medium,reuse_prior_state_curated_lei map for WA activity (53 WA originations); slug=amerihome-mortgage.
WWB2V0FCW3A0EE3ZJN75,Manufacturers and Traders Trust Company,381076,mt-bank,Manufacturers and Traders Trust Company (M&T Bank),high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_curated_lei+nj_curated+nj_curated_gleif+public_nmls,47,0,47,medium,reuse_prior_state_curated_lei map for WA activity (47 WA originations); slug=mt-bank.
C398JSK21YCXWM603F55,"Barrington Bank & Trust Company, National Association",449042,wintrust-mortgage,Wintrust Mortgage (division of Barrington Bank & Trust),high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_deepen_gleif+public_nmls,45,0,45,medium,reuse_prior_state_curated_lei map for WA activity (45 WA originations); slug=wintrust-mortgage.
549300IEP77RKJ87Z176,OREGON COMMUNITY,,oregon-community-credit-union,Oregon Community Credit Union,high,or_wa_curated+or_wa_gleif+lei_identity,40,0,40,medium,or_wa_curated map for WA activity (40 WA originations); slug=oregon-community-credit-union.
IUGPUX5LWRZ3B6KIZ697,Ameris Bank,405455,ameris-bank,Ameris Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,31,1846,31,medium,reuse_prior_state_curated_lei map for WA activity (31 WA originations); slug=ameris-bank.
549300HVW3AI97UKTO72,Wings Financial Credit Union,,wings-financial-credit-union,Wings Financial Credit Union,high,reuse_prior_state_curated_lei+wi_mn_curated+wi_mn_deepen_gleif+lei_identity,29,0,29,medium,reuse_prior_state_curated_lei map for WA activity (29 WA originations); slug=wings-financial-credit-union.
DRMSV1Q0EKMEXLAU1P80,"Citizens Bank, National Association",433960,citizens-bank,"Citizens Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,27,2297,27,medium,reuse_prior_state_curated_lei map for WA activity (27 WA originations); slug=citizens-bank.
549300FK3AFCFVAPH234,"Leader Bank, National Association",449250,leader-bank,"Leader Bank, National Association",high,reuse_prior_state_curated_lei+ma_curated+ma_curated_gleif+public_nmls,26,0,26,medium,reuse_prior_state_curated_lei map for WA activity (26 WA originations); slug=leader-bank.
5493002GI63WHHUTUD85,"KEYSTONE FUNDING, INC.",144760,keystone-funding,"Keystone Funding, Inc.",high,reuse_prior_state_curated_lei+de_dc_curated+de_dc_curated_gleif+public_nmls,25,0,25,medium,reuse_prior_state_curated_lei map for WA activity (25 WA originations); slug=keystone-funding.
549300748YYU6VG08N83,"Loan Simple, Inc.",3032,loan-simple,"Loan Simple, Inc.",high,reuse_prior_state_curated_lei+co_curated+co_deepen_gleif+public_nmls,25,0,25,medium,reuse_prior_state_curated_lei map for WA activity (25 WA originations); slug=loan-simple.
