lei,institution_name,nmls_id,our_lender_slug,match_status,total_applications,total_originations,fl_originations,states_with_originations,priority_match
5493006VCMZ998IGOO33,,,,unmatched,2297,1769,20,NJ:1223;SC:362;PA:115;NC:28;FL:20;GA:14;MA:3;TX:3,high
549300PKEQ3Q9S0IXW76,,,,unmatched,1074,621,20,NC:475;PA:58;SC:25;FL:20;CA:17;TN:10;GA:6;MA:4,high
549300U4FBW37LFHW771,,,,unmatched,691,464,20,NY:258;NJ:165;FL:20;PA:6;CA:5;SC:4;TX:2;NC:2,high
549300S5FVOSK5DQJN30,,,,unmatched,423,310,20,CA:224;NC:33;TX:24;FL:20;TN:5;GA:3;NJ:1,high
549300ZS1TR1B4LHX377,,,,unmatched,1244,862,19,CA:774;TX:45;TN:20;FL:19;GA:2;SC:1;PA:1,high
254900U1OBL1MC6M6518,,,,unmatched,616,516,19,PA:364;NJ:82;TX:19;FL:19;NC:10;SC:6;TN:5;MA:4,high
549300PXIFIEPL7D7R86,,,,unmatched,430,290,19,TN:123;NJ:66;TX:40;FL:19;GA:13;NC:8;SC:8;NY:7,high
5493008SP1FN4D81IS17,,,,unmatched,277,222,19,TX:79;CA:49;NC:30;FL:19;NJ:10;NY:8;TN:8;GA:6,high
549300IPUHFA5O769M51,,,,unmatched,924,712,18,CA:437;DC:125;TX:87;FL:18;TN:10;NC:8;GA:7;PA:6,high
549300N5GF79IZ5Y7G10,,,,unmatched,4324,2297,17,PA:1847;NJ:415;FL:17;SC:7;NY:5;NC:4;CA:2,high
549300IKS3MMB5YK6T18,,,,unmatched,1961,1386,17,CA:1195;NY:116;FL:17;NJ:12;GA:10;TX:9;NC:9;TN:8,high
54930044OSTKOJMHF287,,,,unmatched,396,284,17,DC:145;PA:37;NC:31;FL:17;SC:13;NJ:9;NY:9;TX:6,high
254900JH11ROOV921P96,,,,unmatched,1886,1335,16,CA:1259;TX:42;FL:16;PA:9;TN:5;GA:2;SC:1;MA:1,high
FU7RSW4CQQY98A2O7J66,,,,unmatched,2615,1192,16,TX:1139;FL:16;CA:12;NC:10;GA:4;SC:3;TN:2;MA:2,high
337KMNHEWWWR6B7Q7W10,,,,unmatched,1283,1018,16,CA:535;TX:385;NY:24;FL:16;TN:14;NC:12;GA:11;PA:8,high
549300PRAPL43XPYR044,,,,unmatched,1659,1057,15,CA:758;TX:212;GA:59;FL:15;NC:6;SC:3;NJ:3;DC:1,high
549300TCY9QY8BRDQJ12,,,,unmatched,1124,753,15,NY:546;NJ:85;TN:53;GA:16;FL:15;PA:14;NC:11;TX:6,high
2549008TT6UNYR7AXF54,,,,unmatched,1073,677,15,TX:487;CA:113;NC:33;FL:15;NJ:8;GA:8;TN:8;PA:3,high
WV0OVGBTLUP1XIUJE722,,,,unmatched,2559,1435,14,MA:616;NY:564;NJ:215;PA:21;FL:14;CA:3;SC:1;DC:1,high
254900IRE136HFEI2562,,,,unmatched,393,254,14,NY:188;NJ:22;CA:17;FL:14;MA:4;NC:3;PA:3;TN:2,high
549300DDLYW49R2HCV81,,,,unmatched,5329,3345,13,TN:2854;TX:392;NC:37;GA:21;SC:17;FL:13;CA:5;PA:3,high
254900RQX8N4HXJIDK44,,,,unmatched,2299,1762,13,CA:1607;NC:37;TN:29;GA:23;PA:19;SC:18;TX:16;FL:13,high
549300TQWW6MLVH6KY61,,,,unmatched,2680,1678,13,NC:1562;GA:46;SC:33;FL:13;PA:11;NJ:10;CA:2;DC:1,high
549300DW87L2IZ7ZHF47,,,,unmatched,745,438,13,NJ:283;NY:78;PA:37;TX:17;FL:13;NC:5;GA:2;SC:2,high
549300DMHEHNYZ2OLB41,,,,unmatched,4106,2647,12,TX:2615;FL:12;CA:6;TN:2;SC:2;GA:2;MA:2;PA:2,high
254900ZELVKWROFNEC29,,,,unmatched,599,384,11,PA:297;NJ:53;GA:11;FL:11;NC:6;MA:2;CA:2;TN:1,high
549300MUTFJQGRZJH019,,,,unmatched,783,549,10,MA:530;FL:10;SC:5;NC:2;NJ:1;CA:1,high
2549007IU6SKFLLNKZ07,,,,unmatched,431,341,10,CA:303;TN:14;TX:12;FL:10;NC:1;SC:1,high
549300RC1JITZLHVLH66,,,,unmatched,366,229,10,CA:214;FL:10;GA:2;TX:2;TN:1,high
5493000OM9RKJW8W5K82,,,,unmatched,3811,2739,9,CA:2287;GA:196;TN:176;SC:33;TX:18;NC:16;FL:9;PA:3,high
549300XRXBA38J60S618,,,,unmatched,758,595,9,CA:561;TN:10;FL:9;TX:8;NC:3;GA:3;SC:1,high
549300SLZFPDLWNB0O94,,,,unmatched,1327,1074,8,SC:909;GA:96;NC:56;FL:8;TN:3;TX:1;CA:1,high
5493009Y8ROUG903AQ21,,,,unmatched,1198,906,8,CA:849;TX:9;NY:8;FL:8;PA:7;GA:6;MA:5;NC:5,high
5493003B2LEGQHDWRN55,,,,unmatched,1178,696,8,MA:652;NJ:9;CA:9;FL:8;NC:8;SC:5;GA:3;PA:1,high
549300DT7WZ1SOTNFJ62,,,,unmatched,750,414,8,CA:379;TX:14;FL:8;TN:3;NC:3;GA:3;PA:2;SC:1,high
254900VHUBSJJKOMBF27,,,,unmatched,4931,3642,7,CA:3527;TX:105;FL:7;TN:2;MA:1,high
54930002O9LLXKR6TF11,,,,unmatched,1398,849,7,CA:774;TX:21;GA:20;TN:12;FL:7;PA:5;NC:5;SC:3,high
549300F570XAWYN8Z237,,,,unmatched,1060,748,7,NY:494;CA:111;NJ:71;GA:16;PA:14;TX:13;NC:9;FL:7,high
254900R9A6TW85BTVS20,,,,unmatched,500,367,7,CA:179;TX:87;SC:53;NC:41;FL:7,high
549300ZGTXNHL5BKQZ27,,,,unmatched,2463,1765,6,TX:1708;TN:32;CA:8;FL:6;GA:4;NC:4;SC:3,high
549300JOD3S8ZGZLHP53,,,,unmatched,1120,949,6,CA:933;TX:8;FL:6;NC:2,high
254900BBEPZS8MDE1S61,,,,unmatched,636,458,6,CA:444;FL:6;TX:5;MA:1;NC:1;TN:1,high
5493005ZSV53K4M63M18,,,,unmatched,505,439,6,NY:351;PA:61;NJ:15;FL:6;NC:3;SC:2;CA:1,high
5493009RSCJ6Y7LUWJ31,,,,unmatched,242,242,6,PA:192;CA:11;NJ:9;TX:8;NC:7;FL:6;GA:4;TN:3,high
54930098QK48NVYBZC62,,,,unmatched,490,379,5,CA:363;TX:9;FL:5;TN:1;SC:1,high
5493000XC2Y1SLXRQP11,,,,unmatched,426,336,5,CA:324;TN:5;FL:5;TX:1;SC:1,high
549300SQRR7T3EUSDD87,,,,unmatched,406,221,5,TX:171;GA:28;TN:7;FL:5;SC:3;NC:3;CA:3;PA:1,high
5493004F7BXDIUFVPV87,,,,unmatched,2530,1576,4,CA:1531;TX:20;NC:11;FL:4;NJ:2;GA:2;PA:2;TN:2,high
5493000OIGWIS24A1547,,,,unmatched,526,439,4,CA:382;TX:53;FL:4,high
6UHRKD73G36IZYN3FC43,,,,unmatched,379,316,4,PA:231;NY:63;NJ:11;CA:4;FL:4;SC:2;NC:1,high
549300FHWDJMELT59Z22,,,,unmatched,643,450,3,TX:273;CA:174;FL:3,high
549300D3LYUX1NJVC329,,,,unmatched,574,369,3,CA:356;TN:5;FL:3;TX:3;NJ:1;PA:1,high
549300DT7CCDCC7O6Z60,,,,unmatched,493,341,3,CA:314;TX:10;TN:5;SC:5;FL:3;NJ:1;MA:1;GA:1,high
549300KST6N97GYH0O45,,,,unmatched,453,328,3,TX:322;FL:3;PA:1;CA:1;TN:1,high
549300IRXW9RSZM2B951,,,,unmatched,366,253,3,TN:173;MA:29;NY:22;TX:10;CA:7;NC:4;FL:3;DC:2,high
549300KPHGEE40YQXO21,,,,unmatched,459,244,3,CA:148;TX:52;NJ:11;TN:10;NY:7;GA:5;FL:3;PA:3,high
5493003B20KZ3DEZGB43,,,,unmatched,877,574,2,NY:297;CA:239;NJ:34;FL:2;NC:1;GA:1,high
5493001GAASLCSP1PB64,,,,unmatched,675,486,2,NY:315;CA:125;DC:34;NJ:7;MA:3;FL:2,high
549300QPD4M26VIOFU53,,,,unmatched,543,468,2,NY:260;CA:120;NJ:82;TX:3;FL:2;MA:1,high
549300MPZDD9EFQ1E963,,,,unmatched,647,332,2,CA:300;TX:22;NC:4;TN:2;MA:2;FL:2,high
549300HVFLWKU7133506,,,,unmatched,635,329,2,CA:301;TX:19;GA:3;PA:2;FL:2;NC:1;TN:1,high
254900FMBXF85WQYV433,,,,unmatched,349,263,2,NY:223;NJ:12;CA:11;DC:5;MA:4;PA:2;NC:2;FL:2,high
549300SI3EZ7U02L5E39,,,,unmatched,313,211,2,NJ:135;NC:58;PA:6;GA:3;CA:2;TN:2;SC:2;FL:2,high
8WH0EE09O9V05QJZ3V89,,,,unmatched,6462,3181,1,CA:1647;TX:1522;NY:7;PA:2;FL:1;GA:1;SC:1,high
549300C232ZWY1I57C16,,,,unmatched,4014,2086,1,CA:2079;TX:3;GA:1;TN:1;FL:1;NC:1,high
549300B0HNWBV7RX2661,,,,unmatched,2146,1194,1,CA:1191;GA:2;FL:1,high
549300WMQ4WI6QXK7803,,,,unmatched,1796,847,1,NC:752;SC:72;CA:14;GA:4;TN:2;PA:1;FL:1;TX:1,high
5493009QYNVEZ9VDJU57,,,,unmatched,451,288,1,CA:285;TX:2;FL:1,high
549300PG87MHQ7H4CO08,,,,unmatched,380,282,1,TX:278;CA:2;SC:1;FL:1,high
5Z1UQ1CWY0DQ3KJWDQ07,,,,unmatched,298,267,1,CA:265;FL:1;NY:1,high
5493001NJEVHTZW7FG34,,,,unmatched,19194,14224,0,CA:14224,high
549300ZJIC4LOLZH0M42,,,,unmatched,11609,6107,0,CA:6107,high
F28JOQ8OBWCFUYM0UX93,,,,unmatched,6740,4803,0,CA:3261;NY:799;MA:268;GA:247;TX:225;NJ:2;NC:1,high
549300IVURCTJ6QVMD67,,,,unmatched,5154,3761,0,TX:3754;NC:2;SC:2;GA:1;CA:1;TN:1,high
5493000EO85W8IS2FR22,,,,unmatched,4553,2995,0,CA:2989;MA:5;TX:1,high
5493001WRXQTCKCA6205,,,,unmatched,4723,2928,0,CA:2928,high
549300KOAKQX3BEWWT56,,,,unmatched,2547,2105,0,TX:1657;CA:448,high
5493006F1N8E3EEF3W63,,,,unmatched,3456,1954,0,CA:1954,high
549300DXSALP2TGZBQ16,,,,unmatched,3124,1950,0,CA:1950,high
254900YZ174H294JW398,,,,unmatched,2363,1871,0,TX:869;CA:709;NC:279;DC:8;SC:6,high
549300EM6UG8HE3P8U74,,,,unmatched,4140,1846,0,CA:1846,high
549300O1ESL3X18LPG95,,,,unmatched,2302,1555,0,CA:1555,high
FT6J43S06X6CLJ0R0B48,,,,unmatched,2014,1480,0,NY:757;CA:616;NJ:50;MA:31;TX:26,high
549300I0HE5X0T5OI648,,,,unmatched,3031,1409,0,CA:1409,high
549300W0YBCUV18HSR42,,,,unmatched,2443,1311,0,CA:1311,high
5493006MA7WP1WL8U431,,,,unmatched,2286,1201,0,CA:1195;TX:4;GA:1;TN:1,high
549300KDDWLC5I8K6C44,,,,unmatched,2145,1140,0,CA:1140,high
5493006JISETNI0GLE61,,,,unmatched,1758,1129,0,TN:786;TX:312;CA:31,high
549300SGD2RNJOEDDS24,,,,unmatched,1377,989,0,CA:989,high
2549004OC91L41W9XR37,,,,unmatched,2363,957,0,CA:957,high
2549005DO6VPVH5MOS59,,,,unmatched,1744,885,0,CA:885,high
549300GAX7IKJUKCJE72,,,,unmatched,1115,882,0,CA:882,high
549300TF1E42EUFBSL45,,,,unmatched,1200,726,0,CA:724;TX:2,high
254900P2JMSUZCYLE858,,,,unmatched,865,712,0,CA:712,high
549300DLBRGR2O0VNZ96,,,,unmatched,847,703,0,CA:696;SC:3;MA:1;PA:1;GA:1;TX:1,high
IFQSIUC9AGQV2NE8CN25,,,,unmatched,1285,703,0,CA:703,high
549300XBOKNEE2CQJL92,,,,unmatched,932,688,0,CA:674;TX:8;TN:5;GA:1,high
5493001LHLYJE6PHUL18,,,,unmatched,835,676,0,NC:646;SC:23;TX:4;TN:1;CA:1;GA:1,high
549300F6NSBOJBM9ED39,,,,unmatched,1209,672,0,CA:672,high
5493007VGBHF6SRXRR53,,,,unmatched,1060,665,0,CA:660;TX:5,high
549300XR3B6372SESA46,,,,unmatched,1194,655,0,CA:655,high
WE0I402RW25AU38DTI13,,,,unmatched,1327,627,0,CA:627,high
5493004GPC7K826BKF31,,,,unmatched,1536,584,0,CA:584,high
549300KZC4KKV3F7W494,,,,unmatched,891,553,0,CA:553,high
254900WZ3RTY75P7HO83,,,,unmatched,634,536,0,CA:536,high
549300WJIJV987NXVC31,,,,unmatched,763,509,0,CA:509,high
549300A4ZI1DF2OO1B51,,,,unmatched,727,497,0,CA:497,high
5493002LW7G8E8SHWC88,,,,unmatched,796,484,0,CA:484,high
54930087FQP1S845Z665,,,,unmatched,666,469,0,TX:467;TN:1;CA:1,high
549300F6S4S7QMOUVG59,,,,unmatched,617,466,0,CA:466,high
549300E51HYVR7T2SU19,,,,unmatched,940,450,0,CA:450,high
549300QD23LICPXTPB55,,,,unmatched,558,440,0,CA:440,high
549300AT4QWHFZ83D635,,,,unmatched,620,428,0,CA:428,high
254900URXOKFMBYQ0V69,,,,unmatched,710,419,0,CA:419,high
5493001K7B4W8IPMZ254,,,,unmatched,419,419,0,CA:397;NJ:18;TX:3;GA:1,high
549300YPSRX7HBRJSR08,,,,unmatched,764,415,0,CA:415,high
549300PEQH6YK4DH0490,,,,unmatched,710,370,0,CA:369;NC:1,high
549300QNPOF1WCRKLZ94,,,,unmatched,767,367,0,CA:367,high
5493001FKX0BM8GN6P73,,,,unmatched,497,356,0,NY:126;NJ:79;CA:74;PA:50;GA:17;TX:10,high
PINLJ7T7GLTF48NFP863,,,,unmatched,444,350,0,MA:293;NY:40;CA:13;DC:3;NJ:1,high
549300BYGLNAWS20VR43,,,,unmatched,568,348,0,CA:348,high
549300HNJRM4GVCEUP46,,,,unmatched,498,345,0,CA:345,high
549300YHKDUKPJGRPK46,,,,unmatched,391,343,0,CA:343,high
549300NW5S24O35U1962,,,,unmatched,844,337,0,CA:337,high
549300ESNLIWVN3TK065,,,,unmatched,522,332,0,CA:331;PA:1,high
5493005LWLLN6G3XQP35,,,,unmatched,493,324,0,CA:242;NY:76;NJ:6,high
54930074FI0I2Q6G5S43,,,,unmatched,457,324,0,CA:324,high
549300I8I7EBXHMYYW54,,,,unmatched,438,305,0,PA:300;NJ:4;CA:1,high
549300U7F7T8UG5AI038,,,,unmatched,360,302,0,CA:302,high
5493006YSC5JOGNPMH78,,,,unmatched,627,291,0,CA:291,high
8945004XZN3PZQZJW178,,,,unmatched,461,271,0,CA:271,high
5493001FMENBK31GGQ69,,,,unmatched,488,264,0,CA:264,high
549300KLBHBLTPBU7507,,,,unmatched,404,254,0,CA:254,high
5493000RV6UQ52SVTV40,,,,unmatched,377,252,0,CA:252,high
5493005NIBYLNJC10826,,,,unmatched,324,248,0,CA:248,high
549300EGL1VV7LY0QU69,,,,unmatched,346,241,0,CA:241,high
549300Z66NI4HM439O26,,,,unmatched,367,235,0,CA:235,high
549300TG5MQ8D4SYP955,,,,unmatched,371,232,0,CA:227;TX:3;TN:1;SC:1,high
549300CLB0CCSJV6S044,,,,unmatched,284,228,0,CA:228,high
549300KM40FP4MSQU941,,,,unmatched,429,228,0,CA:148;SC:65;PA:15,high
54930035U7Q80J7HTS79,,,,unmatched,234,225,0,CA:223;TN:1;TX:1,high
254900VX7NAZSPBPUE16,,,,unmatched,245,223,0,TX:138;CA:76;GA:9,high
5493005LE3FE2MIPPW66,,,,unmatched,218,218,0,CA:218,high
549300EKCY4J7PC8WH77,,,,unmatched,215,215,0,CA:215,high
549300MD3D3OC2CSGX39,,,,unmatched,325,205,0,CA:205,high
5493002DRIX59V47NM65,,,,unmatched,324,203,0,CA:202;TX:1,high
5493005MZZDC38IUOJ34,,,,unmatched,328,202,0,CA:202,high
FDXQ75GPEQKRPWABYN63,,,,unmatched,192,153,49,FL:49;CA:36;TX:15;GA:11;MA:10;NY:8;NC:8;SC:5,medium
549300YDBNK66R6ZES34,,,,unmatched,271,140,43,FL:43;TX:23;GA:18;CA:17;NY:12;NJ:11;NC:7;SC:3,medium
549300ID4RCRD8BXYH30,,,,unmatched,217,171,41,CA:95;FL:41;TX:16;DC:8;PA:4;NJ:3;GA:2;MA:1,medium
549300HINJH60UG3KG47,,,,unmatched,223,191,38,NC:41;FL:38;GA:28;TX:25;CA:21;PA:10;NY:10;SC:6,medium
5493004K0Z4RFJSPYT52,,,,unmatched,231,127,38,FL:38;GA:16;NC:14;CA:13;PA:12;TN:12;TX:12;SC:6,medium
549300KPBZCTMM3Y0061,,,,unmatched,236,162,36,FL:36;CA:27;NC:24;GA:22;DC:14;TX:12;PA:9;SC:7,medium
549300KX6E1IE2LM5E30,,,,unmatched,231,172,35,CA:90;FL:35;GA:15;TX:10;PA:6;SC:5;NC:4;TN:4,medium
54930053KPO7OG48FP72,,,,unmatched,292,186,34,PA:146;FL:34;CA:3;TN:1;NJ:1;GA:1,medium
WKN6AF1FCL7BBYGTGI83,,,,unmatched,372,167,34,FL:34;CA:31;GA:24;NC:22;TN:20;SC:13;NJ:11;PA:6,medium
549300W4FT4H1UWPGU95,,,,unmatched,160,98,31,FL:31;TN:14;TX:13;CA:8;NC:7;SC:6;GA:6;NJ:4,medium
549300MU2YI0HXIT3257,,,,unmatched,108,42,29,FL:29;TX:3;GA:3;NC:3;MA:2;CA:1;PA:1,medium
549300QTN66CFMVWLH03,,,,unmatched,40,32,28,FL:28;CA:2;GA:1;TX:1,medium
254900HO9WPE4LTLQU96,,,,unmatched,278,117,26,TX:51;FL:26;CA:11;TN:7;GA:7;NC:5;PA:4;MA:4,medium
549300KW3HYVC06WS898,,,,unmatched,101,62,26,FL:26;NC:10;SC:8;CA:4;NY:3;TN:3;GA:2;DC:2,medium
2549007AU24FVDMNUB40,,,,unmatched,840,172,25,CA:43;GA:29;FL:25;NC:19;NJ:16;NY:14;SC:8;PA:8,medium
984500FAD1FB7FEGTE82,,,,unmatched,390,172,25,NC:30;TX:27;GA:25;FL:25;CA:23;TN:12;MA:10;NJ:9,medium
549300DRA4BDXW23LD45,,,,unmatched,184,99,25,SC:26;FL:25;TX:23;PA:12;GA:6;NC:3;TN:2;CA:2,medium
5493009LZZ8VZRVIX755,,,,unmatched,92,80,25,TX:51;FL:25;CA:2;NC:1;MA:1,medium
5493004MWCDBCBTXE044,,,,unmatched,72,59,25,CA:29;FL:25;NC:2;TN:2;MA:1,medium
549300F6Y1YO2YXN6135,,,,unmatched,184,178,24,CA:44;TX:32;FL:24;MA:18;GA:15;TN:14;NJ:11;NC:10,medium
549300NZWZUYUWEOA562,,,,unmatched,177,97,24,FL:24;NC:16;GA:10;TX:7;NY:7;SC:7;MA:6;CA:6,medium
254900HIDMT4ZG09RP47,,,,unmatched,187,130,23,TX:26;GA:24;FL:23;NC:20;TN:13;PA:9;CA:8;NJ:6,medium
549300UPB8ITF7B1GI03,,,,unmatched,158,89,22,CA:54;FL:22;TN:10;PA:2;NC:1,medium
7DMUJTL9FFTVIAG9H788,,,,unmatched,125,75,22,TX:23;FL:22;CA:12;PA:5;SC:3;NY:3;NC:2;NJ:2,medium
549300DQLGJ1YQRRHH73,,,,unmatched,299,193,21,TX:133;FL:21;CA:13;GA:10;TN:8;MA:2;PA:2;NC:2,medium
549300TULDV69V2XKY60,,,,unmatched,237,161,21,CA:55;DC:21;FL:21;NC:12;PA:11;GA:11;NJ:8;SC:8,medium
549300C04BJ0G297NC13,,,,unmatched,313,143,21,TX:26;FL:21;CA:18;PA:16;NC:15;NY:13;NJ:10;TN:7,medium
5493002YXAOJOQPEGS38,,,,unmatched,266,84,21,TX:32;FL:21;NC:11;TN:9;SC:4;CA:4;GA:3,medium
549300JGMQJ4R419LR70,,,,unmatched,248,185,19,TX:45;CA:44;FL:19;PA:18;NY:15;NJ:12;GA:9;SC:7,medium
549300UTE20103B0T339,,,,unmatched,193,121,19,CA:80;FL:19;TX:9;NC:7;PA:5;DC:1,medium
549300X6ESK4SUBRYL85,,,,unmatched,63,48,19,FL:19;TX:12;GA:4;CA:3;NY:2;NJ:2;NC:2;DC:2,medium
254900EZRN0CBEP77K34,,,,unmatched,421,190,18,DC:38;CA:31;FL:18;NC:17;TX:15;SC:14;GA:12;NJ:12,medium
54930032OCUOR526IR93,,,,unmatched,188,111,18,GA:24;PA:21;FL:18;TN:10;NC:9;CA:7;TX:7;MA:5,medium
54930022CQGV47Q8PM03,,,,unmatched,255,92,18,TX:22;FL:18;CA:18;GA:15;SC:6;TN:5;PA:4;NC:3,medium
9845006DE3H5E9VA4012,,,,unmatched,122,41,18,FL:18;TX:8;CA:6;GA:2;NY:2;TN:2;NJ:1;PA:1,medium
549300XAJENHWRM32Z86,,,,unmatched,39,34,18,FL:18;GA:4;SC:3;TX:3;NJ:2;CA:1;NC:1;PA:1,medium
549300XAHXRVSRML8V19,,,,unmatched,243,194,17,TX:135;CA:28;FL:17;NC:6;SC:5;GA:2;TN:1,medium
549300T7AIY7RU1YDP31,,,,unmatched,114,81,17,TX:51;FL:17;TN:5;NC:4;CA:2;PA:1;SC:1,medium
549300C1ICNCM0V37Y02,,,,unmatched,56,56,17,FL:17;TX:14;TN:9;CA:4;NC:3;GA:3;SC:2;NJ:2,medium
2549008G9SP4WM32NN96,,,,unmatched,55,39,17,FL:17;NJ:12;CA:6;GA:2;TX:1;NC:1,medium
549300ANF834QIIFUE57,,,,unmatched,38,38,17,FL:17;TX:8;CA:5;TN:4;NC:4,medium
549300B2JJHSM77T5Y41,,,,unmatched,214,104,16,GA:50;FL:16;TX:10;SC:9;TN:6;CA:4;NJ:3;NC:2,medium
5493002WVA17MT4UFH84,,,,unmatched,218,96,16,TX:26;CA:19;FL:16;PA:8;GA:7;TN:4;NC:4;SC:4,medium
5493004R423PBPM6A173,,,,unmatched,234,157,15,TX:37;GA:23;TN:20;NJ:19;FL:15;NC:14;SC:9;CA:8,medium
2549009BJ1OZ4H7KTG46,,,,unmatched,294,146,15,NC:67;TX:27;FL:15;GA:7;SC:7;NY:5;TN:4;PA:4,medium
549300WS8BW0I0BDA390,,,,unmatched,145,119,15,GA:98;FL:15;TN:2;TX:2;SC:1;CA:1,medium
549300SQKZC6HESYGO25,,,,unmatched,344,103,15,CA:27;FL:15;NJ:12;NC:11;PA:9;NY:9;GA:8;TN:4,medium
5493007BX4I89K17ZM64,,,,unmatched,82,57,15,CA:25;FL:15;TX:9;NC:3;PA:2;NJ:2;GA:1,medium
549300U7UH8QCS8WQ406,,,,unmatched,63,42,15,FL:15;GA:9;NC:5;SC:4;PA:3;CA:3;TN:1;TX:1,medium
549300LLQD0X2OTG0Y27,,,,unmatched,398,170,14,MA:77;NC:16;TX:15;SC:15;FL:14;PA:12;CA:7;TN:6,medium
549300TTPRGSP8DGY569,,,,unmatched,214,146,14,DC:55;CA:20;FL:14;NC:11;NJ:10;PA:8;TX:7;GA:7,medium
549300X08QKYUH256I80,,,,unmatched,158,144,14,GA:77;TX:38;FL:14;CA:5;TN:5;SC:2;PA:1;NC:1,medium
549300WKFR15017V9850,,,,unmatched,190,131,14,CA:99;FL:14;TX:6;MA:5;GA:4;TN:2;NC:1,medium
549300D2OYT7VTDY6Z20,,,,unmatched,193,110,14,NJ:48;FL:14;GA:11;NC:11;CA:8;PA:6;DC:4;NY:3,medium
549300337GB2P1WP7003,,,,unmatched,45,38,14,FL:14;GA:7;TX:6;NC:4;SC:3;DC:1;NJ:1;CA:1,medium
549300NLJI4QKZ3D0G94,,,,unmatched,271,156,13,CA:125;FL:13;TX:11;NC:2;GA:2;TN:2;NJ:1,medium
549300IBT3SCF2K09D58,,,,unmatched,135,120,13,CA:34;GA:16;TX:15;FL:13;PA:10;NC:10;TN:8;MA:5,medium
549300UKYJZO6CZXIX60,,,,unmatched,63,48,13,TN:22;FL:13;GA:5;SC:3;TX:2;CA:2;NC:1,medium
B94HV8SXGDD3J5XESU08,,,,unmatched,110,43,13,NY:15;FL:13;PA:4;SC:3;NJ:3;TN:2;CA:1;TX:1,medium
5493000XYE7QL54NMB52,,,,unmatched,17,15,13,FL:13;CA:1;TX:1,medium
5493008E4KBJCB6UKR64,,,,unmatched,312,198,12,CA:123;GA:24;FL:12;TX:12;NC:7;PA:7;TN:6;SC:5,medium
5493007Z7FTUKQGFMZ98,,,,unmatched,262,170,12,TX:44;NY:30;GA:28;FL:12;NJ:11;NC:11;PA:10;CA:9,medium
2549007E9BI08H1N1T92,,,,unmatched,246,169,12,NC:82;TX:40;GA:16;FL:12;SC:9;CA:5;TN:5,medium
549300W1HU6IVVIEJ389,,,,unmatched,183,119,12,TX:43;CA:26;FL:12;NC:10;GA:9;SC:7;TN:6;PA:4,medium
5493005T71YXBHEO2093,,,,unmatched,202,84,12,GA:63;FL:12;TN:5;CA:4,medium
B2S31CFVSWTN3FR00Q90,,,,unmatched,58,57,12,NJ:13;FL:12;CA:9;TX:5;NY:4;GA:3;MA:3;TN:3,medium
549300SCFWZXMDMZPE93,,,,unmatched,43,34,12,FL:12;CA:11;TX:6;GA:3;TN:2,medium
5493000F6NFDOVVZP043,,,,unmatched,36,33,12,FL:12;GA:8;NC:4;TN:3;SC:3;TX:2;CA:1,medium
549300CP7747DCRW6U68,,,,unmatched,25,20,12,FL:12;TN:3;TX:2;CA:1;MA:1;NC:1,medium
549300ZZZUYWXK72JD21,,,,unmatched,16,14,12,FL:12;CA:2,medium
254900T8N4RLS6G3BF64,,,,unmatched,191,97,11,CA:35;TX:28;FL:11;NY:6;NJ:4;SC:4;TN:4;DC:2,medium
549300I43FC7P0IJMR13,,,,unmatched,138,87,11,GA:24;CA:19;FL:11;TX:11;PA:11;NC:4;SC:4;NJ:3,medium
549300KR4ZW8KJC82O47,,,,unmatched,102,77,11,TX:27;TN:13;FL:11;NC:6;GA:5;NY:4;NJ:3;CA:3,medium
549300I3HDJ5QJNFPZ87,,,,unmatched,116,60,11,TX:16;CA:13;FL:11;NJ:8;GA:7;NC:5,medium
5493000WAJ1FMTFL5D75,,,,unmatched,798,41,11,FL:11;GA:8;PA:6;TX:5;NJ:4;TN:4;CA:3,medium
549300C4J510S9L1RF98,,,,unmatched,51,40,11,FL:11;CA:10;TX:6;GA:3;SC:3;PA:2;NC:2;MA:1,medium
549300KT5OWPGQKWUN86,,,,unmatched,204,163,10,MA:99;PA:22;TX:16;NJ:14;FL:10;CA:1;NY:1,medium
549300O5WDIJU8S7OI05,,,,unmatched,115,86,10,TX:48;FL:10;GA:9;SC:5;PA:3;NJ:3;TN:2;DC:2,medium
549300GYK7N8U42X9587,,,,unmatched,80,74,10,CA:32;NC:12;FL:10;NY:5;PA:4;TX:4;TN:3;SC:3,medium
549300FKEPZ2QELUY416,,,,unmatched,96,31,10,FL:10;TX:7;NC:4;CA:4;SC:1;PA:1;DC:1;GA:1,medium
549300VJ7C5JB4W87F48,,,,unmatched,17,15,10,FL:10;SC:2;TN:1;NC:1;CA:1,medium
549300XR0EY1M0FVG232,,,,unmatched,14,14,10,FL:10;GA:2;CA:1;NC:1,medium
549300OGIGNKGO2DX942,,,,unmatched,268,174,9,TN:89;CA:17;GA:14;PA:13;NC:11;NJ:9;FL:9;TX:9,medium
5493000JFVFQFL816N45,,,,unmatched,228,102,9,TX:63;NC:10;FL:9;SC:6;CA:5;TN:3;GA:3;NY:2,medium
549300ELLMUEKP1JHB70,,,,unmatched,87,82,9,TX:27;CA:16;NJ:16;GA:9;FL:9;NC:2;DC:2;SC:1,medium
549300KUIZTYQRC0R888,,,,unmatched,95,52,9,TX:12;FL:9;NY:6;GA:5;PA:4;MA:4;NC:3;NJ:3,medium
