lei,institution_name_hmda,nmls_id,our_lender_slug,legal_name,match_confidence,match_method,tennessee_originations,florida_originations,total_originations,priority_match,notes
549300PIL8LFAQ04XC20,Better Mortgage Corporation,330511,better-mortgage,Better Mortgage Corporation,high,tn_deepen+tn_deepen_gleif_reidentify+public_nmls,821,0,821,high,tn_deepen map for TN activity (821 TN originations); slug=better-mortgage.
549300OPCWU6E72WUT29,"MUTUAL OF OMAHA MORTGAGE, INC.",1025894,mutual-of-omaha-mortgage,"Mutual of Omaha Mortgage, Inc.",high,tn_deepen+tn_deepen_gleif_reidentify+public_nmls,821,0,821,high,tn_deepen map for TN activity (821 TN originations); slug=mutual-of-omaha-mortgage.
549300KBWX4NV5Q1E376,"NVR Mortgage Finance, Inc.",1127,nvr-mortgage,"NVR Mortgage Finance, Inc.",high,tn_deepen+tn_deepen_gleif+public_nmls,817,0,817,high,tn_deepen map for TN activity (817 TN originations); slug=nvr-mortgage.
549300DPRWSBUY619V27,Simmons Bank,,simmons-bank,Simmons Bank,high,tn_deepen+tn_deepen_gleif+directory_slug,773,0,773,high,tn_deepen map for TN activity (773 TN originations); slug=simmons-bank.
549300QR0KFPEDZPEI42,STOCKTON MORTGAGE CORPORATION,,stockton-mortgage,Stockton Mortgage Corporation,high,tn_deepen+tn_deepen_gleif+directory_slug,703,0,703,high,tn_deepen map for TN activity (703 TN originations); slug=stockton-mortgage.
254900WQCRCK13A7DC81,Fortera Federal Credit Union,,fortera-federal-credit-union,Fortera Credit Union,high,regional_quality_gleif+directory_slug,702,0,702,high,regional_quality map for TN activity (702 TN originations); slug=fortera-federal-credit-union.
549300VORTI31GZTJL53,"CARDINAL FINANCIAL COMPANY, LIMITED PARTNERSHIP",66247,cardinal-financial,"Cardinal Financial Company, Limited Partnership",high,tn_deepen+tn_deepen_gleif_reidentify+public_nmls,697,0,697,high,tn_deepen map for TN activity (697 TN originations); slug=cardinal-financial.
549300XQVJ1XBNFA5536,21ST MORTGAGE CORPORATION,2280,21st-mortgage,21st Mortgage Corporation,medium,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,648,2098,648,high,reuse_prior_state_curated_lei map for TN activity (648 TN originations); slug=21st-mortgage.
549300H3IZO24NSOO931,"LENNAR MORTGAGE, LLC",1058,lennar-mortgage-queen-creek,"Lennar Mortgage, LLC",high,tn_deepen+tn_deepen_gleif_reidentify+directory_slug,641,0,641,high,tn_deepen map for TN activity (641 TN originations); slug=lennar-mortgage-queen-creek.
54930072OCHTUJOZQB56,Liberty Credit Union,,liberty-federal-credit-union,Liberty Credit Union,high,tn_deepen+tn_deepen_gleif+directory_slug,641,0,641,high,tn_deepen map for TN activity (641 TN originations); slug=liberty-federal-credit-union.
549300BLL6VL7AXWYP56,CHURCHILL MORTGAGE CORPORATION,1591,churchill-mortgage-nashville,Churchill Mortgage Corporation,high,tn_deepen+tn_deepen_gleif+public_nmls+tn_directory,627,0,627,high,tn_deepen map for TN activity (627 TN originations); slug=churchill-mortgage-nashville.
549300AQ3T62GXDU7D76,GUILD MORTGAGE COMPANY LLC,3274,guild-mortgage-charlotte,Guild Mortgage Company LLC,high,tn_deepen+tn_deepen_gleif_reidentify+public_nmls,616,0,616,high,tn_deepen map for TN activity (616 TN originations); slug=guild-mortgage-charlotte.
549300MZ8VZJOVC63092,"KIND LENDING, LLC",3925,kind-lending,"Kind Lending, LLC",high,tn_deepen+tn_deepen_gleif+public_nmls,597,0,597,high,tn_deepen map for TN activity (597 TN originations); slug=kind-lending.
DRMSV1Q0EKMEXLAU1P80,"Citizens Bank, National Association",433960,citizens-bank,"Citizens Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,579,2297,579,high,reuse_prior_state_curated_lei map for TN activity (579 TN originations); slug=citizens-bank.
254900DTLHVWQ7NP7R34,"CMG Mortgage, Inc.",2458338,cmg-home-loans-dennis-vo,CMG Home Loans (Dennis Vo Team),high,reuse_prior_state_curated_lei+curated_lei+directory_name,565,4627,565,high,reuse_prior_state_curated_lei map for TN activity (565 TN originations); slug=cmg-home-loans-dennis-vo.
549300R9S3MVDV4MGF56,"CARRINGTON MORTGAGE SERVICES, LLC",2250,carrington-mortgage,"Carrington Mortgage Services, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_alt_lei+company_nmls,533,0,533,high,reuse_prior_state_curated_lei map for TN activity (533 TN originations); slug=carrington-mortgage.
5493001GDRY0EL7VG372,"ARK-LA-TEX FINANCIAL SERVICES, LLC.",2143,benchmark-mortgage,"Ark-La-Tex Financial Services, LLC dba Benchmark Mortgage",high,tn_deepen+tn_deepen_gleif+public_nmls,524,0,524,high,tn_deepen map for TN activity (524 TN originations); slug=benchmark-mortgage.
KB1H1DSPRFMYMCUFXT09,"Wells Fargo Bank, National Association",399801,wells-fargo-bank,"Wells Fargo Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,499,2670,499,medium,reuse_prior_state_curated_lei map for TN activity (499 TN originations); slug=wells-fargo-bank.
549300NOCASXPA34X033,"LAKEVIEW LOAN SERVICING, LLC",4095,lakeview-loan-servicing,"Lakeview Loan Servicing, LLC",high,tn_deepen+tn_deepen_gleif+public_nmls,495,0,495,medium,tn_deepen map for TN activity (495 TN originations); slug=lakeview-loan-servicing.
549300K4ZLGS7SRDTL86,Equity Prime Mortgage LLC,,equity-prime-mortgage,Equity Prime Mortgage LLC,high,regional_quality_gleif+directory_slug,491,0,491,medium,regional_quality map for TN activity (491 TN originations); slug=equity-prime-mortgage.
549300KHXD7JSQUZIJ22,"HIGHLANDS RESIDENTIAL MORTGAGE, LTD.",,highlands-residential-mortgage,"Highlands Residential Mortgage, Ltd.",high,regional_quality_gleif+directory_slug,487,0,487,medium,regional_quality map for TN activity (487 TN originations); slug=highlands-residential-mortgage.
549300G6RZM5T8NQJW74,REDSTONE FEDERAL CREDIT UNION,,redstone-federal-credit-union,Redstone Federal Credit Union,high,tn_deepen+tn_deepen_gleif+directory_slug,452,0,452,medium,tn_deepen map for TN activity (452 TN originations); slug=redstone-federal-credit-union.
549300XWUSRVVOHPRY47,Academy Mortgage Corporation,3113,academy-mortgage,Academy Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,425,2938,425,medium,reuse_prior_state_curated_lei map for TN activity (425 TN originations); slug=academy-mortgage.
5493008VVXQIDO1EZ460,"SUMMIT FUNDING, INC.",,summit-funding,"Summit Funding, Inc.",high,regional_quality_gleif+directory_slug,425,0,425,medium,regional_quality map for TN activity (425 TN originations); slug=summit-funding.
54930054ET8KM4O1D485,"SOFI BANK, NATIONAL ASSOCIATION",1121636,sofi-bank,"SoFi Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,408,1042,408,medium,reuse_prior_state_curated_lei map for TN activity (408 TN originations); slug=sofi-bank.
C5654JQHZUHN0772B561,USAA Federal Savings Bank,399809,usaa-federal-savings-bank,USAA Federal Savings Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,407,825,407,medium,reuse_prior_state_curated_lei map for TN activity (407 TN originations); slug=usaa-federal-savings-bank.
AD6GFRVSDT01YPT1CS68,"PNC Bank, National Association",446038,pnc-bank,"PNC Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,397,3475,397,medium,reuse_prior_state_curated_lei map for TN activity (397 TN originations); slug=pnc-bank.
IUGPUX5LWRZ3B6KIZ697,Ameris Bank,405455,ameris-bank,Ameris Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,394,1846,394,medium,reuse_prior_state_curated_lei map for TN activity (394 TN originations); slug=ameris-bank.
5493001WHVQBGRSWEU75,"HOMEBRIDGE FINANCIAL SERVICES, INC.",6521,homebridge-financial,"Homebridge Financial Services, Inc.",high,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,391,2433,391,medium,reuse_prior_state_curated_lei map for TN activity (391 TN originations); slug=homebridge-financial.
54930049L5WINET09Q97,"CLICK N' CLOSE, INC.",,click-n-close,"Click N' Close, Inc.",high,regional_quality_gleif+directory_slug,377,0,377,medium,regional_quality map for TN activity (377 TN originations); slug=click-n-close.
549300YN94MOAVYW0F52,"GoodLeap, LLC",,goodleap,"GoodLeap, LLC",high,regional_quality_gleif+directory_slug,352,0,352,medium,regional_quality map for TN activity (352 TN originations); slug=goodleap.
549300VCMRO4ST680C11,VILLAGE CAPITAL & INVESTMENT LLC,,village-capital,Village Capital & Investment LLC,high,regional_quality_gleif+directory_slug,349,0,349,medium,regional_quality map for TN activity (349 TN originations); slug=village-capital.
549300RN01LBYR8ZVX74,"LOWER, LLC",1124061,lower,"Lower, LLC",high,tn_deepen+tn_deepen_gleif+public_nmls,332,0,332,medium,tn_deepen map for TN activity (332 TN originations); slug=lower.
549300ZWNETGFXTBBY03,"CANOPY MORTGAGE, LLC",,canopy-mortgage,"Canopy Mortgage, LLC",high,regional_quality_gleif+directory_slug,330,0,330,medium,regional_quality map for TN activity (330 TN originations); slug=canopy-mortgage.
549300SUCQ1358EGVE89,"NEW DAY FINANCIAL, LLC",1043,new-day-financial,"New Day Financial, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+sc_curated+sc_curated_gleif+public_nmls,325,0,325,medium,reuse_prior_state_curated_lei map for TN activity (325 TN originations); slug=new-day-financial.
01J4SO3XTWZF4PP38209,Trustmark Bank,449605,trustmark-bank,Trustmark National Bank,high,reuse_prior_state_curated_lei+ar_ms_ok_curated+ar_ms_ok_gleif_reidentify+public_nmls,322,0,322,medium,reuse_prior_state_curated_lei map for TN activity (322 TN originations); slug=trustmark-bank.
5493008NWHQT1R22C024,"AMERICAN FINANCIAL NETWORK, INC.",237341,american-financial-network,"American Financial Network, Inc.",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,321,0,321,medium,reuse_prior_state_curated_lei map for TN activity (321 TN originations); slug=american-financial-network.
254900HA4DQWAE0W3342,"AMERIHOME MORTGAGE COMPANY, LLC",1120271,amerihome-mortgage,"AmeriHome Mortgage Company, LLC",high,reuse_prior_state_curated_lei+tx_deepen+tx_deepen_gleif_reidentify+public_nmls,311,0,311,medium,reuse_prior_state_curated_lei map for TN activity (311 TN originations); slug=amerihome-mortgage.
2549007JQKHU8KQ0FC19,"FIRSTTRUST HOME LOANS, INC.",75271,firsttrust-home-loans,"FirstTrust Home Loans, Inc.",high,reuse_prior_state_curated_lei+ar_ms_ok_curated+ar_ms_ok_gleif+public_nmls,311,0,311,medium,reuse_prior_state_curated_lei map for TN activity (311 TN originations); slug=firsttrust-home-loans.
549300A0SVCQJPHVGV20,ALTRA Federal Credit Union,,altra-federal-credit-union,Altra Federal Credit Union,high,reuse_prior_state_curated_lei+wi_mn_curated+wi_mn_deepen_gleif+lei_identity,309,0,309,medium,reuse_prior_state_curated_lei map for TN activity (309 TN originations); slug=altra-federal-credit-union.
549300XY701IELCE5Q08,BETTER MORTGAGE CORPORATION,330511,better-mortgage,Better Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,293,1004,293,medium,reuse_prior_state_curated_lei map for TN activity (293 TN originations); slug=better-mortgage.
54930052M48FOD3CWA54,"PRIMARY RESIDENTIAL MORTGAGE, INC.",3094,primary-residential-mortgage,"Primary Residential Mortgage, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+ne_curated+ne_curated_gleif+public_nmls,283,0,283,medium,reuse_prior_state_curated_lei map for TN activity (283 TN originations); slug=primary-residential-mortgage.
54930021WPEXNHYZUL09,"PLANET HOME LENDING, LLC",17022,planet-home-lending,"Planet Home Lending, LLC",high,tn_deepen+tn_deepen_gleif+public_nmls,278,0,278,medium,tn_deepen map for TN activity (278 TN originations); slug=planet-home-lending.
549300DG3IV05V4C4E03,EUSTIS MORTGAGE CORPORATION,70345,eustis-mortgage,Eustis Mortgage Corporation,high,reuse_prior_state_curated_lei+al_la_curated+al_la_gleif+public_nmls,265,0,265,medium,reuse_prior_state_curated_lei map for TN activity (265 TN originations); slug=eustis-mortgage.
54930077D8KXQADF5Q23,"GVC MORTGAGE, INC.",2334,gvc-mortgage,"GVC Mortgage, Inc.",high,reuse_prior_state_curated_lei+mi_in_curated+mi_in_curated_gleif+public_nmls,262,0,262,medium,reuse_prior_state_curated_lei map for TN activity (262 TN originations); slug=gvc-mortgage.
5493008CPTDVOS570626,"Primary Residential Mortgage, Inc.",3094,prmi-aaron-swenson,Primary Residential Mortgage (Aaron Swenson Branch),high,reuse_prior_state_curated_lei+curated_lei+directory_name,248,3765,248,medium,reuse_prior_state_curated_lei map for TN activity (248 TN originations); slug=prmi-aaron-swenson.
5493007VW2EU20PZYU97,INSPIRE HOME LOANS INC.,,inspire-home-loans,Inspire Home Loans Inc.,high,regional_quality_gleif+directory_slug,243,0,243,medium,regional_quality map for TN activity (243 TN originations); slug=inspire-home-loans.
254900TTZ395IC926125,"SIERRA PACIFIC MORTGAGE COMPANY, INC.",,sierra-pacific-mortgage,"Sierra Pacific Mortgage Company, Inc.",high,regional_quality_gleif+directory_slug,243,0,243,medium,regional_quality map for TN activity (243 TN originations); slug=sierra-pacific-mortgage.
549300SK2GVCQXPD4S58,"SUN WEST MORTGAGE COMPANY, INC.",3277,sun-west-mortgage,"Sun West Mortgage Company, Inc.",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,239,0,239,medium,reuse_prior_state_curated_lei map for TN activity (239 TN originations); slug=sun-west-mortgage.
X6T32LKEPUT8LQMW6755,Republic Bank & Trust Company,,republic-bank-trust-kentucky,Republic Bank & Trust Company,high,reuse_prior_state_curated_lei+mo_ky_curated+mo_ky_gleif+lei_identity,233,0,233,medium,reuse_prior_state_curated_lei map for TN activity (233 TN originations); slug=republic-bank-trust-kentucky.
549300121SF0K2LN2804,"PRIMELENDING, A PLAINSCAPITAL COMPANY",1921,primelending-columbus,"PrimeLending, a PlainsCapital Company",high,tn_deepen+tn_deepen_gleif_reidentify+public_nmls,225,0,225,medium,tn_deepen map for TN activity (225 TN originations); slug=primelending-columbus.
549300FX7K8PTEQUU487,PENTAGON FEDERAL CREDIT UNION,401822,penfed-dc-mid-city,Pentagon Federal Credit Union,high,reuse_prior_state_curated_lei+gleif_name_to_directory,224,972,224,medium,reuse_prior_state_curated_lei map for TN activity (224 TN originations); slug=penfed-dc-mid-city.
254900ZFWS2106HWPH46,"PARAMOUNT RESIDENTIAL MORTGAGE GROUP, INC.",75243,prmg,Paramount Residential Mortgage Group (PRMG),medium,reuse_prior_state_curated_lei+gleif_name_to_directory,216,3741,216,medium,reuse_prior_state_curated_lei map for TN activity (216 TN originations); slug=prmg.
5493004WMLN60ZJ2ON46,"Paramount Residential Mortgage Group, Inc.",75243,prmg,Paramount Residential Mortgage Group (PRMG),high,reuse_prior_state_curated_lei+curated_lei+directory_name,213,4200,213,medium,reuse_prior_state_curated_lei map for TN activity (213 TN originations); slug=prmg.
549300MCIFZSDHUT8X63,"NFM, INC.",2893,nfm-lending,"NFM, Inc. (dba NFM Lending)",high,tn_deepen+tn_deepen_gleif+public_nmls,199,0,199,medium,tn_deepen map for TN activity (199 TN originations); slug=nfm-lending.
