lei,institution_name_hmda,nmls_id,our_lender_slug,legal_name,match_confidence,match_method,north_carolina_originations,florida_originations,total_originations,priority_match,notes
549300OPCWU6E72WUT29,"MUTUAL OF OMAHA MORTGAGE, INC.",1025894,mutual-of-omaha-mortgage,"Mutual of Omaha Mortgage, Inc.",high,reuse_fl_tx_ga_ca_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+public_nmls,1387,0,1387,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (1387 NC originations); slug=mutual-of-omaha-mortgage.
549300YIQ7S7Z8PIHE53,AMERISAVE MORTGAGE CORPORATION,1168,amerisave,AmeriSave Mortgage Corporation,high,reuse_fl_tx_ga_ca_curated_lei+curated_lei_public_nmls,1353,1667,1353,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (1353 NC originations); slug=amerisave.
549300GKFNPRWNS0GF29,"AmeriHome Mortgage Company, LLC",1120271,amerihome-mortgage,"AmeriHome Mortgage Company, LLC",high,reuse_fl_tx_ga_ca_curated_lei+curated_lei_public_nmls,1177,4388,1177,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (1177 NC originations); slug=amerihome-mortgage.
6BYL5QZYBDK8S7L73M02,U.S. Bank National Association,402216,us-bank,U.S. Bank National Association,high,reuse_fl_tx_ga_ca_curated_lei+curated_lei_public_nmls,1134,2279,1134,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (1134 NC originations); slug=us-bank.
549300PIL8LFAQ04XC20,Better Mortgage Corporation,330511,better-mortgage,Better Mortgage Corporation,high,reuse_fl_tx_ga_ca_curated_lei+curated_lei_public_nmls,1116,2675,1116,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (1116 NC originations); slug=better-mortgage.
549300370QILXLFUWD20,"ZILLOW HOME LOANS, LLC",1027871,zillow-home-loans,"Zillow Home Loans, LLC",high,reuse_fl_tx_ga_ca_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+public_nmls,1090,0,1090,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (1090 NC originations); slug=zillow-home-loans.
254900DTLHVWQ7NP7R34,"CMG Mortgage, Inc.",2458338,cmg-home-loans-dennis-vo,CMG Home Loans (Dennis Vo Team),high,reuse_fl_tx_ga_ca_curated_lei+curated_lei+directory_name,1029,4627,1029,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (1029 NC originations); slug=cmg-home-loans-dennis-vo.
DRMSV1Q0EKMEXLAU1P80,"Citizens Bank, National Association",433960,citizens-bank,"Citizens Bank, National Association",high,reuse_fl_tx_ga_ca_curated_lei+curated_lei_public_nmls,931,2297,931,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (931 NC originations); slug=citizens-bank.
8I3UVGYULPJQIP7FQV10,"SouthState Bank, National Association",405461,southstate-bank,"SouthState Bank, National Association",high,reuse_fl_tx_ga_ca_curated_lei+curated_lei_public_nmls,928,2616,928,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (928 NC originations); slug=southstate-bank.
54930054ET8KM4O1D485,"SOFI BANK, NATIONAL ASSOCIATION",1121636,sofi-bank,"SoFi Bank, National Association",high,reuse_fl_tx_ga_ca_curated_lei+curated_lei_public_nmls,865,1042,865,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (865 NC originations); slug=sofi-bank.
549300XQVJ1XBNFA5536,21ST MORTGAGE CORPORATION,2280,21st-mortgage,21st Mortgage Corporation,medium,reuse_fl_tx_ga_ca_curated_lei+curated_public_nmls+directory_profile,810,2098,810,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (810 NC originations); slug=21st-mortgage.
COOWI3L2W9TPYR3WJX37,First Horizon Bank,405456,first-horizon-bank,First Horizon Bank,high,reuse_fl_tx_ga_ca_curated_lei+curated_lei_public_nmls,690,1045,690,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (690 NC originations); slug=first-horizon-bank.
C5654JQHZUHN0772B561,USAA Federal Savings Bank,399809,usaa-federal-savings-bank,USAA Federal Savings Bank,high,reuse_fl_tx_ga_ca_curated_lei+curated_lei_public_nmls,681,825,681,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (681 NC originations); slug=usaa-federal-savings-bank.
549300R9S3MVDV4MGF56,"CARRINGTON MORTGAGE SERVICES, LLC",2250,carrington-mortgage,"Carrington Mortgage Services, LLC",high,reuse_fl_tx_ga_ca_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_alt_lei+company_nmls,680,0,680,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (680 NC originations); slug=carrington-mortgage.
5493008CPTDVOS570626,"Primary Residential Mortgage, Inc.",3094,prmi-aaron-swenson,Primary Residential Mortgage (Aaron Swenson Branch),high,reuse_fl_tx_ga_ca_curated_lei+curated_lei+directory_name,672,3765,672,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (672 NC originations); slug=prmi-aaron-swenson.
549300XY701IELCE5Q08,BETTER MORTGAGE CORPORATION,330511,better-mortgage,Better Mortgage Corporation,high,reuse_fl_tx_ga_ca_curated_lei+curated_lei_public_nmls,664,1004,664,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (664 NC originations); slug=better-mortgage.
IUGPUX5LWRZ3B6KIZ697,Ameris Bank,405455,ameris-bank,Ameris Bank,high,reuse_fl_tx_ga_ca_curated_lei+curated_lei_public_nmls,634,1846,634,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (634 NC originations); slug=ameris-bank.
549300NOCASXPA34X033,"LAKEVIEW LOAN SERVICING, LLC",4095,lakeview-loan-servicing,"Lakeview Loan Servicing, LLC",high,reuse_fl_tx_ga_ca_curated_lei+curated_public_nmls+directory_profile,610,1488,610,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (610 NC originations); slug=lakeview-loan-servicing.
03D0JEWFDFUS0SEEKG89,"TD Bank, National Association",481428,td-bank,"TD Bank, National Association",high,reuse_fl_tx_ga_ca_curated_lei+curated_lei_public_nmls,555,2722,555,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (555 NC originations); slug=td-bank.
EQTWLK1G7ODGC2MGLV11,Regions Bank,467341,regions-bank,Regions Bank,high,reuse_fl_tx_ga_ca_curated_lei+curated_lei_public_nmls,544,5826,544,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (544 NC originations); slug=regions-bank.
549300FX7K8PTEQUU487,PENTAGON FEDERAL CREDIT UNION,401822,penfed-dc-mid-city,Pentagon Federal Credit Union,high,reuse_fl_tx_ga_ca_curated_lei+gleif_name_to_directory,517,972,517,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (517 NC originations); slug=penfed-dc-mid-city.
5493001WHVQBGRSWEU75,"HOMEBRIDGE FINANCIAL SERVICES, INC.",6521,homebridge-financial,"Homebridge Financial Services, Inc.",high,reuse_fl_tx_ga_ca_curated_lei+curated_public_nmls+directory_profile,461,2433,461,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (461 NC originations); slug=homebridge-financial.
549300MZ8VZJOVC63092,"KIND LENDING, LLC",3925,kind-lending,"Kind Lending, LLC",high,reuse_fl_tx_ga_ca_curated_lei+ca_curated+ca_curated_gleif+public_nmls,420,0,420,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (420 NC originations); slug=kind-lending.
54930021WPEXNHYZUL09,"PLANET HOME LENDING, LLC",17022,planet-home-lending,"Planet Home Lending, LLC",high,reuse_fl_tx_ga_ca_curated_lei+ga_curated_gleif+public_nmls,417,0,417,high,reuse_fl_tx_ga_ca_curated_lei map for NC activity (417 NC originations); slug=planet-home-lending.
549300121SF0K2LN2804,"PRIMELENDING, A PLAINSCAPITAL COMPANY",1921,primelending-columbus,PrimeLending — Columbus Team,high,reuse_fl_tx_ga_ca_curated_lei+gleif_name_to_directory,393,931,393,medium,reuse_fl_tx_ga_ca_curated_lei map for NC activity (393 NC originations); slug=primelending-columbus.
5493005JPZ3LXXMB0S24,"Carrington Mortgage Services, LLC",2250,carrington-mortgage,"Carrington Mortgage Services, LLC",high,reuse_fl_tx_ga_ca_curated_lei+curated_lei_public_nmls,313,2916,313,medium,reuse_fl_tx_ga_ca_curated_lei map for NC activity (313 NC originations); slug=carrington-mortgage.
254900HA4DQWAE0W3342,"AMERIHOME MORTGAGE COMPANY, LLC",1120271,amerihome-mortgage,"AmeriHome Mortgage Company, LLC",high,reuse_fl_tx_ga_ca_curated_lei+ga_curated_alt_lei+company_nmls,253,0,253,medium,reuse_fl_tx_ga_ca_curated_lei map for NC activity (253 NC originations); slug=amerihome-mortgage.
549300SK2GVCQXPD4S58,"SUN WEST MORTGAGE COMPANY, INC.",3277,sun-west-mortgage,"Sun West Mortgage Company, Inc.",high,reuse_fl_tx_ga_ca_curated_lei+ca_curated+ca_curated_gleif+public_nmls,246,0,246,medium,reuse_fl_tx_ga_ca_curated_lei map for NC activity (246 NC originations); slug=sun-west-mortgage.
5493008NWHQT1R22C024,"AMERICAN FINANCIAL NETWORK, INC.",237341,american-financial-network,"American Financial Network, Inc.",high,reuse_fl_tx_ga_ca_curated_lei+ca_curated+ca_curated_gleif+public_nmls,233,0,233,medium,reuse_fl_tx_ga_ca_curated_lei map for NC activity (233 NC originations); slug=american-financial-network.
254900ZFWS2106HWPH46,"PARAMOUNT RESIDENTIAL MORTGAGE GROUP, INC.",75243,prmg,Paramount Residential Mortgage Group (PRMG),medium,reuse_fl_tx_ga_ca_curated_lei+gleif_name_to_directory,219,3741,219,medium,reuse_fl_tx_ga_ca_curated_lei map for NC activity (219 NC originations); slug=prmg.
549300O6Z0I6KYMESL47,AMWEST FUNDING CORP.,167441,amwest-funding,AmWest Funding Corp.,high,reuse_fl_tx_ga_ca_curated_lei+ca_curated+ca_curated_gleif+public_nmls,208,0,208,medium,reuse_fl_tx_ga_ca_curated_lei map for NC activity (208 NC originations); slug=amwest-funding.
549300KIOYNU323LVJ37,AMERICAN PACIFIC MORTGAGE CORPORATION,1850,american-pacific-mortgage-inland-empire,American Pacific Mortgage (Inland Empire),medium,reuse_fl_tx_ga_ca_curated_lei+gleif_name_to_directory,205,1750,205,medium,reuse_fl_tx_ga_ca_curated_lei map for NC activity (205 NC originations); slug=american-pacific-mortgage-inland-empire.
549300XWUSRVVOHPRY47,Academy Mortgage Corporation,3113,academy-mortgage,Academy Mortgage Corporation,high,reuse_fl_tx_ga_ca_curated_lei+curated_lei_public_nmls,200,2938,200,medium,reuse_fl_tx_ga_ca_curated_lei map for NC activity (200 NC originations); slug=academy-mortgage.
SS1TRMSN6BRNMOREEV51,"Flagstar Bank, National Association",399797,flagstar-bank,"Flagstar Bank, National Association",high,reuse_fl_tx_ga_ca_curated_lei+curated_lei_public_nmls,158,737,158,medium,reuse_fl_tx_ga_ca_curated_lei map for NC activity (158 NC originations); slug=flagstar-bank.
549300IKNQI45EOJU155,"Capital City Home Loans, LLC",75615,capital-city-home-loans,Capital City Home Loans (Alpharetta),medium,reuse_fl_tx_ga_ca_curated_lei+gleif_name_to_directory,41,599,41,medium,reuse_fl_tx_ga_ca_curated_lei map for NC activity (41 NC originations); slug=capital-city-home-loans.
DX0JX77PRMOELF7VG772,Synovus Bank,480004,synovus-bank,Synovus Bank,high,reuse_fl_tx_ga_ca_curated_lei+ga_curated_gleif+public_nmls,24,0,24,medium,reuse_fl_tx_ga_ca_curated_lei map for NC activity (24 NC originations); slug=synovus-bank.
549300TOOOOW36EX6R40,SUNCOAST CREDIT UNION,417636,suncoast-credit-union,Suncoast Credit Union,high,reuse_fl_tx_ga_ca_curated_lei+curated_public_nmls+directory_profile,9,8364,9,medium,reuse_fl_tx_ga_ca_curated_lei map for NC activity (9 NC originations); slug=suncoast-credit-union.
549300K7224BC1IAX207,DHI Mortgage Company Limited,14622,dhi-mortgage-buckeye,DHI Mortgage (Buckeye / West Valley),high,reuse_fl_tx_ga_ca_curated_lei+curated_lei+directory_name,2,3721,2,medium,reuse_fl_tx_ga_ca_curated_lei map for NC activity (2 NC originations); slug=dhi-mortgage-buckeye.
