lei,institution_name,nmls_id,our_lender_slug,match_status,total_applications,total_originations,fl_originations,states_with_originations,priority_match
254900ZKVJDEYHV22276,,,,unmatched,20,18,10,FL:10;TN:3;TX:3;MA:2,medium
549300SNZET0P5BZ3J56,,,,unmatched,20,17,10,FL:10;SC:4;TX:2;TN:1,medium
254900V9842QPBGIO804,,,,unmatched,21,16,10,FL:10;TN:3;NC:2;SC:1,medium
549300VJ7C5JB4W87F48,,,,unmatched,17,15,10,FL:10;SC:2;TN:1;NC:1;CA:1,medium
549300XR0EY1M0FVG232,,,,unmatched,14,14,10,FL:10;GA:2;CA:1;NC:1,medium
54930069UB3VEGAQ9661,,,,unmatched,20,13,10,FL:10;TN:2;GA:1,medium
549300OGIGNKGO2DX942,,,,unmatched,268,174,9,TN:89;CA:17;GA:14;PA:13;NC:11;NJ:9;FL:9;TX:9,medium
5493000JFVFQFL816N45,,,,unmatched,228,102,9,TX:63;NC:10;FL:9;SC:6;CA:5;TN:3;GA:3;NY:2,medium
54930063578UDYE3JR69,,,,unmatched,187,90,9,NC:32;PA:29;TN:14;FL:9;SC:4;NJ:2,medium
549300ELLMUEKP1JHB70,,,,unmatched,87,82,9,TX:27;CA:16;NJ:16;GA:9;FL:9;NC:2;DC:2;SC:1,medium
549300KUIZTYQRC0R888,,,,unmatched,95,52,9,TX:12;FL:9;NY:6;GA:5;PA:4;MA:4;NC:3;NJ:3,medium
549300HRKD2IJSOPRA57,,,,unmatched,226,195,8,MA:184;FL:8;SC:2;NY:1,medium
549300DH8EI64ITBY388,,,,unmatched,168,147,8,CA:26;TX:25;NC:17;PA:16;NY:13;SC:11;TN:10;GA:9,medium
254900WH43E1KZKSNH40,,,,unmatched,144,132,8,CA:109;FL:8;TX:8;NC:3;TN:3;GA:1,medium
254900KI7219LQKCI772,,,,unmatched,107,74,8,TX:24;CA:17;FL:8;NC:6;SC:6;TN:4;NY:3;NJ:2,medium
549300JQALY53TH22D13,,,,unmatched,90,74,8,TX:21;CA:13;FL:8;TN:7;NC:7;PA:4;SC:3;NY:3,medium
254900IU2EZH8TXNXE23,,,,unmatched,85,71,8,NY:41;TX:9;FL:8;CA:6;NJ:6;PA:1,medium
5493002QP2ONO47G5R24,,,,unmatched,179,147,7,PA:116;FL:7;TX:6;NJ:4;CA:4;GA:3;TN:2;NC:2,medium
549300217ZPIHWEYT887,,,,unmatched,141,131,7,MA:100;NY:8;FL:7;NC:7;NJ:5;TN:1;PA:1;GA:1,medium
549300NWKILSNQAIG053,,,,unmatched,248,107,7,NC:45;TX:38;FL:7;GA:7;TN:3;PA:2;NJ:2;SC:2,medium
254900CX4A85W20A2X77,,,,unmatched,114,61,7,CA:37;FL:7;NJ:7;NC:5;GA:2;TX:2;NY:1,medium
2549005RQQ9A5CNFVG05,,,,unmatched,175,153,6,GA:147;FL:6,medium
549300KJKBXR3PD3QQ56,,,,unmatched,189,133,6,NC:54;SC:31;PA:27;GA:14;FL:6;NJ:1,medium
549300UV5JQXLGVWIP44,,,,unmatched,216,109,6,TX:61;CA:20;GA:10;TN:7;FL:6;NC:4;MA:1,medium
984500C6D3DC0BE5E321,,,,unmatched,120,97,6,GA:37;PA:16;NC:13;TN:13;FL:6;SC:5;TX:4;NJ:2,medium
54930045J8O98TUGTW86,,,,unmatched,115,93,6,TX:87;FL:6,medium
5493002G4JO4BZ22MC13,,,,unmatched,144,87,6,PA:17;TN:11;CA:10;TX:10;GA:9;NC:8;NJ:8;FL:6,medium
549300RFPLMCMJL7BS81,,,,unmatched,87,78,6,NC:17;GA:15;CA:14;TX:10;TN:6;FL:6;SC:3;PA:3,medium
254900W44IWNZ2DBCR56,,,,unmatched,74,71,6,GA:65;FL:6,medium
549300Y3R0S9WULTX168,,,,unmatched,76,65,6,GA:55;FL:6;TN:3;NC:1,medium
549300VMVKSQE1B7DD43,,,,unmatched,88,61,6,MA:46;FL:6;NC:4;SC:3;NJ:1;TX:1,medium
549300FCPKXI75DX5M03,,,,unmatched,69,54,6,NC:14;GA:11;PA:10;TX:9;FL:6;SC:3;DC:1,medium
5493005HTCBH4TWCVM82,,,,unmatched,249,157,5,MA:152;FL:5,medium
5493005OOIYF660YQO46,,,,unmatched,158,130,5,NJ:73;PA:41;NY:11;FL:5,medium
549300VGZHXNY2T0G559,,,,unmatched,156,101,5,PA:83;NJ:11;FL:5;SC:1;GA:1,medium
5493002F9OWLKRICTY67,,,,unmatched,163,98,5,TX:79;NC:5;FL:5;GA:3;TN:3;SC:3,medium
254900KKWIJLOTNP7667,,,,unmatched,102,94,5,NY:43;TX:16;CA:12;MA:6;FL:5;NJ:4;SC:3;NC:2,medium
254900GACVFC2JIZYT69,,,,unmatched,84,83,5,GA:78;FL:5,medium
5493007PAE4JN4B5BX31,,,,unmatched,82,75,5,GA:33;NC:20;TN:16;FL:5;PA:1,medium
549300LP0CV2MNC1GV68,,,,unmatched,67,54,5,GA:20;TX:10;TN:6;FL:5;PA:3;SC:3;CA:2;NJ:2,medium
549300A7YGYUVVWJ2M57,,,,unmatched,241,191,4,NY:186;FL:4;TX:1,medium
549300XKEC7P1D7OKJ16,,,,unmatched,181,144,4,TX:135;FL:4;TN:2;CA:1;NC:1;PA:1,medium
254900VA7WQ1PZGYI558,,,,unmatched,261,142,4,GA:137;FL:4;NC:1,medium
5493002W6KWD0REQ1T16,,,,unmatched,153,137,4,GA:131;FL:4;NC:2,medium
549300TGWKRP2P13MO72,,,,unmatched,141,121,4,TN:91;NC:19;GA:6;FL:4;MA:1,medium
549300AEULLVYD8L9B04,,,,unmatched,86,76,4,NY:15;CA:15;PA:9;TX:8;NJ:8;GA:8;FL:4;MA:3,medium
549300YS4CB1171BRJ08,,,,unmatched,92,63,4,NJ:46;PA:13;FL:4,medium
549300AV8QD552DSI743,,,,unmatched,76,61,4,TX:29;CA:10;NY:8;PA:6;FL:4;SC:2;NC:1;MA:1,medium
5493007B7MEWKMDWUZ73,,,,unmatched,67,52,4,TN:45;FL:4;TX:2;GA:1,medium
254900MWCJLSHMSYCL19,,,,unmatched,290,197,3,NY:192;FL:3;PA:1;NJ:1,medium
549300GJ4HU1Z8P2M254,,,,unmatched,239,190,3,PA:170;NJ:17;FL:3,medium
5493007ZX1MGMF18FN43,,,,unmatched,206,171,3,GA:168;FL:3,medium
549300P1347BFCBHJV60,,,,unmatched,260,171,3,MA:138;CA:13;TX:5;GA:4;FL:3;NJ:3;NY:2;PA:2,medium
254900ZPR9P3OI95VG04,,,,unmatched,188,150,3,NY:146;FL:3;NJ:1,medium
54930087BYCGOODQ7P92,,,,unmatched,129,123,3,PA:120;FL:3,medium
549300KEFLY2A00BLQ60,,,,unmatched,133,123,3,GA:120;FL:3,medium
2549006VBLRP288VX853,,,,unmatched,138,117,3,TX:114;FL:3,medium
5493003T62KDXQ6J4W58,,,,unmatched,122,117,3,GA:113;FL:3;SC:1,medium
549300L7HZ4C5U35BO37,,,,unmatched,216,109,3,TX:98;FL:3;TN:2;CA:2;GA:2;NC:1;SC:1,medium
54930066LN6QXNO8TY84,,,,unmatched,123,99,3,NC:84;SC:6;GA:5;FL:3;TN:1,medium
549300RBN5KM5RUFOE42,,,,unmatched,122,96,3,TN:91;FL:3;NC:2,medium
549300IHBKY3L5OIDT39,,,,unmatched,92,89,3,TN:85;FL:3;SC:1,medium
549300JQEF6V2RNWCC75,,,,unmatched,150,82,3,TN:60;GA:12;TX:6;FL:3;PA:1,medium
549300QB357BUUUV7A56,,,,unmatched,78,71,3,PA:53;DC:8;SC:3;FL:3;NC:2;NY:1;TX:1,medium
5493008XQDQ2YZPQKX53,,,,unmatched,86,66,3,MA:63;FL:3,medium
549300TQIZ85N2EIS783,,,,unmatched,76,61,3,GA:55;FL:3;NC:2;TN:1,medium
5493007H0KZ81N1H6352,,,,unmatched,242,191,2,MA:185;SC:2;FL:2;NY:1;PA:1,medium
5493007VDE1SMI6Z0Q04,,,,unmatched,279,191,2,CA:179;TX:10;FL:2,medium
549300BEXTNMA3CARO05,,,,unmatched,209,185,2,TN:176;TX:3;FL:2;GA:2;SC:1;NC:1,medium
549300SMD444BM2WO947,,,,unmatched,240,174,2,TN:162;GA:3;TX:2;FL:2;NC:2;PA:2;MA:1,medium
549300KXIFQ7HCW3FR89,,,,unmatched,229,168,2,TN:162;NC:3;FL:2;SC:1,medium
54930022I573MYIIOM33,,,,unmatched,206,165,2,TN:161;FL:2;GA:1;SC:1,medium
5493003QDHMW1W0GEH16,,,,unmatched,222,162,2,TN:159;FL:2;NC:1,medium
549300OLJQ30ZT21BC55,,,,unmatched,204,161,2,CA:153;TX:4;FL:2;GA:2,medium
549300Q2EZNO3H86ED06,,,,unmatched,207,157,2,TX:151;FL:2;PA:1;MA:1;TN:1;NY:1,medium
254900LNRKOG7TRURB32,,,,unmatched,178,148,2,NY:75;CA:44;SC:14;MA:7;NC:5;FL:2;TN:1,medium
254900F213LCBO4VGA06,,,,unmatched,187,141,2,MA:139;FL:2,medium
549300YQ763HO7N3CO68,,,,unmatched,147,134,2,SC:129;FL:2;TX:1;PA:1;NC:1,medium
549300US45HOXL30J494,,,,unmatched,183,121,2,NJ:89;PA:14;CA:7;NC:5;FL:2;SC:1;NY:1;GA:1,medium
549300V4GRCFGZBVVZ73,,,,unmatched,267,121,2,NJ:116;FL:2;NY:2;PA:1,medium
54930047YMR4VOMFGS35,,,,unmatched,168,118,2,PA:112;NJ:2;FL:2;NC:2,medium
549300PV2KIL739QYQ35,,,,unmatched,167,110,2,TX:95;CA:12;FL:2;NY:1,medium
254900MHHOS58M9D0445,,,,unmatched,216,109,2,CA:102;TX:3;FL:2;TN:1;NC:1,medium
549300PCSJGT8XU10K84,,,,unmatched,110,105,2,TN:103;FL:2,medium
549300GIVX5W7UETD809,,,,unmatched,178,103,2,CA:99;FL:2;NJ:1;TX:1,medium
549300RKVDUINI2A8Y77,,,,unmatched,155,86,2,NJ:71;PA:8;NC:3;FL:2;CA:1;MA:1,medium
549300095ABBENNWE160,,,,unmatched,90,85,2,TN:83;FL:2,medium
549300YQJU3WVKMRXR40,,,,unmatched,110,85,2,NY:77;NJ:6;FL:2,medium
549300WC15MLNUIZYR16,,,,unmatched,111,82,2,GA:80;FL:2,medium
254900JK3YLXUJEHMB45,,,,unmatched,102,80,2,NC:52;SC:26;FL:2,medium
5493003XLOX5FDT9R120,,,,unmatched,108,79,2,NJ:71;PA:3;FL:2;SC:1;NY:1;NC:1,medium
549300VIRTE6O2776X89,,,,unmatched,110,70,2,SC:26;PA:22;TX:18;FL:2;NC:2,medium
25490053QEQO83AZIX15,,,,unmatched,75,65,2,GA:63;FL:2,medium
FYRC3KHM4DQBX5PWG390,,,,unmatched,103,63,2,TX:61;FL:2,medium
549300107HDIK6N8E812,,,,unmatched,80,60,2,GA:57;FL:2;TN:1,medium
2549006SH1GKAA6QVG47,,,,unmatched,72,58,2,GA:55;FL:2;NC:1,medium
549300STIW51KDGL2B62,,,,unmatched,78,58,2,GA:54;FL:2;TN:2,medium
549300YK8RG6J51VOI08,,,,unmatched,68,57,2,TX:55;FL:2,medium
549300VBY3NBKUNMKL64,,,,unmatched,136,54,2,CA:21;NC:15;SC:8;GA:4;TX:3;FL:2;TN:1,medium
549300GK8CWYLPIWOV65,,,,unmatched,89,53,2,NY:47;NJ:4;FL:2,medium
549300L0KQ09W67V4228,,,,unmatched,100,52,2,TX:50;FL:2,medium
54930067K4Z4NIZ4W068,,,,unmatched,54,51,2,MA:49;FL:2,medium
549300LDBCZGR7DW6211,,,,unmatched,88,50,2,GA:47;FL:2;TN:1,medium
549300EE39SNC5DXTC46,,,,unmatched,251,195,1,MA:194;FL:1,medium
549300C2GTHMQQJ5CS20,,,,unmatched,231,192,1,MA:191;FL:1,medium
549300AX5UMUZ61L1X54,,,,unmatched,263,189,1,PA:152;NJ:14;NY:9;NC:5;SC:5;GA:1;TX:1;FL:1,medium
254900WBNJ2MGXXXDY75,,,,unmatched,232,182,1,NY:180;TX:1;FL:1,medium
5493000SW5GLNL7VNX12,,,,unmatched,199,182,1,PA:164;NJ:14;NC:1;SC:1;FL:1;NY:1,medium
549300TXW4YZE1CSWA75,,,,unmatched,237,182,1,MA:181;FL:1,medium
5493000M096YV1VLKD70,,,,unmatched,220,181,1,PA:179;NC:1;FL:1,medium
549300XQ8DRJT0OETE90,,,,unmatched,198,180,1,TN:168;NC:11;FL:1,medium
5493005NE66BD75BDB43,,,,unmatched,205,172,1,NC:171;FL:1,medium
549300SZBQMYMAL3OM08,,,,unmatched,225,170,1,MA:169;FL:1,medium
549300GKNMX0ZXKVPE54,,,,unmatched,171,155,1,TX:154;FL:1,medium
254900NX6JAQSL0PM696,,,,unmatched,154,150,1,GA:143;SC:6;FL:1,medium
254900YTMXVNCWHCVS50,,,,unmatched,248,148,1,TX:147;FL:1,medium
5493008P3PCRZRS39T50,,,,unmatched,164,141,1,GA:140;FL:1,medium
2549008LUH7QKMXQ8N53,,,,unmatched,221,137,1,PA:97;TX:25;CA:6;TN:4;GA:2;NC:1;SC:1;FL:1,medium
549300SO0M022D8D8358,,,,unmatched,188,130,1,NC:123;SC:5;FL:1;PA:1,medium
549300FZGNW8VUSEDB98,,,,unmatched,145,129,1,TX:128;FL:1,medium
549300MYAXFDGEI4NZ65,,,,unmatched,163,120,1,MA:118;SC:1;FL:1,medium
2549001XVX1R2ITF6935,,,,unmatched,163,116,1,TN:114;GA:1;FL:1,medium
254900PRB9DTJAHMMZ45,,,,unmatched,147,115,1,MA:113;NC:1;FL:1,medium
549300CWZXP5LD3GVV26,,,,unmatched,124,114,1,GA:111;NC:2;FL:1,medium
549300D2IR01BV6NPA49,,,,unmatched,149,111,1,NJ:106;PA:4;FL:1,medium
984500ET710674536D72,,,,unmatched,159,111,1,TN:105;GA:2;NC:2;FL:1;SC:1,medium
549300KW705BBINDIZ26,,,,unmatched,158,107,1,TX:106;FL:1,medium
5493008JDUT3R3K1LZ58,,,,unmatched,146,101,1,PA:100;FL:1,medium
549300ESRQ6OLBB56N04,,,,unmatched,126,97,1,TX:94;CA:2;FL:1,medium
5493004LYI6NSVMGYH15,,,,unmatched,113,90,1,GA:61;NY:16;NC:3;TX:3;PA:2;NJ:2;TN:1;FL:1,medium
549300OBLIP1F3NM5751,,,,unmatched,117,90,1,TX:88;CA:1;FL:1,medium
549300K0ZDYG8YJZ3L95,,,,unmatched,129,87,1,NY:58;NJ:25;PA:3;FL:1,medium
549300ALAL7EW71UE133,,,,unmatched,119,82,1,TX:81;FL:1,medium
549300OUFGVRFN8PZB89,,,,unmatched,105,81,1,TX:75;TN:2;GA:1;FL:1;CA:1;SC:1,medium
254900Y3KT6SZM11MQ06,,,,unmatched,90,80,1,TX:76;TN:1;SC:1;NC:1;FL:1,medium
254900S61OCEX8MXZI58,,,,unmatched,104,78,1,TN:77;FL:1,medium
549300WDLOVGUYVTS727,,,,unmatched,99,77,1,SC:71;TX:2;GA:2;FL:1;NC:1,medium
254900Z8I9USTJ1JA072,,,,unmatched,79,76,1,GA:75;FL:1,medium
549300OIJ6O9DNP74L72,,,,unmatched,165,74,1,TN:70;GA:3;FL:1,medium
254900IUXHAK73AEH918,,,,unmatched,102,70,1,TN:66;SC:3;FL:1,medium
549300I58H1B8G6KOY91,,,,unmatched,94,70,1,TN:69;FL:1,medium
2549007WBD70RLDH1669,,,,unmatched,101,69,1,PA:68;FL:1,medium
5493007WZXR2YE227I23,,,,unmatched,114,69,1,NC:65;SC:3;FL:1,medium
549300L7OFUBO6FHY884,,,,unmatched,72,66,1,PA:54;NJ:9;GA:2;FL:1,medium
549300EPUJMYHHCZPS30,,,,unmatched,71,64,1,SC:54;GA:9;FL:1,medium
254900AH8L5ZM1JZET07,,,,unmatched,63,63,1,GA:52;NC:8;TN:1;FL:1;TX:1,medium
549300YDU8N5KZBYRU81,,,,unmatched,84,63,1,TX:61;FL:1;SC:1,medium
549300TAFYLARKCKJ639,,,,unmatched,66,62,1,GA:61;FL:1,medium
5493007L3DI2JM8OHN91,,,,unmatched,234,61,1,MA:58;SC:1;FL:1;DC:1,medium
549300HG6U7GIJKDOO88,,,,unmatched,95,60,1,NY:53;NJ:6;FL:1,medium
254900GZAWIVGN884M22,,,,unmatched,76,59,1,GA:58;FL:1,medium
549300HX04TQZO5URB98,,,,unmatched,86,59,1,GA:56;NC:2;FL:1,medium
254900U38QOOLJB8FS91,,,,unmatched,73,57,1,PA:56;FL:1,medium
549300HH0V8LECLNPQ26,,,,unmatched,90,56,1,CA:50;NC:3;GA:1;TN:1;FL:1,medium
254900BD5NFQPLWIEE89,,,,unmatched,55,55,1,NJ:48;NY:3;PA:3;FL:1,medium
254900IVR37DW5QD1I94,,,,unmatched,66,55,1,GA:54;FL:1,medium
549300FF2P6I0N4FHD29,,,,unmatched,70,55,1,TX:53;TN:1;FL:1,medium
549300JL3TGNE3Y7PE33,,,,unmatched,68,55,1,TX:52;SC:1;TN:1;FL:1,medium
5493000GDQJIBPCUBG13,,,,unmatched,99,51,1,MA:50;FL:1,medium
549300EZ060LDD77JC03,,,,unmatched,245,198,0,NY:163;CA:14;NJ:14;GA:4;TX:3,medium
549300ZPDWAT9R7KRW05,,,,unmatched,199,196,0,TN:196,medium
549300BPO83ZZLEVGG70,,,,unmatched,260,194,0,PA:194,medium
549300SLOQGL2LEMSD33,,,,unmatched,308,193,0,TX:193,medium
549300VWMFYNEEG33W94,,,,unmatched,255,193,0,MA:193,medium
549300CGVVMPTCK0QG77,,,,unmatched,344,192,0,NJ:190;PA:2,medium
549300K5R2UQGSNVT989,,,,unmatched,236,192,0,CA:191;TX:1,medium
95JW06YV3JUTCH0IJV88,,,,unmatched,210,192,0,NY:192,medium
254900JOP4NNUK6I6R61,,,,unmatched,276,190,0,TX:190,medium
549300F1D8U51K67LV24,,,,unmatched,245,190,0,TN:189;GA:1,medium
549300P6E4MG6WR4CW75,,,,unmatched,197,189,0,PA:189,medium
5493007ASPHNTEYEZ797,,,,unmatched,230,188,0,TX:188,medium
549300Y7VXZSDR0D6I81,,,,unmatched,271,186,0,MA:186,medium
549300ZLEJNF277L8Q40,,,,unmatched,211,186,0,TX:186,medium
549300M723MK3TTJ2783,,,,unmatched,208,185,0,SC:184;NC:1,medium
549300YOEBGKPKU43Q28,,,,unmatched,284,185,0,MA:183;NY:2,medium
549300B5RA7BRG1R2728,,,,unmatched,443,184,0,SC:184,medium
549300GSN9VF5S618659,,,,unmatched,256,184,0,GA:115;TN:69,medium
549300JH8TVR84H1BL45,,,,unmatched,209,184,0,SC:184,medium
9845001ADACA7A75EE02,,,,unmatched,339,183,0,PA:162;NC:12;NJ:9,medium
549300XYK7KGXCRSH318,,,,unmatched,256,182,0,NC:181;SC:1,medium
5493007K6HGI9G0ECX16,,,,unmatched,242,181,0,CA:154;TX:21;NY:6,medium
549300HTRLFU2IIL4380,,,,unmatched,909,181,0,TX:181,medium
54930001MKJOJMNEHA19,,,,unmatched,246,179,0,SC:173;NC:3;GA:3,medium
549300L4Z4LTG4TJTM66,,,,unmatched,226,179,0,TX:179,medium
549300SGEJUQK4Q7ZY34,,,,unmatched,657,179,0,TX:179,medium
549300Z54IIB4Q3AKI90,,,,unmatched,370,179,0,TX:179,medium
5493004QMY56VOFMPG66,,,,unmatched,219,178,0,PA:178,medium
254900RQ2FMUUUQUGI02,,,,unmatched,195,176,0,TN:176,medium
254900SRWC0U4V5XQ024,,,,unmatched,294,176,0,CA:175;NC:1,medium
549300FRM3OFF8EM0191,,,,unmatched,175,175,0,TX:175,medium
549300JUZBXW5SUK5V79,,,,unmatched,198,172,0,PA:172,medium
254900YR8UZ7F37G6E87,,,,unmatched,173,171,0,TN:171,medium
549300T2PYPUFN0IWJ63,,,,unmatched,248,171,0,TX:171,medium
2549000A72B92T5BS479,,,,unmatched,231,170,0,SC:170,medium
254900FMHABGSWFKHL19,,,,unmatched,173,169,0,PA:169,medium
549300AHVQ1LDFNP8P69,,,,unmatched,202,169,0,TX:168;CA:1,medium
549300JX4XZ2XQAMU684,,,,unmatched,196,169,0,TX:169,medium
549300W2DSERWC01YR18,,,,unmatched,223,169,0,NY:167;PA:1;NJ:1,medium
2549006A34A1F1ZGTT81,,,,unmatched,198,168,0,MA:168,medium
254900IGPKT07NB45N35,,,,unmatched,238,168,0,GA:159;SC:9,medium
549300E035FX7XMJ6713,,,,unmatched,182,168,0,TN:145;NC:18;SC:3;GA:2,medium
549300I0JGZE27J13Z50,,,,unmatched,184,167,0,TX:167,medium
549300NXYX3K4WQSGJ17,,,,unmatched,282,167,0,CA:167,medium
2549006HJBA7HTOZF285,,,,unmatched,266,166,0,MA:166,medium
549300LCT0EFT83E5873,,,,unmatched,206,166,0,TN:166,medium
549300Z1CDO1XR2ZMQ19,,,,unmatched,405,166,0,NY:166,medium
549300VKT6APHQW3YT06,,,,unmatched,211,165,0,GA:165,medium
254900DNLSAVSRPDRK61,,,,unmatched,202,164,0,NY:164,medium
254900YJOY30UROEAG69,,,,unmatched,185,163,0,TX:163,medium
5493008CMM76GR76GS36,,,,unmatched,173,163,0,PA:162;SC:1,medium
549300J1354ZHZC8JP58,,,,unmatched,201,163,0,NJ:151;PA:11;TX:1,medium
549300S1ULK3TJQ8I652,,,,unmatched,321,163,0,CA:163,medium
254900IO702S09S4KF65,,,,unmatched,180,161,0,PA:161,medium
549300R4IPEM23JRUH35,,,,unmatched,180,161,0,PA:161,medium
5493003ZHM6LK8T0QW13,,,,unmatched,218,160,0,PA:159;NC:1,medium
549300767F7CDUJR8Q67,,,,unmatched,254,160,0,CA:160,medium
549300DK8GVTLGSA4H75,,,,unmatched,202,160,0,TN:160,medium
254900L0XOVEOJWGQO95,,,,unmatched,165,159,0,PA:159,medium
549300754PTUH541X764,,,,unmatched,226,158,0,PA:158,medium
549300HKYBSATM44Q425,,,,unmatched,324,158,0,MA:158,medium
54930088NZQ6CDL0WA10,,,,unmatched,203,157,0,MA:157,medium
549300DLHIZLJ7617Q04,,,,unmatched,222,157,0,TX:157,medium
549300UN8J4H5P8XWP62,,,,unmatched,210,157,0,MA:154;NY:3,medium
254900PQN88DET52I724,,,,unmatched,204,155,0,PA:155,medium
5493008EOM1VM8BBK206,,,,unmatched,304,155,0,TX:155,medium
549300CDGL2OULMP7388,,,,unmatched,192,155,0,PA:155,medium
2549004W7ZN0N715U578,,,,unmatched,285,154,0,CA:154,medium
2549009Y4KUKP1V77375,,,,unmatched,190,154,0,PA:154,medium
5493006VI8ZWLFWG2K57,,,,unmatched,214,154,0,NJ:154,medium
549300T0NMTRA1FGK873,,,,unmatched,180,153,0,MA:153,medium
254900FK0S1L00V2UL14,,,,unmatched,188,152,0,PA:152,medium
549300E4I5AJ7XJ4DL31,,,,unmatched,194,152,0,MA:152,medium
549300CIQ950OK0BS407,,,,unmatched,207,151,0,CA:151,medium
549300LHJR6FIWIU8E25,,,,unmatched,225,151,0,CA:151,medium
549300SDQ83FUC7IK543,,,,unmatched,187,151,0,TX:151,medium
54930046UUU8KKVCYD66,,,,unmatched,150,150,0,GA:150,medium
549300EC7M6N4U9DR727,,,,unmatched,160,150,0,TX:150,medium
549300DNUPSQ3UW3EM09,,,,unmatched,208,149,0,TX:149,medium
254900F4GAYA092QOZ09,,,,unmatched,167,148,0,GA:148,medium
5493009CYWXD5RBPIX14,,,,unmatched,198,148,0,CA:148,medium
549300NJ26KCZVDMI076,,,,unmatched,207,148,0,TX:148,medium
549300WX4YO71NFO5362,,,,unmatched,175,148,0,TX:148,medium
549300M0SDF90SCNIY89,,,,unmatched,226,147,0,CA:147,medium
549300TNGC371911XJ76,,,,unmatched,167,147,0,TN:142;GA:5,medium
549300VRYDYOPWK5MO08,,,,unmatched,248,147,0,CA:147,medium
54930034MXV88NNFY879,,,,unmatched,165,146,0,MA:146,medium
5493009U7VIT7UF4QH15,,,,unmatched,195,146,0,NY:146,medium
254900XY9IETIM2DL872,,,,unmatched,268,145,0,PA:145,medium
5493006XPYTPLP6BLN10,,,,unmatched,207,145,0,TX:144;PA:1,medium
5493007XRAHUC7QUVO11,,,,unmatched,162,145,0,TX:145,medium
2549001EL4XFDHGNJO24,,,,unmatched,205,144,0,CA:144,medium
54930025OQ7Y7X795P35,,,,unmatched,174,144,0,TX:144,medium
549300U1V61ZDK023383,,,,unmatched,346,144,0,TX:144,medium
549300UHEEV73TKCZY62,,,,unmatched,189,144,0,CA:144,medium
2549000UEC0BWG8F1402,,,,unmatched,237,143,0,NJ:143,medium
549300H83ZXQ4TDSXI83,,,,unmatched,226,143,0,CA:143,medium
549300LMP5T3UBHAEI68,,,,unmatched,183,143,0,CA:143,medium
549300E5GFWPFRJR4I76,,,,unmatched,197,142,0,PA:141;NJ:1,medium
5493002XZSI0KH03JY56,,,,unmatched,184,141,0,PA:141,medium
549300B3LJV7BU7IY610,,,,unmatched,157,141,0,TX:141,medium
549300NVMV4W48B8SC18,,,,unmatched,174,140,0,NY:140,medium
254900R0GC9CW77VXE28,,,,unmatched,166,139,0,NC:136;SC:2;TN:1,medium
54930048J00QUF04FP72,,,,unmatched,223,139,0,MA:139,medium
549300QYX5EMLSR68B45,,,,unmatched,194,139,0,NY:139,medium
254900158KALQ2PWDU44,,,,unmatched,227,138,0,NY:138,medium
25490080ZZ98MNHU5R63,,,,unmatched,161,138,0,NC:138,medium
5493003DHZPFGQQJCU86,,,,unmatched,166,138,0,NJ:138,medium
5493006Q43B8FBFUVL12,,,,unmatched,174,138,0,MA:138,medium
549300LUMAIOXHIFK142,,,,unmatched,164,138,0,TX:138,medium
549300X7PN8KSYQHY415,,,,unmatched,166,138,0,TX:138,medium
54930072UFREQ9ZZRG80,,,,unmatched,156,137,0,CA:133;NY:3;NJ:1,medium
549300S5FSS555M0NA74,,,,unmatched,177,136,0,NY:136,medium
549300U0J1T0K63EKR14,,,,unmatched,212,136,0,GA:135;NC:1,medium
549300V56OLT434ILO42,,,,unmatched,192,136,0,NY:136,medium
2549008YEXLNFKLF7548,,,,unmatched,307,135,0,PA:135,medium
549300A8TEVE8WYT0T29,,,,unmatched,217,135,0,TX:135,medium
549300LTKCJV903ZQR25,,,,unmatched,165,135,0,TN:135,medium
549300U4NMMQ8OEM3D10,,,,unmatched,176,135,0,CA:135,medium
549300AAWFEC6CRH6N89,,,,unmatched,134,134,0,CA:133;NJ:1,medium
549300C1YZ5ZORJBI935,,,,unmatched,238,134,0,TX:126;TN:3;SC:2;CA:2;PA:1,medium
254900JP0RZQA3KX5N51,,,,unmatched,165,133,0,TX:116;TN:7;GA:7;SC:3,medium
549300COV0JSM0J8GP39,,,,unmatched,149,133,0,PA:133,medium
549300EGTMFOWQOCQM74,,,,unmatched,173,132,0,NC:132,medium
984500E0DAP87785C746,,,,unmatched,145,132,0,CA:132,medium
OZ7MS5KHJY6WIPGXQW23,,,,unmatched,216,132,0,CA:132,medium
254900VZM7V5ZDUJAQ32,,,,unmatched,142,131,0,PA:131,medium
549300GV8F4RLYWAB272,,,,unmatched,168,131,0,TX:131,medium
549300IUMIMR7KEN9Z07,,,,unmatched,139,130,0,TN:130,medium
549300Z52CLXKDXGPH16,,,,unmatched,166,130,0,TN:115;GA:12;NC:3,medium
5493003L116PF34B0H88,,,,unmatched,145,129,0,NC:129,medium
549300T3Z5LVF06QVK79,,,,unmatched,146,129,0,PA:129,medium
254900HGO0ML9XQH7267,,,,unmatched,163,128,0,SC:108;GA:19;TN:1,medium
254900ZP8FK47JENCV60,,,,unmatched,262,128,0,TX:128,medium
549300P7T76AWIP6QL35,,,,unmatched,156,128,0,PA:128,medium
254900W1NULDJH9MMK81,,,,unmatched,161,127,0,GA:127,medium
5493000EAQ6YVQD0ZB49,,,,unmatched,174,127,0,TX:127,medium
549300XSCD2USU6CQ848,,,,unmatched,155,126,0,MA:126,medium
