lei,institution_name_hmda,nmls_id,our_lender_slug,legal_name,match_confidence,match_method,hawaii_originations,florida_originations,total_originations,priority_match,notes
549300AG64NHILB7ZP05,"LOANDEPOT.COM, LLC",174457,loandepot,"loanDepot.com, LLC",high,final4_curated+final4_gleif_reidentify+public_nmls,329,0,329,high,final4_curated map for HI activity (329 HI originations); slug=loandepot.
5493003GQDUH26DNNH17,Navy Federal Credit Union,399807,navy-federal-jacksonville,Navy Federal Credit Union,high,final4_curated+final4_gleif_reidentify+public_nmls,326,0,326,high,final4_curated map for HI activity (326 HI originations); slug=navy-federal-jacksonville.
254900DTLHVWQ7NP7R34,"CMG Mortgage, Inc.",1820,cmg-home-loans-dennis-vo,"CMG Mortgage, Inc.",high,final4_curated+final4_gleif_reidentify+public_nmls,326,0,326,high,final4_curated map for HI activity (326 HI originations); slug=cmg-home-loans-dennis-vo.
549300AQ3T62GXDU7D76,GUILD MORTGAGE COMPANY LLC,3274,guild-mortgage-metrowest,Guild Mortgage Company LLC,high,final4_curated+final4_gleif_reidentify+public_nmls,316,0,316,high,final4_curated map for HI activity (316 HI originations); slug=guild-mortgage-metrowest.
5493001SXWZ4OFP8Z903,"DHI MORTGAGE COMPANY, LTD.",14622,dhi-mortgage-buckeye,"DHI Mortgage Company, Ltd.",high,final4_curated+final4_gleif_reidentify+directory_slug,263,0,263,medium,final4_curated map for HI activity (263 HI originations); slug=dhi-mortgage-buckeye.
549300MCIFZSDHUT8X63,"NFM, INC.",2893,nfm-lending,"NFM, Inc. (dba NFM Lending)",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,235,0,235,medium,reuse_prior_state_curated_lei map for HI activity (235 HI originations); slug=nfm-lending.
549300MZ8VZJOVC63092,"KIND LENDING, LLC",3925,kind-lending,"Kind Lending, LLC",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,166,0,166,medium,reuse_prior_state_curated_lei map for HI activity (166 HI originations); slug=kind-lending.
549300VQUTI5IU7GXT57,SECURITYNATIONAL MORTGAGE COMPANY,3116,securitynational-mortgage,SecurityNational Mortgage Company,high,final4_curated+final4_gleif_reidentify+public_nmls,122,0,122,medium,final4_curated map for HI activity (122 HI originations); slug=securitynational-mortgage.
IUGPUX5LWRZ3B6KIZ697,Ameris Bank,405455,ameris-bank,Ameris Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,119,1846,119,medium,reuse_prior_state_curated_lei map for HI activity (119 HI originations); slug=ameris-bank.
5493001WHVQBGRSWEU75,"HOMEBRIDGE FINANCIAL SERVICES, INC.",6521,homebridge-financial,"Homebridge Financial Services, Inc.",high,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,118,2433,118,medium,reuse_prior_state_curated_lei map for HI activity (118 HI originations); slug=homebridge-financial.
549300LBCBNR1OT00651,NATIONSTAR MORTGAGE LLC,2104,mr-cooper,Nationstar Mortgage LLC,high,final4_curated+final4_gleif_reidentify+public_nmls,117,0,117,medium,final4_curated map for HI activity (117 HI originations); slug=mr-cooper.
254900ZFWS2106HWPH46,"PARAMOUNT RESIDENTIAL MORTGAGE GROUP, INC.",75243,prmg,Paramount Residential Mortgage Group (PRMG),medium,reuse_prior_state_curated_lei+gleif_name_to_directory,107,3741,107,medium,reuse_prior_state_curated_lei map for HI activity (107 HI originations); slug=prmg.
549300VZVN841I2ILS84,"CROSSCOUNTRY MORTGAGE, LLC",3029,crosscountry-mortgage-metrowest,"CrossCountry Mortgage, LLC",high,final4_curated+final4_gleif_reidentify+public_nmls,89,0,89,medium,final4_curated map for HI activity (89 HI originations); slug=crosscountry-mortgage-metrowest.
549300MGPZBLQDIL7538,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,2909,fairway-mortgage-augusta-sheppard,Fairway Independent Mortgage Corporation,high,final4_curated+final4_gleif_reidentify+public_nmls,85,0,85,medium,final4_curated map for HI activity (85 HI originations); slug=fairway-mortgage-augusta-sheppard.
549300KJ8PAJ7E52HG32,Plains Commerce Bank,463950,plains-commerce-bank,Plains Commerce Bank,high,final4_curated+final4_gleif+public_nmls,79,0,79,medium,final4_curated map for HI activity (79 HI originations); slug=plains-commerce-bank.
549300YIQ7S7Z8PIHE53,AMERISAVE MORTGAGE CORPORATION,1168,amerisave,AmeriSave Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,71,1667,71,medium,reuse_prior_state_curated_lei map for HI activity (71 HI originations); slug=amerisave.
549300JYXTZDSPJEPI44,"PLAZA HOME MORTGAGE, INC.",2113,plaza-home-mortgage,"Plaza Home Mortgage, Inc.",high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,65,0,65,medium,reuse_prior_state_curated_lei map for HI activity (65 HI originations); slug=plaza-home-mortgage.
549300PC4MFWQBNVKG88,"V.I.P. MORTGAGE, INC.",145502,vip-mortgage,"V.I.P. Mortgage, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+co_curated+co_curated_gleif+public_nmls,64,0,64,medium,reuse_prior_state_curated_lei map for HI activity (64 HI originations); slug=vip-mortgage.
7H6GLXDRUGQFU57RNE97,"JPMorgan Chase Bank, National Association",399798,jpmorgan-chase-bank,"JPMorgan Chase Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,62,6131,62,medium,reuse_prior_state_curated_lei map for HI activity (62 HI originations); slug=jpmorgan-chase-bank.
549300R9S3MVDV4MGF56,"CARRINGTON MORTGAGE SERVICES, LLC",2250,carrington-mortgage,"Carrington Mortgage Services, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_alt_lei+company_nmls,60,0,60,medium,reuse_prior_state_curated_lei map for HI activity (60 HI originations); slug=carrington-mortgage.
549300OPCWU6E72WUT29,"MUTUAL OF OMAHA MORTGAGE, INC.",1025894,mutual-of-omaha-mortgage,"Mutual of Omaha Mortgage, Inc.",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+public_nmls,56,0,56,medium,reuse_prior_state_curated_lei map for HI activity (56 HI originations); slug=mutual-of-omaha-mortgage.
B4TYDEB6GKMZO031MB27,"Guaranteed Rate, Inc.",2611,guaranteed-rate,"Guaranteed Rate, Inc.",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,54,7938,54,medium,reuse_prior_state_curated_lei map for HI activity (54 HI originations); slug=guaranteed-rate.
6BYL5QZYBDK8S7L73M02,U.S. Bank National Association,402216,us-bank,U.S. Bank National Association,high,final4_curated+final4_gleif_reidentify+public_nmls,54,0,54,medium,final4_curated map for HI activity (54 HI originations); slug=us-bank.
KB1H1DSPRFMYMCUFXT09,"Wells Fargo Bank, National Association",399801,wells-fargo-bank,"Wells Fargo Bank, National Association",high,final4_curated+final4_gleif_reidentify+public_nmls,47,0,47,medium,final4_curated map for HI activity (47 HI originations); slug=wells-fargo-bank.
54930052M48FOD3CWA54,"PRIMARY RESIDENTIAL MORTGAGE, INC.",3094,primary-residential-mortgage,"Primary Residential Mortgage, Inc.",high,final4_curated+final4_gleif_reidentify+public_nmls,47,0,47,medium,final4_curated map for HI activity (47 HI originations); slug=primary-residential-mortgage.
549300FX7K8PTEQUU487,PENTAGON FEDERAL CREDIT UNION,401822,penfed-dc-mid-city,Pentagon Federal Credit Union,high,reuse_prior_state_curated_lei+gleif_name_to_directory,43,972,43,medium,reuse_prior_state_curated_lei map for HI activity (43 HI originations); slug=penfed-dc-mid-city.
5493008NWHQT1R22C024,"AMERICAN FINANCIAL NETWORK, INC.",237341,american-financial-network,"American Financial Network, Inc.",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,43,0,43,medium,reuse_prior_state_curated_lei map for HI activity (43 HI originations); slug=american-financial-network.
WWB2V0FCW3A0EE3ZJN75,Manufacturers and Traders Trust Company,381076,mt-bank,Manufacturers and Traders Trust Company (M&T Bank),high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_curated_lei+nj_curated+nj_curated_gleif+public_nmls,40,0,40,medium,reuse_prior_state_curated_lei map for HI activity (40 HI originations); slug=mt-bank.
549300XY701IELCE5Q08,BETTER MORTGAGE CORPORATION,330511,better-mortgage,Better Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,36,1004,36,medium,reuse_prior_state_curated_lei map for HI activity (36 HI originations); slug=better-mortgage.
549300KIOYNU323LVJ37,AMERICAN PACIFIC MORTGAGE CORPORATION,1850,american-pacific-mortgage-inland-empire,American Pacific Mortgage (Inland Empire),medium,reuse_prior_state_curated_lei+gleif_name_to_directory,35,1750,35,medium,reuse_prior_state_curated_lei map for HI activity (35 HI originations); slug=american-pacific-mortgage-inland-empire.
549300121SF0K2LN2804,"PRIMELENDING, A PLAINSCAPITAL COMPANY",1921,primelending-columbus,PrimeLending — Columbus Team,high,reuse_prior_state_curated_lei+gleif_name_to_directory,29,931,29,medium,reuse_prior_state_curated_lei map for HI activity (29 HI originations); slug=primelending-columbus.
54930021WPEXNHYZUL09,"PLANET HOME LENDING, LLC",17022,planet-home-lending,"Planet Home Lending, LLC",high,reuse_prior_state_curated_lei+ga_curated_gleif+public_nmls,28,0,28,medium,reuse_prior_state_curated_lei map for HI activity (28 HI originations); slug=planet-home-lending.
54930054ET8KM4O1D485,"SOFI BANK, NATIONAL ASSOCIATION",1121636,sofi-bank,"SoFi Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,24,1042,24,medium,reuse_prior_state_curated_lei map for HI activity (24 HI originations); slug=sofi-bank.
549300B4IYL7TZT8FA34,"PREMIER MORTGAGE RESOURCES, L.L.C.",,premier-mortgage-resources,"Premier Mortgage Resources, L.L.C.",high,reuse_prior_state_curated_lei+id_mt_wy_curated+id_mt_wy_gleif+lei_identity,24,0,24,medium,reuse_prior_state_curated_lei map for HI activity (24 HI originations); slug=premier-mortgage-resources.
549300SK2GVCQXPD4S58,"SUN WEST MORTGAGE COMPANY, INC.",3277,sun-west-mortgage,"Sun West Mortgage Company, Inc.",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,21,0,21,medium,reuse_prior_state_curated_lei map for HI activity (21 HI originations); slug=sun-west-mortgage.
C5654JQHZUHN0772B561,USAA Federal Savings Bank,399809,usaa-federal-savings-bank,USAA Federal Savings Bank,high,final4_curated+final4_gleif_reidentify+public_nmls,20,0,20,medium,final4_curated map for HI activity (20 HI originations); slug=usaa-federal-savings-bank.
549300E2UX99HKDBR481,"Broker Solutions, Inc.",6606,new-american-funding,"Broker Solutions, Inc.",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,19,3881,19,medium,reuse_prior_state_curated_lei map for HI activity (19 HI originations); slug=new-american-funding.
549300DD4R4SYK5RAQ92,"MOVEMENT MORTGAGE, LLC",39179,movement-mortgage-myrtle-beach,"Movement Mortgage, LLC",high,final4_curated+final4_gleif_reidentify+public_nmls,16,0,16,medium,final4_curated map for HI activity (16 HI originations); slug=movement-mortgage-myrtle-beach.
E57ODZWZ7FF32TWEFA76,"Citibank, National Association",412915,citibank,"Citibank, National Association",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,16,0,16,medium,reuse_prior_state_curated_lei map for HI activity (16 HI originations); slug=citibank.
549300ZZME37MXI1EF14,"DAS ACQUISITION COMPANY, LLC",,das-acquisition-company,"DAS Acquisition Company, LLC",high,reuse_prior_state_curated_lei+mo_ky_curated+mo_ky_gleif+lei_identity,13,0,13,medium,reuse_prior_state_curated_lei map for HI activity (13 HI originations); slug=das-acquisition-company.
549300O6Z0I6KYMESL47,AMWEST FUNDING CORP.,167441,amwest-funding,AmWest Funding Corp.,high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,11,0,11,medium,reuse_prior_state_curated_lei map for HI activity (11 HI originations); slug=amwest-funding.
549300NOCASXPA34X033,"LAKEVIEW LOAN SERVICING, LLC",4095,lakeview-loan-servicing,"Lakeview Loan Servicing, LLC",high,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,10,1488,10,medium,reuse_prior_state_curated_lei map for HI activity (10 HI originations); slug=lakeview-loan-servicing.
549300370QILXLFUWD20,"ZILLOW HOME LOANS, LLC",1027871,zillow-home-loans,"Zillow Home Loans, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+public_nmls,9,0,9,medium,reuse_prior_state_curated_lei map for HI activity (9 HI originations); slug=zillow-home-loans.
SS1TRMSN6BRNMOREEV51,"Flagstar Bank, National Association",399797,flagstar-bank,"Flagstar Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,9,737,9,medium,reuse_prior_state_curated_lei map for HI activity (9 HI originations); slug=flagstar-bank.
C398JSK21YCXWM603F55,"Barrington Bank & Trust Company, National Association",449042,wintrust-mortgage,Wintrust Mortgage (division of Barrington Bank & Trust),high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_deepen_gleif+public_nmls,8,0,8,medium,reuse_prior_state_curated_lei map for HI activity (8 HI originations); slug=wintrust-mortgage.
AD6GFRVSDT01YPT1CS68,"PNC Bank, National Association",446038,pnc-bank,"PNC Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,7,3475,7,medium,reuse_prior_state_curated_lei map for HI activity (7 HI originations); slug=pnc-bank.
337KMNHEWWWR6B7Q7W10,MidFirst Bank,619047,midfirst-bank,MidFirst Bank,high,reuse_prior_state_curated_lei+ar_ms_ok_curated+ar_ms_ok_gleif+public_nmls,7,0,7,medium,reuse_prior_state_curated_lei map for HI activity (7 HI originations); slug=midfirst-bank.
549300SUCQ1358EGVE89,"NEW DAY FINANCIAL, LLC",1043,new-day-financial,"New Day Financial, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+sc_curated+sc_curated_gleif+public_nmls,6,0,6,medium,reuse_prior_state_curated_lei map for HI activity (6 HI originations); slug=new-day-financial.
549300ALNLUNS3Y53T24,AMERICAN FINANCING CORPORATION,182334,american-financing,American Financing Corporation,high,reuse_prior_state_curated_lei+co_curated+co_curated_gleif+public_nmls,6,0,6,medium,reuse_prior_state_curated_lei map for HI activity (6 HI originations); slug=american-financing.
54930001NSTOD85LT125,"GUARANTEED RATE AFFINITY, LLC",1598647,guaranteed-rate-affinity,"Guaranteed Rate Affinity, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+reuse_fl_tx_ga_ca_nc_sc_curated_lei+sc_curated+sc_curated_gleif+public_nmls,6,0,6,medium,reuse_prior_state_curated_lei map for HI activity (6 HI originations); slug=guaranteed-rate-affinity.
QFROUN1UWUYU0DVIWD51,"Eagle Home Mortgage, LLC",2925,eagle-home-mortgage,"Eagle Home Mortgage, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+curated_lei_public_nmls,3,3553,3,medium,reuse_prior_state_curated_lei map for HI activity (3 HI originations); slug=eagle-home-mortgage.
3Y4U8VZURTYWI1W2K376,BMO Bank National Association,401052,bmo-bank,BMO Bank National Association,high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_deepen_gleif+public_nmls,3,0,3,medium,reuse_prior_state_curated_lei map for HI activity (3 HI originations); slug=bmo-bank.
DRMSV1Q0EKMEXLAU1P80,"Citizens Bank, National Association",433960,citizens-bank,"Citizens Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,2,2297,2,medium,reuse_prior_state_curated_lei map for HI activity (2 HI originations); slug=citizens-bank.
549300UF3FPC7U6RFC59,The Central Trust Bank,,central-trust-bank,The Central Trust Bank,high,reuse_prior_state_curated_lei+mo_ky_curated+mo_ky_gleif+lei_identity,2,0,2,medium,reuse_prior_state_curated_lei map for HI activity (2 HI originations); slug=central-trust-bank.
HUX2X73FUCYHUVH1BK78,KeyBank National Association,,keybank,KeyBank National Association,high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+lei_identity,2,0,2,medium,reuse_prior_state_curated_lei map for HI activity (2 HI originations); slug=keybank.
5493005JPZ3LXXMB0S24,"Carrington Mortgage Services, LLC",2250,carrington-mortgage,"Carrington Mortgage Services, LLC",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,1,2916,1,medium,reuse_prior_state_curated_lei map for HI activity (1 HI originations); slug=carrington-mortgage.
2WHM8VNJH63UN14OL754,The Huntington National Bank,402436,huntington-national-bank,The Huntington National Bank,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+pa_curated+gleif+huntington_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for HI activity (1 HI originations); slug=huntington-national-bank.
COINQMNIM6RBU631DD85,Arvest Bank,,arvest-bank,Arvest Bank,high,reuse_prior_state_curated_lei+ar_ms_ok_curated+ar_ms_ok_gleif_reidentify+directory_slug,1,0,1,medium,reuse_prior_state_curated_lei map for HI activity (1 HI originations); slug=arvest-bank.
54930080168VA6Z8UX21,TOWER Federal Credit Union,586147,tower-federal-credit-union,Tower Federal Credit Union,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for HI activity (1 HI originations); slug=tower-federal-credit-union.
L9VVX1KT5TFTKS0MLF66,First-Citizens Bank & Trust Company,503941,first-citizens-bank,First-Citizens Bank & Trust Company,high,reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for HI activity (1 HI originations); slug=first-citizens-bank.
8WH0EE09O9V05QJZ3V89,"Zions Bancorporation, N.A.",467014,zions-bank,"Zions Bancorporation, N.A.",high,reuse_prior_state_curated_lei+ut_nv_curated+ut_nv_reuse_directory+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for HI activity (1 HI originations); slug=zions-bank.
549300OZ550X4QD5PC74,Royal Credit Union,,royal-credit-union,Royal Credit Union,high,reuse_prior_state_curated_lei+wi_mn_curated+wi_mn_deepen_gleif+lei_identity,1,0,1,medium,reuse_prior_state_curated_lei map for HI activity (1 HI originations); slug=royal-credit-union.
549300BRLQAIJ1LJA253,"Bank First, N.A.",,bank-first-na,"Bank First, N.A.",high,reuse_prior_state_curated_lei+wi_mn_curated+wi_mn_deepen_gleif+lei_identity,1,0,1,medium,reuse_prior_state_curated_lei map for HI activity (1 HI originations); slug=bank-first-na.
549300VMVKSQE1B7DD43,The Camden National Bank,486887,camden-national-bank,Camden National Bank,high,reuse_prior_state_curated_lei+ne_curated+ne_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for HI activity (1 HI originations); slug=camden-national-bank.
549300SFG15JDKI5MD22,BankPlus,431487,bankplus,BankPlus,high,reuse_prior_state_curated_lei+ar_ms_ok_curated+ar_ms_ok_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for HI activity (1 HI originations); slug=bankplus.
IFQSIUC9AGQV2NE8CN25,Columbia Bank,,columbia-bank-pnw,Columbia Bank,high,reuse_prior_state_curated_lei+or_wa_curated+or_wa_gleif+lei_identity,1,0,1,medium,reuse_prior_state_curated_lei map for HI activity (1 HI originations); slug=columbia-bank-pnw.
