lei,institution_name,nmls_id,our_lender_slug,match_status,total_applications,total_originations,fl_originations,states_with_originations,priority_match
549300ZOBXG0DT4I6U54,,,,unmatched,430,278,33,NJ:176;NY:45;FL:33;PA:16;TX:4;GA:1;NC:1;SC:1,high
593C3GZG957YOJPS2Z63,,,,unmatched,4770,2957,32,CA:2576;NY:146;TN:73;NJ:35;FL:32;TX:23;MA:16;GA:14,high
2549004CU9LAM5CYA280,,,,unmatched,960,668,32,NJ:315;TX:84;NC:80;PA:40;CA:40;FL:32;GA:29;SC:17,high
635400IW1QMK3FNFF894,,,,unmatched,1267,976,31,PA:652;NJ:226;FL:31;NC:22;SC:11;GA:10;DC:9;NY:5,high
549300YD7XJM19TH5O82,,,,unmatched,497,290,31,CA:124;TX:42;TN:38;FL:31;NC:25;GA:16;SC:6;MA:3,high
QGPGHQ1ENZOOLJRFTH41,,,,unmatched,1089,749,30,PA:657;FL:30;TN:22;DC:17;SC:10;NC:5;GA:3;TX:2,high
5493002QRULT2T40BH09,,,,unmatched,742,317,30,CA:186;TX:51;FL:30;TN:14;GA:10;NC:8;NJ:8;MA:3,high
549300I1HK1BBZLKOB84,,,,unmatched,396,275,30,TX:111;CA:55;FL:30;NY:27;NJ:17;NC:8;GA:8;SC:6,high
984500P059VACEAAFA22,,,,unmatched,625,372,28,TX:127;NC:111;CA:38;FL:28;GA:24;SC:19;TN:12;PA:10,high
549300OYEKEORA1GI088,,,,unmatched,1168,910,27,NC:659;TX:92;SC:80;TN:27;FL:27;GA:18;PA:4;CA:2,high
549300E4YLQ3BVQ4GW30,,,,unmatched,649,401,27,NY:182;CA:134;NJ:51;FL:27;MA:3;TX:2;GA:1;TN:1,high
5493002JA8HUVL2CRT33,,,,unmatched,431,289,27,NJ:87;PA:76;NC:56;FL:27;NY:19;TX:18;SC:3;GA:1,high
5493008VCYW25D52ZC98,,,,unmatched,1533,1018,26,NY:595;NJ:351;PA:43;FL:26;CA:3,high
549300VVH8HHFMWL8536,,,,unmatched,1662,1122,25,TX:529;CA:513;FL:25;TN:12;SC:9;NC:9;GA:9;PA:8,high
VNOO6EITDJ2YUEBMSZ83,,,,unmatched,413,200,25,TX:102;CA:52;FL:25;TN:5;NC:5;SC:4;MA:3;PA:2,high
549300BHPLBG0CXKTL06,,,,unmatched,2160,1466,24,PA:1409;FL:24;NC:17;CA:4;NJ:4;GA:3;SC:2;MA:1,high
HIDXEG9BLUJZKBGUT764,,,,unmatched,463,331,24,DC:220;FL:24;CA:20;NC:12;MA:11;PA:10;TX:8;NJ:8,high
549300EL87GZMCVX0Q34,,,,unmatched,887,646,23,NJ:563;NY:28;FL:23;PA:16;SC:5;TX:4;MA:3;NC:3,high
549300WRDGBHKR1BXL98,,,,unmatched,304,236,23,MA:146;FL:23;TX:13;NY:10;GA:10;TN:10;CA:10;NC:7,high
549300EFCZM6KD6B8K69,,,,unmatched,1491,1055,22,NJ:593;PA:165;TX:120;TN:32;NC:30;NY:30;FL:22;GA:20,high
5493006RIR31ORKYB608,,,,unmatched,889,617,22,CA:395;TX:133;TN:28;GA:27;FL:22;NC:3;SC:2;MA:2,high
549300ZTT08EKQRVTR15,,,,unmatched,746,502,22,NC:317;DC:96;FL:22;SC:20;PA:18;GA:11;TN:11;TX:3,high
549300RUKY2I2HQ2AI44,,,,unmatched,530,291,22,NJ:146;NY:86;PA:37;FL:22,high
254900I68BOSEM149Q58,,,,unmatched,756,534,21,TX:354;NC:85;CA:49;FL:21;GA:10;SC:5;NJ:5;DC:2,high
549300F1COXL6UBFCP55,,,,unmatched,553,498,21,NY:448;FL:21;NJ:19;TX:5;PA:3;NC:1;MA:1,high
2549005Q4HZ55QX7YC64,,,,unmatched,646,496,21,CA:249;TX:151;FL:21;NC:18;MA:14;DC:10;NJ:8;PA:7,high
549300SY0ZRUCS4CSY07,,,,unmatched,516,336,21,NY:86;NJ:63;CA:40;PA:33;DC:30;GA:25;FL:21;NC:16,high
5493006VCMZ998IGOO33,,,,unmatched,2297,1769,20,NJ:1223;SC:362;PA:115;NC:28;FL:20;GA:14;MA:3;TX:3,high
549300BRR67NLTQSBT29,,,,unmatched,1240,1091,20,NY:1062;FL:20;SC:4;NC:2;NJ:1;TX:1;DC:1,high
549300U4FBW37LFHW771,,,,unmatched,691,464,20,NY:258;NJ:165;FL:20;PA:6;CA:5;SC:4;TX:2;NC:2,high
549300S5FVOSK5DQJN30,,,,unmatched,423,310,20,CA:224;NC:33;TX:24;FL:20;TN:5;GA:3;NJ:1,high
254900U1OBL1MC6M6518,,,,unmatched,616,516,19,PA:364;NJ:82;TX:19;FL:19;NC:10;SC:6;TN:5;MA:4,high
2549001NJY765EZWDI06,,,,unmatched,683,432,19,NY:325;NJ:32;PA:20;MA:19;FL:19;TX:7;SC:5;NC:3,high
549300PXIFIEPL7D7R86,,,,unmatched,430,290,19,TN:123;NJ:66;TX:40;FL:19;GA:13;NC:8;SC:8;NY:7,high
5493008SP1FN4D81IS17,,,,unmatched,277,222,19,TX:79;CA:49;NC:30;FL:19;NJ:10;NY:8;TN:8;GA:6,high
549300MSU5WVAU4ZN645,,,,unmatched,4704,3327,18,PA:3102;SC:71;GA:59;NC:50;FL:18;TN:13;MA:8;NJ:3,high
549300IPUHFA5O769M51,,,,unmatched,924,712,18,CA:437;DC:125;TX:87;FL:18;TN:10;NC:8;GA:7;PA:6,high
5493009OLY1HC3F0SB77,,,,unmatched,405,256,18,MA:166;NY:67;FL:18;SC:3;NJ:2,high
549300N5GF79IZ5Y7G10,,,,unmatched,4324,2297,17,PA:1847;NJ:415;FL:17;SC:7;NY:5;NC:4;CA:2,high
549300IKS3MMB5YK6T18,,,,unmatched,1961,1386,17,CA:1195;NY:116;FL:17;NJ:12;GA:10;TX:9;NC:9;TN:8,high
2549003GSJF52BBIBW81,,,,unmatched,548,417,17,PA:365;NJ:35;FL:17,high
549300QY4UCP33T94N09,,,,unmatched,457,313,17,NY:240;PA:32;FL:17;NJ:15;SC:7;NC:1;MA:1,high
54930044OSTKOJMHF287,,,,unmatched,396,284,17,DC:145;PA:37;NC:31;FL:17;SC:13;NJ:9;NY:9;TX:6,high
FU7RSW4CQQY98A2O7J66,,,,unmatched,2615,1192,16,TX:1139;FL:16;CA:12;NC:10;GA:4;SC:3;TN:2;MA:2,high
549300MKOZ81ZWTNKB12,,,,unmatched,1561,1043,16,NC:419;SC:220;GA:197;DC:110;PA:77;FL:16;NJ:2;TX:2,high
337KMNHEWWWR6B7Q7W10,,,,unmatched,1283,1018,16,CA:535;TX:385;NY:24;FL:16;TN:14;NC:12;GA:11;PA:8,high
549300A0SVCQJPHVGV20,,,,unmatched,1020,713,16,TX:361;TN:309;FL:16;NJ:13;GA:7;PA:4;NC:3,high
549300XOOL3OJTITCV30,,,,unmatched,4331,2365,15,PA:2255;NJ:93;FL:15;SC:1;NC:1,high
549300NBFK4GO76FTE84,,,,unmatched,1970,1582,15,PA:1227;NY:320;FL:15;SC:12;TN:3;NC:3;NJ:2,high
549300PRAPL43XPYR044,,,,unmatched,1659,1057,15,CA:758;TX:212;GA:59;FL:15;NC:6;SC:3;NJ:3;DC:1,high
549300TCY9QY8BRDQJ12,,,,unmatched,1124,753,15,NY:546;NJ:85;TN:53;GA:16;FL:15;PA:14;NC:11;TX:6,high
2549008TT6UNYR7AXF54,,,,unmatched,1073,677,15,TX:487;CA:113;NC:33;FL:15;NJ:8;GA:8;TN:8;PA:3,high
549300FOXIQQV5UZD367,,,,unmatched,807,622,15,NC:467;SC:130;FL:15;DC:3;TN:3;GA:2;PA:1;NJ:1,high
WV0OVGBTLUP1XIUJE722,,,,unmatched,2559,1435,14,MA:616;NY:564;NJ:215;PA:21;FL:14;CA:3;SC:1;DC:1,high
254900L0MIAM922ZEC34,,,,unmatched,1338,872,14,PA:773;NJ:82;FL:14;NC:1;SC:1;TN:1,high
254900IRE136HFEI2562,,,,unmatched,393,254,14,NY:188;NJ:22;CA:17;FL:14;MA:4;NC:3;PA:3;TN:2,high
549300TQWW6MLVH6KY61,,,,unmatched,2680,1678,13,NC:1562;GA:46;SC:33;FL:13;PA:11;NJ:10;CA:2;DC:1,high
549300LBK5BTNFKZJD14,,,,unmatched,2275,1622,13,PA:1531;NJ:66;FL:13;SC:6;NC:3;NY:2;GA:1,high
549300SYR11CYON0JE74,,,,unmatched,821,619,13,MA:597;FL:13;SC:4;NJ:2;NC:2;PA:1,high
549300DW87L2IZ7ZHF47,,,,unmatched,745,438,13,NJ:283;NY:78;PA:37;TX:17;FL:13;NC:5;GA:2;SC:2,high
549300R22XCNNGVXRO22,,,,unmatched,494,393,13,PA:211;NY:117;NJ:50;FL:13;TX:1;DC:1,high
VN1JLT1F3FLLVN3FZG89,,,,unmatched,5429,3244,12,PA:3223;FL:12;NC:3;GA:2;TX:1;TN:1;NJ:1;SC:1,high
549300DMHEHNYZ2OLB41,,,,unmatched,4106,2647,12,TX:2615;FL:12;CA:6;TN:2;SC:2;GA:2;MA:2;PA:2,high
549300NZ2IPWRMLAYZ30,,,,unmatched,459,319,12,NY:256;MA:35;FL:12;NJ:6;SC:4;NC:3;PA:2;GA:1,high
254900ZELVKWROFNEC29,,,,unmatched,599,384,11,PA:297;NJ:53;GA:11;FL:11;NC:6;MA:2;CA:2;TN:1,high
549300NWYTCEH9RSSW54,,,,unmatched,2322,1197,10,NY:1182;FL:10;NC:4;NJ:1,high
549300MUTFJQGRZJH019,,,,unmatched,783,549,10,MA:530;FL:10;SC:5;NC:2;NJ:1;CA:1,high
5493000OM9RKJW8W5K82,,,,unmatched,3811,2739,9,CA:2287;GA:196;TN:176;SC:33;TX:18;NC:16;FL:9;PA:3,high
54930062IKKOJW3K8L94,,,,unmatched,4283,2486,9,PA:2241;NJ:236;FL:9,high
549300BTTR873E71L054,,,,unmatched,1877,1442,9,NC:752;SC:311;PA:187;TX:172;FL:9;GA:7;TN:3;NJ:1,high
549300LR1ZETOWYE9Z89,,,,unmatched,978,628,9,MA:530;NY:84;FL:9;NJ:4;SC:1,high
5493004NH61PL6YYNH25,,,,unmatched,2439,1293,8,NJ:1180;NY:56;PA:48;FL:8;TN:1,high
5493001CM06UK2XY3I18,,,,unmatched,1724,1023,8,PA:949;NJ:63;FL:8;SC:1;NY:1;GA:1,high
5493009Y8ROUG903AQ21,,,,unmatched,1198,906,8,CA:849;TX:9;NY:8;FL:8;PA:7;GA:6;MA:5;NC:5,high
R7JQ9JTCFHXBQU4XIT26,,,,unmatched,1144,719,8,PA:628;NJ:78;FL:8;GA:2;NC:1;TX:1;TN:1,high
5493003B2LEGQHDWRN55,,,,unmatched,1178,696,8,MA:652;NJ:9;CA:9;FL:8;NC:8;SC:5;GA:3;PA:1,high
549300DT7WZ1SOTNFJ62,,,,unmatched,750,414,8,CA:379;TX:14;FL:8;TN:3;NC:3;GA:3;PA:2;SC:1,high
549300BTFTXJ72LSIY30,,,,unmatched,256,256,8,NJ:197;PA:51;FL:8,high
549300DYB1ZT3UOGPL20,,,,unmatched,2431,1347,7,PA:1161;NJ:176;FL:7;SC:2;NC:1,high
54930002O9LLXKR6TF11,,,,unmatched,1398,849,7,CA:774;TX:21;GA:20;TN:12;FL:7;PA:5;NC:5;SC:3,high
549300F570XAWYN8Z237,,,,unmatched,1060,748,7,NY:494;CA:111;NJ:71;GA:16;PA:14;TX:13;NC:9;FL:7,high
549300YM15OICCNPH537,,,,unmatched,349,248,7,NJ:171;NY:45;PA:12;FL:7;NC:4;GA:4;SC:3;TN:2,high
DZC62HF6UIZYJ08V1J90,,,,unmatched,6952,4550,6,PA:3211;NJ:1233;DC:70;NC:24;FL:6;SC:4;NY:1;TN:1,high
MCXHCL35UUWDZK7NCQ61,,,,unmatched,3855,2469,6,PA:2442;NJ:15;FL:6;SC:2;GA:2;MA:1;TN:1,high
549300ZGZ9WQMJLEPH17,,,,unmatched,2087,1766,6,NY:1691;NJ:61;PA:8;FL:6,high
5493006KQF5UKZ3Y9N07,,,,unmatched,1432,1107,6,TX:1094;FL:6;GA:3;TN:2;SC:1;NJ:1,high
5493002PR22PLR6S8J02,,,,unmatched,978,761,6,PA:743;NJ:9;FL:6;NC:2;NY:1,high
5493005ZSV53K4M63M18,,,,unmatched,505,439,6,NY:351;PA:61;NJ:15;FL:6;NC:3;SC:2;CA:1,high
549300FNQXUCMCVLKL76,,,,unmatched,515,379,6,NJ:325;PA:27;NY:20;FL:6;MA:1,high
5493009RSCJ6Y7LUWJ31,,,,unmatched,242,242,6,PA:192;CA:11;NJ:9;TX:8;NC:7;FL:6;GA:4;TN:3,high
549300SWKVL60SKWK981,,,,unmatched,10931,6402,5,PA:6367;NJ:18;SC:5;NC:5;FL:5;GA:1;NY:1,high
5493000GQ5D5YW5QID32,,,,unmatched,1727,1420,5,PA:1400;NJ:14;FL:5;SC:1,high
54930089Y8VTOF8RPD25,,,,unmatched,898,679,5,NJ:538;PA:132;FL:5;NC:2;SC:2,high
5493004F7BXDIUFVPV87,,,,unmatched,2530,1576,4,CA:1531;TX:20;NC:11;FL:4;NJ:2;GA:2;PA:2;TN:2,high
549300OTLWFQPOOSC346,,,,unmatched,649,513,4,MA:496;NY:5;NJ:5;FL:4;PA:3,high
549300KRHOMDHAKS8L29,,,,unmatched,1081,469,4,NC:292;SC:153;NJ:12;GA:6;FL:4;PA:2,high
549300N6U5XCH70TOK35,,,,unmatched,610,458,4,NJ:424;NY:15;PA:8;NC:5;FL:4;TN:1;MA:1,high
6UHRKD73G36IZYN3FC43,,,,unmatched,379,316,4,PA:231;NY:63;NJ:11;CA:4;FL:4;SC:2;NC:1,high
5493005CFFMKTUKLO381,,,,unmatched,1538,1195,3,PA:1188;NJ:3;FL:3;SC:1,high
549300PJX0ZHPQ614C72,,,,unmatched,1505,1019,3,PA:915;NJ:84;NY:16;FL:3;DC:1,high
54930060KLIQD8MMSB55,,,,unmatched,1222,888,3,PA:880;FL:3;NJ:2;NY:1;DC:1;SC:1,high
2549006MTEQ1VE0AAQ20,,,,unmatched,1221,845,3,GA:763;SC:74;NC:4;FL:3;NJ:1,high
254900PQLW7K91KOVU18,,,,unmatched,789,472,3,PA:431;NJ:37;FL:3;NY:1,high
549300GMP8EYQD4U6Z40,,,,unmatched,465,384,3,PA:350;NJ:30;FL:3;NY:1,high
549300D3LYUX1NJVC329,,,,unmatched,574,369,3,CA:356;TN:5;FL:3;TX:3;NJ:1;PA:1,high
549300DT7CCDCC7O6Z60,,,,unmatched,493,341,3,CA:314;TX:10;TN:5;SC:5;FL:3;NJ:1;MA:1;GA:1,high
549300S70UD2GFALPM46,,,,unmatched,392,303,3,NJ:275;PA:16;NY:8;FL:3;SC:1,high
549300W20M87S246SZ26,,,,unmatched,335,262,3,PA:234;NJ:15;NC:4;SC:3;FL:3;TX:1;GA:1;TN:1,high
549300IRXW9RSZM2B951,,,,unmatched,366,253,3,TN:173;MA:29;NY:22;TX:10;CA:7;NC:4;FL:3;DC:2,high
984500B659A36CF0D469,,,,unmatched,314,246,3,NJ:208;NY:31;PA:3;FL:3;TX:1,high
549300KPHGEE40YQXO21,,,,unmatched,459,244,3,CA:148;TX:52;NJ:11;TN:10;NY:7;GA:5;FL:3;PA:3,high
549300E0S1LZYZ9QNX81,,,,unmatched,412,242,3,TN:218;GA:19;FL:3;NJ:1;NC:1,high
254900SK7KTN4QNPHP32,,,,unmatched,1162,886,2,PA:781;NY:94;NJ:9;FL:2,high
549300GZN0GWYE1KDB94,,,,unmatched,861,699,2,PA:617;NJ:68;NY:11;FL:2;GA:1,high
549300VACYYK343SKH92,,,,unmatched,852,648,2,NJ:643;SC:2;FL:2;NY:1,high
549300TR6MWKSIOP3B72,,,,unmatched,972,605,2,MA:528;NY:73;FL:2;NJ:1;GA:1,high
5493003B20KZ3DEZGB43,,,,unmatched,877,574,2,NY:297;CA:239;NJ:34;FL:2;NC:1;GA:1,high
5493001GAASLCSP1PB64,,,,unmatched,675,486,2,NY:315;CA:125;DC:34;NJ:7;MA:3;FL:2,high
549300QPD4M26VIOFU53,,,,unmatched,543,468,2,NY:260;CA:120;NJ:82;TX:3;FL:2;MA:1,high
254900FMBXF85WQYV433,,,,unmatched,349,263,2,NY:223;NJ:12;CA:11;DC:5;MA:4;PA:2;NC:2;FL:2,high
549300SI3EZ7U02L5E39,,,,unmatched,313,211,2,NJ:135;NC:58;PA:6;GA:3;CA:2;TN:2;SC:2;FL:2,high
549300GMXZWXNOS1US34,,,,unmatched,333,206,2,NJ:195;PA:4;FL:2;GA:2;NY:2;SC:1,high
5493005RDTT7HVODH436,,,,unmatched,6564,4498,1,NY:3851;PA:591;MA:54;FL:1;NJ:1,high
549300Q9TCZDLU48CG18,,,,unmatched,1478,984,1,PA:943;NJ:40;FL:1,high
549300PBL633P0UGLP11,,,,unmatched,1072,816,1,PA:813;NJ:2;FL:1,high
549300L3C3LKXG2XBS96,,,,unmatched,1023,786,1,PA:739;NJ:46;FL:1,high
549300DQW5P73YGBL063,,,,unmatched,830,753,1,PA:750;NJ:2;FL:1,high
549300I3LFY4G7F9CE90,,,,unmatched,895,605,1,SC:580;NC:13;GA:10;NJ:1;FL:1,high
254900C44LTMSEGQ5K05,,,,unmatched,988,537,1,NY:532;NJ:2;NC:1;MA:1;FL:1,high
549300A4SPX2JOQ71791,,,,unmatched,551,524,1,PA:493;NJ:26;SC:2;NC:2;FL:1,high
549300S5NLOTO329NX77,,,,unmatched,551,493,1,NY:409;NJ:56;MA:22;PA:5;FL:1,high
5493001E3OD1D4Y8KX63,,,,unmatched,455,380,1,PA:356;NJ:20;NY:1;SC:1;FL:1;NC:1,high
254900VXX8ZL7L9EX282,,,,unmatched,428,374,1,PA:357;NJ:16;FL:1,high
549300YYJWBT2GH5DS80,,,,unmatched,483,294,1,NJ:286;PA:7;FL:1,high
549300J0CKZA0PR2DX58,,,,unmatched,288,208,1,PA:197;NJ:5;DC:3;SC:2;FL:1,high
549300RMEQJVNY2YH756,,,,unmatched,202,200,1,PA:179;NJ:20;FL:1,high
F28JOQ8OBWCFUYM0UX93,,,,unmatched,6740,4803,0,CA:3261;NY:799;MA:268;GA:247;TX:225;NJ:2;NC:1,high
549300TDVGWRELEO5F50,,,,unmatched,3883,2068,0,NY:1022;NJ:825;PA:221,high
549300T7DF901BR7V258,,,,unmatched,3654,1842,0,NY:1841;NJ:1,high
549300ASIS4D2QDWH380,,,,unmatched,2764,1808,0,TX:1806;TN:1;NJ:1,high
254900Q6YS0NMCYAH669,,,,unmatched,2087,1555,0,NY:1209;PA:342;NJ:4,high
FT6J43S06X6CLJ0R0B48,,,,unmatched,2014,1480,0,NY:757;CA:616;NJ:50;MA:31;TX:26,high
2549006T9J2DMLJVRS64,,,,unmatched,3063,1170,0,NY:867;NJ:281;PA:22,high
254900641GGR26VXNC67,,,,unmatched,1493,1069,0,NY:1061;PA:7;NJ:1,high
5493005LKFCLR81TSN28,,,,unmatched,1557,867,0,NJ:850;PA:17,high
25490053H6JWQDX4RM47,,,,unmatched,1291,849,0,PA:846;NJ:3,high
5493008E3WZYM5146L29,,,,unmatched,855,610,0,PA:606;NJ:2;NC:1;SC:1,high
549300IYKILIU506KA05,,,,unmatched,825,573,0,MA:571;NJ:1;PA:1,high
5493007ZNQ6MSZ2J3966,,,,unmatched,942,528,0,PA:521;NJ:6;GA:1,high
549300BN4MNW5KE16X83,,,,unmatched,862,480,0,NJ:292;NY:178;PA:10,high
5493001K7B4W8IPMZ254,,,,unmatched,419,419,0,CA:397;NJ:18;TX:3;GA:1,high
549300JNYMHRVCGKK706,,,,unmatched,548,379,0,PA:337;NJ:42,high
5493006F1L6NRWMNY260,,,,unmatched,510,374,0,NY:358;NJ:16,high
5493002P6EVQ94HFYF14,,,,unmatched,816,362,0,NJ:358;PA:4,high
5493001FKX0BM8GN6P73,,,,unmatched,497,356,0,NY:126;NJ:79;CA:74;PA:50;GA:17;TX:10,high
PINLJ7T7GLTF48NFP863,,,,unmatched,444,350,0,MA:293;NY:40;CA:13;DC:3;NJ:1,high
549300GJHCU3PV11PY25,,,,unmatched,420,337,0,PA:334;NJ:2;NC:1,high
5493005LWLLN6G3XQP35,,,,unmatched,493,324,0,CA:242;NY:76;NJ:6,high
549300APYWQYO3RLT772,,,,unmatched,417,316,0,NJ:316,high
5493008HV53MEILG2D59,,,,unmatched,332,307,0,PA:274;NJ:25;NY:7;NC:1,high
549300I8I7EBXHMYYW54,,,,unmatched,438,305,0,PA:300;NJ:4;CA:1,high
549300UWA74T8PF7KY34,,,,unmatched,451,276,0,NY:271;NJ:5,high
549300NP3DNB1K9Z8513,,,,unmatched,579,261,0,NJ:244;PA:17,high
549300RXD00V454J4078,,,,unmatched,316,221,0,PA:211;NY:9;NJ:1,high
7G95BGMCIZTO8KTOM640,,,,unmatched,330,207,0,NJ:183;NY:23;PA:1,high
549300B201Z415GE5E85,,,,unmatched,242,201,0,NJ:201,high
FDXQ75GPEQKRPWABYN63,,,,unmatched,192,153,49,FL:49;CA:36;TX:15;GA:11;MA:10;NY:8;NC:8;SC:5,medium
549300BKWR5OM8PWIN62,,,,unmatched,251,193,48,NC:91;FL:48;PA:26;DC:15;NJ:9;SC:4,medium
549300YDBNK66R6ZES34,,,,unmatched,271,140,43,FL:43;TX:23;GA:18;CA:17;NY:12;NJ:11;NC:7;SC:3,medium
549300ID4RCRD8BXYH30,,,,unmatched,217,171,41,CA:95;FL:41;TX:16;DC:8;PA:4;NJ:3;GA:2;MA:1,medium
549300HINJH60UG3KG47,,,,unmatched,223,191,38,NC:41;FL:38;GA:28;TX:25;CA:21;PA:10;NY:10;SC:6,medium
5493004K0Z4RFJSPYT52,,,,unmatched,231,127,38,FL:38;GA:16;NC:14;CA:13;PA:12;TN:12;TX:12;SC:6,medium
54930053KPO7OG48FP72,,,,unmatched,292,186,34,PA:146;FL:34;CA:3;TN:1;NJ:1;GA:1,medium
WKN6AF1FCL7BBYGTGI83,,,,unmatched,372,167,34,FL:34;CA:31;GA:24;NC:22;TN:20;SC:13;NJ:11;PA:6,medium
549300W4FT4H1UWPGU95,,,,unmatched,160,98,31,FL:31;TN:14;TX:13;CA:8;NC:7;SC:6;GA:6;NJ:4,medium
254900HO9WPE4LTLQU96,,,,unmatched,278,117,26,TX:51;FL:26;CA:11;TN:7;GA:7;NC:5;PA:4;MA:4,medium
2549007AU24FVDMNUB40,,,,unmatched,840,172,25,CA:43;GA:29;FL:25;NC:19;NJ:16;NY:14;SC:8;PA:8,medium
984500FAD1FB7FEGTE82,,,,unmatched,390,172,25,NC:30;TX:27;GA:25;FL:25;CA:23;TN:12;MA:10;NJ:9,medium
549300F6Y1YO2YXN6135,,,,unmatched,184,178,24,CA:44;TX:32;FL:24;MA:18;GA:15;TN:14;NJ:11;NC:10,medium
549300NZWZUYUWEOA562,,,,unmatched,177,97,24,FL:24;NC:16;GA:10;TX:7;NY:7;SC:7;MA:6;CA:6,medium
254900HIDMT4ZG09RP47,,,,unmatched,187,130,23,TX:26;GA:24;FL:23;NC:20;TN:13;PA:9;CA:8;NJ:6,medium
7DMUJTL9FFTVIAG9H788,,,,unmatched,125,75,22,TX:23;FL:22;CA:12;PA:5;SC:3;NY:3;NC:2;NJ:2,medium
549300DQLGJ1YQRRHH73,,,,unmatched,299,193,21,TX:133;FL:21;CA:13;GA:10;TN:8;MA:2;PA:2;NC:2,medium
549300TULDV69V2XKY60,,,,unmatched,237,161,21,CA:55;DC:21;FL:21;NC:12;PA:11;GA:11;NJ:8;SC:8,medium
549300C04BJ0G297NC13,,,,unmatched,313,143,21,TX:26;FL:21;CA:18;PA:16;NC:15;NY:13;NJ:10;TN:7,medium
549300JGMQJ4R419LR70,,,,unmatched,248,185,19,TX:45;CA:44;FL:19;PA:18;NY:15;NJ:12;GA:9;SC:7,medium
549300X6ESK4SUBRYL85,,,,unmatched,63,48,19,FL:19;TX:12;GA:4;CA:3;NY:2;NJ:2;NC:2;DC:2,medium
3T5M8FX6V6B82KVKOB17,,,,unmatched,32,32,19,FL:19;NY:12;NJ:1,medium
254900EZRN0CBEP77K34,,,,unmatched,421,190,18,DC:38;CA:31;FL:18;NC:17;TX:15;SC:14;GA:12;NJ:12,medium
549300YIBRM1ZYA6GT07,,,,unmatched,257,173,18,MA:150;FL:18;SC:2;NY:1;NC:1;NJ:1,medium
54930032OCUOR526IR93,,,,unmatched,188,111,18,GA:24;PA:21;FL:18;TN:10;NC:9;CA:7;TX:7;MA:5,medium
9845006DE3H5E9VA4012,,,,unmatched,122,41,18,FL:18;TX:8;CA:6;GA:2;NY:2;TN:2;NJ:1;PA:1,medium
549300XAJENHWRM32Z86,,,,unmatched,39,34,18,FL:18;GA:4;SC:3;TX:3;NJ:2;CA:1;NC:1;PA:1,medium
549300C1ICNCM0V37Y02,,,,unmatched,56,56,17,FL:17;TX:14;TN:9;CA:4;NC:3;GA:3;SC:2;NJ:2,medium
2549008G9SP4WM32NN96,,,,unmatched,55,39,17,FL:17;NJ:12;CA:6;GA:2;TX:1;NC:1,medium
5493004XJV6Y8XQYPX87,,,,unmatched,196,104,16,PA:72;FL:16;NC:8;SC:5;NJ:3,medium
549300B2JJHSM77T5Y41,,,,unmatched,214,104,16,GA:50;FL:16;TX:10;SC:9;TN:6;CA:4;NJ:3;NC:2,medium
5493002WVA17MT4UFH84,,,,unmatched,218,96,16,TX:26;CA:19;FL:16;PA:8;GA:7;TN:4;NC:4;SC:4,medium
5493004R423PBPM6A173,,,,unmatched,234,157,15,TX:37;GA:23;TN:20;NJ:19;FL:15;NC:14;SC:9;CA:8,medium
549300ZD18AVSD0OG331,,,,unmatched,146,122,15,NJ:105;FL:15;PA:2,medium
549300SQKZC6HESYGO25,,,,unmatched,344,103,15,CA:27;FL:15;NJ:12;NC:11;PA:9;NY:9;GA:8;TN:4,medium
5493007BX4I89K17ZM64,,,,unmatched,82,57,15,CA:25;FL:15;TX:9;NC:3;PA:2;NJ:2;GA:1,medium
549300LLQD0X2OTG0Y27,,,,unmatched,398,170,14,MA:77;NC:16;TX:15;SC:15;FL:14;PA:12;CA:7;TN:6,medium
549300TTPRGSP8DGY569,,,,unmatched,214,146,14,DC:55;CA:20;FL:14;NC:11;NJ:10;PA:8;TX:7;GA:7,medium
549300X08QKYUH256I80,,,,unmatched,158,144,14,GA:77;TX:38;FL:14;CA:5;TN:5;SC:2;PA:1;NC:1,medium
549300X03SL4SM0F3U87,,,,unmatched,154,122,14,NJ:82;NY:21;FL:14;PA:5,medium
549300D2OYT7VTDY6Z20,,,,unmatched,193,110,14,NJ:48;FL:14;GA:11;NC:11;CA:8;PA:6;DC:4;NY:3,medium
549300RJ5S2V4F8C4H36,,,,unmatched,71,65,14,NY:44;FL:14;NJ:3;PA:2;DC:1;SC:1,medium
549300337GB2P1WP7003,,,,unmatched,45,38,14,FL:14;GA:7;TX:6;NC:4;SC:3;DC:1;NJ:1;CA:1,medium
549300NLJI4QKZ3D0G94,,,,unmatched,271,156,13,CA:125;FL:13;TX:11;NC:2;GA:2;TN:2;NJ:1,medium
549300IBT3SCF2K09D58,,,,unmatched,135,120,13,CA:34;GA:16;TX:15;FL:13;PA:10;NC:10;TN:8;MA:5,medium
B94HV8SXGDD3J5XESU08,,,,unmatched,110,43,13,NY:15;FL:13;PA:4;SC:3;NJ:3;TN:2;CA:1;TX:1,medium
5493008E4KBJCB6UKR64,,,,unmatched,312,198,12,CA:123;GA:24;FL:12;TX:12;NC:7;PA:7;TN:6;SC:5,medium
5493007Z7FTUKQGFMZ98,,,,unmatched,262,170,12,TX:44;NY:30;GA:28;FL:12;NJ:11;NC:11;PA:10;CA:9,medium
549300S347HTLHLOC775,,,,unmatched,1303,114,12,NY:38;PA:28;NJ:28;FL:12;SC:5;NC:1;GA:1;MA:1,medium
