lei,institution_name_hmda,nmls_id,our_lender_slug,legal_name,match_confidence,match_method,indiana_originations,florida_originations,total_originations,priority_match,notes
549300LYRWPSYPK6S325,Guild Mortgage Company LLC,3274,guild-mortgage-metrowest,Guild Mortgage (West Valley Branches),high,reuse_prior_state_curated_lei+curated_lei+directory_name,2580,5374,2580,high,reuse_prior_state_curated_lei map for IN activity (2580 IN originations); slug=guild-mortgage-metrowest.
2WHM8VNJH63UN14OL754,The Huntington National Bank,402436,huntington-national-bank,The Huntington National Bank,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+pa_curated+gleif+huntington_nmls,2547,0,2547,high,reuse_prior_state_curated_lei map for IN activity (2547 IN originations); slug=huntington-national-bank.
549300ZBBGOL4MIK0L71,Three Rivers Federal Credit Union,556303,three-rivers-federal-credit-union,3Rivers Federal Credit Union,high,mi_in_curated+mi_in_curated_gleif+public_nmls,2448,0,2448,high,mi_in_curated map for IN activity (2448 IN originations); slug=three-rivers-federal-credit-union.
549300S99IK3EU11AS13,INDIANA MEMBERS CREDIT UNION,402492,indiana-members-credit-union,Indiana Members Credit Union,high,mi_in_curated+mi_in_deepen_gleif+public_nmls,2387,0,2387,high,mi_in_curated map for IN activity (2387 IN originations); slug=indiana-members-credit-union.
549300DD5QQUHO6PCH70,"Movement Mortgage, LLC",39179,movement-mortgage-myrtle-beach,Movement Mortgage — Myrtle Beach,high,reuse_prior_state_curated_lei+curated_lei+directory_name,2331,5506,2331,high,reuse_prior_state_curated_lei map for IN activity (2331 IN originations); slug=movement-mortgage-myrtle-beach.
549300RPOGWJRH63HS39,UNION HOME MORTGAGE CORP.,1904,union-home-mortgage-reeves-team,Union Home Mortgage Corp.,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+company_nmls+ga_directory,2257,0,2257,high,reuse_prior_state_curated_lei map for IN activity (2257 IN originations); slug=union-home-mortgage-reeves-team.
549300SXT4VBB68QCC26,EVERWISE CREDIT UNION,686706,everwise-credit-union,Everwise Credit Union,high,mi_in_curated+mi_in_deepen_gleif+public_nmls,2255,0,2255,high,mi_in_curated map for IN activity (2255 IN originations); slug=everwise-credit-union.
5493007LUU2DLS755O60,Centra Credit Union,409733,centra-credit-union,Centra Credit Union,high,mi_in_curated+mi_in_deepen_gleif+public_nmls,2206,0,2206,high,mi_in_curated map for IN activity (2206 IN originations); slug=centra-credit-union.
549300VZVN841I2ILS84,Freedom Mortgage Corporation,2767,freedom-mortgage,Freedom Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,2201,11987,2201,high,reuse_prior_state_curated_lei map for IN activity (2201 IN originations); slug=freedom-mortgage.
549300FNXYY540N23N64,Newrez LLC,2289,newrez,Newrez LLC,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,2080,5643,2080,high,reuse_prior_state_curated_lei map for IN activity (2080 IN originations); slug=newrez.
5493002JDOI3GTNVUD76,German American Bank,446859,german-american-bank,German American Bank,high,mi_in_curated+mi_in_curated_gleif+public_nmls,2053,0,2053,high,mi_in_curated map for IN activity (2053 IN originations); slug=german-american-bank.
549300H3IZO24NSOO931,"loanDepot.com, LLC",174457,loandepot,"loanDepot.com, LLC",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,1952,10692,1952,high,reuse_prior_state_curated_lei map for IN activity (1952 IN originations); slug=loandepot.
54930072OCHTUJOZQB56,Liberty Credit Union,518136,liberty-federal-credit-union,Liberty Federal Credit Union,high,mi_in_curated+mi_in_deepen_gleif+public_nmls,1919,0,1919,high,mi_in_curated map for IN activity (1919 IN originations); slug=liberty-federal-credit-union.
549300SKTBTC2QFDKG02,Centier Bank,408076,centier-bank,Centier Bank,high,mi_in_curated+mi_in_curated_gleif+public_nmls,1853,0,1853,high,mi_in_curated map for IN activity (1853 IN originations); slug=centier-bank.
8Q77SW3KZ88P3GNX0T60,Lake City Bank,431669,lake-city-bank,Lake City Bank,high,mi_in_curated+mi_in_curated_gleif+public_nmls,1813,0,1813,high,mi_in_curated map for IN activity (1813 IN originations); slug=lake-city-bank.
LCUAWMT4M5H8DJ8DFH49,1st Source Bank,645641,first-source-bank,1st Source Bank,high,mi_in_curated+mi_in_curated_gleif+public_nmls,1724,0,1724,high,mi_in_curated map for IN activity (1724 IN originations); slug=first-source-bank.
549300AG64NHILB7ZP05,"PennyMac Loan Services, LLC",35953,pennymac,"PennyMac Loan Services, LLC",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,1693,7460,1693,high,reuse_prior_state_curated_lei map for IN activity (1693 IN originations); slug=pennymac.
549300HFBEONQN2CK447,Union Savings Bank,446047,union-savings-bank,Union Savings Bank,high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+public_nmls,1546,0,1546,high,reuse_prior_state_curated_lei map for IN activity (1546 IN originations); slug=union-savings-bank.
RVDPPPGHCGZ40J4VQ731,Fairway Independent Mortgage Corporation,2909,fairway-mortgage-augusta-sheppard,Fairway Independent Mortgage — Augusta (Sheppard Team),high,reuse_prior_state_curated_lei+curated_lei+directory_name,1486,9704,1486,high,reuse_prior_state_curated_lei map for IN activity (1486 IN originations); slug=fairway-mortgage-augusta-sheppard.
5493000YNV8IX4VD3X12,"VANDERBILT MORTGAGE AND FINANCE, INC.",1561,silverton-mortgage-myrtle-beach,"Vanderbilt Mortgage and Finance, Inc. (dba Silverton Mortgage)",high,reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls+silverton_dba,1449,0,1449,high,reuse_prior_state_curated_lei map for IN activity (1449 IN originations); slug=silverton-mortgage-myrtle-beach.
549300U3721PJGQZYY68,Nationstar Mortgage LLC,2104,mr-cooper,Nationstar Mortgage LLC,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,1431,3204,1431,high,reuse_prior_state_curated_lei map for IN activity (1431 IN originations); slug=mr-cooper.
549300LBCBNR1OT00651,NATIONSTAR MORTGAGE LLC,2104,mr-cooper,Nationstar Mortgage LLC,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,1431,3546,1431,high,reuse_prior_state_curated_lei map for IN activity (1431 IN originations); slug=mr-cooper.
549300AQ3T62GXDU7D76,Ally Bank,181005,ally-bank,Ally Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,1355,2790,1355,high,reuse_prior_state_curated_lei map for IN activity (1355 IN originations); slug=ally-bank.
549300E2UX99HKDBR481,"Broker Solutions, Inc.",6606,new-american-funding,"Broker Solutions, Inc.",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,1163,3881,1163,high,reuse_prior_state_curated_lei map for IN activity (1163 IN originations); slug=new-american-funding.
549300GKFNPRWNS0GF29,"AmeriHome Mortgage Company, LLC",1120271,amerihome-mortgage,"AmeriHome Mortgage Company, LLC",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,1146,4388,1146,high,reuse_prior_state_curated_lei map for IN activity (1146 IN originations); slug=amerihome-mortgage.
5493001SXWZ4OFP8Z903,"CrossCountry Mortgage, LLC",3029,crosscountry-mortgage-metrowest,CrossCountry Mortgage (West Valley),high,reuse_prior_state_curated_lei+curated_lei+directory_name,1129,11582,1129,high,reuse_prior_state_curated_lei map for IN activity (1129 IN originations); slug=crosscountry-mortgage-metrowest.
EQTWLK1G7ODGC2MGLV11,Regions Bank,467341,regions-bank,Regions Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,1071,5826,1071,high,reuse_prior_state_curated_lei map for IN activity (1071 IN originations); slug=regions-bank.
3Y4U8VZURTYWI1W2K376,BMO Bank National Association,401052,bmo-bank,BMO Bank National Association,high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_deepen_gleif+public_nmls,1029,0,1029,high,reuse_prior_state_curated_lei map for IN activity (1029 IN originations); slug=bmo-bank.
5493003GQDUH26DNNH17,Navy Federal Credit Union,399807,navy-federal-jacksonville,Navy Federal Credit Union (Jacksonville Area),high,reuse_prior_state_curated_lei+curated_lei+directory_name,906,8416,906,high,reuse_prior_state_curated_lei map for IN activity (906 IN originations); slug=navy-federal-jacksonville.
6BYL5QZYBDK8S7L73M02,U.S. Bank National Association,402216,us-bank,U.S. Bank National Association,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,786,2279,786,high,reuse_prior_state_curated_lei map for IN activity (786 IN originations); slug=us-bank.
549300YIQ7S7Z8PIHE53,AMERISAVE MORTGAGE CORPORATION,1168,amerisave,AmeriSave Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,779,1667,779,high,reuse_prior_state_curated_lei map for IN activity (779 IN originations); slug=amerisave.
549300R9S3MVDV4MGF56,"CARRINGTON MORTGAGE SERVICES, LLC",2250,carrington-mortgage,"Carrington Mortgage Services, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_alt_lei+company_nmls,732,0,732,high,reuse_prior_state_curated_lei map for IN activity (732 IN originations); slug=carrington-mortgage.
5493004WMLN60ZJ2ON46,"Paramount Residential Mortgage Group, Inc.",75243,prmg,Paramount Residential Mortgage Group (PRMG),high,reuse_prior_state_curated_lei+curated_lei+directory_name,610,4200,610,high,reuse_prior_state_curated_lei map for IN activity (610 IN originations); slug=prmg.
549300OPCWU6E72WUT29,"MUTUAL OF OMAHA MORTGAGE, INC.",1025894,mutual-of-omaha-mortgage,"Mutual of Omaha Mortgage, Inc.",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+public_nmls,601,0,601,high,reuse_prior_state_curated_lei map for IN activity (601 IN originations); slug=mutual-of-omaha-mortgage.
549300PIL8LFAQ04XC20,Better Mortgage Corporation,330511,better-mortgage,Better Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,571,2675,571,high,reuse_prior_state_curated_lei map for IN activity (571 IN originations); slug=better-mortgage.
549300KIOYNU323LVJ37,AMERICAN PACIFIC MORTGAGE CORPORATION,1850,american-pacific-mortgage-inland-empire,American Pacific Mortgage (Inland Empire),medium,reuse_prior_state_curated_lei+gleif_name_to_directory,536,1750,536,high,reuse_prior_state_curated_lei map for IN activity (536 IN originations); slug=american-pacific-mortgage-inland-empire.
549300F8C5JA44WNMI75,AMERICAN NEIGHBORHOOD MORTGAGE ACCEPTANCE COMPANY LLC,338923,anniemac-home-mortgage,American Neighborhood Mortgage Acceptance Company LLC (dba AnnieMac),high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,489,0,489,medium,reuse_prior_state_curated_lei map for IN activity (489 IN originations); slug=anniemac-home-mortgage.
549300JYXTZDSPJEPI44,"PLAZA HOME MORTGAGE, INC.",2113,plaza-home-mortgage,"Plaza Home Mortgage, Inc.",high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,489,0,489,medium,reuse_prior_state_curated_lei map for IN activity (489 IN originations); slug=plaza-home-mortgage.
HUX2X73FUCYHUVH1BK78,KeyBank National Association,,keybank,KeyBank National Association,high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+lei_identity,489,0,489,medium,reuse_prior_state_curated_lei map for IN activity (489 IN originations); slug=keybank.
LVR1UQE8OOCO93IHEB52,Northwest Bank,419814,northwest-bank,Northwest Bank,high,reuse_prior_state_curated_lei+pa_curated+gleif+public_nmls_company,480,0,480,medium,reuse_prior_state_curated_lei map for IN activity (480 IN originations); slug=northwest-bank.
549300RN01LBYR8ZVX74,"LOWER, LLC",1124061,lower,"Lower, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls,474,0,474,medium,reuse_prior_state_curated_lei map for IN activity (474 IN originations); slug=lower.
549300XQVJ1XBNFA5536,21ST MORTGAGE CORPORATION,2280,21st-mortgage,21st Mortgage Corporation,medium,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,468,2098,468,medium,reuse_prior_state_curated_lei map for IN activity (468 IN originations); slug=21st-mortgage.
B4TYDEB6GKMZO031MB27,"Guaranteed Rate, Inc.",2611,guaranteed-rate,"Guaranteed Rate, Inc.",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,450,7938,450,medium,reuse_prior_state_curated_lei map for IN activity (450 IN originations); slug=guaranteed-rate.
549300KBWX4NV5Q1E376,"NVR Mortgage Finance, Inc.",1127,nvr-mortgage,"NVR Mortgage Finance, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls,445,0,445,medium,reuse_prior_state_curated_lei map for IN activity (445 IN originations); slug=nvr-mortgage.
254900HA4DQWAE0W3342,"AMERIHOME MORTGAGE COMPANY, LLC",1120271,amerihome-mortgage,"AmeriHome Mortgage Company, LLC",high,reuse_prior_state_curated_lei+ga_curated_alt_lei+company_nmls,431,0,431,medium,reuse_prior_state_curated_lei map for IN activity (431 IN originations); slug=amerihome-mortgage.
5493008NWHQT1R22C024,"AMERICAN FINANCIAL NETWORK, INC.",237341,american-financial-network,"American Financial Network, Inc.",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,429,0,429,medium,reuse_prior_state_curated_lei map for IN activity (429 IN originations); slug=american-financial-network.
SS1TRMSN6BRNMOREEV51,"Flagstar Bank, National Association",399797,flagstar-bank,"Flagstar Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,410,737,410,medium,reuse_prior_state_curated_lei map for IN activity (410 IN originations); slug=flagstar-bank.
54930054ET8KM4O1D485,"SOFI BANK, NATIONAL ASSOCIATION",1121636,sofi-bank,"SoFi Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,389,1042,389,medium,reuse_prior_state_curated_lei map for IN activity (389 IN originations); slug=sofi-bank.
254900DTLHVWQ7NP7R34,"CMG Mortgage, Inc.",2458338,cmg-home-loans-dennis-vo,CMG Home Loans (Dennis Vo Team),high,reuse_prior_state_curated_lei+curated_lei+directory_name,387,4627,387,medium,reuse_prior_state_curated_lei map for IN activity (387 IN originations); slug=cmg-home-loans-dennis-vo.
549300R0SXC1JU7ZU290,"FIRST COMMUNITY MORTGAGE, INC.",629700,first-community-mortgage,"First Community Mortgage, Inc.",high,reuse_prior_state_curated_lei+tn_curated+tn_curated_gleif+public_nmls,376,0,376,medium,reuse_prior_state_curated_lei map for IN activity (376 IN originations); slug=first-community-mortgage.
5493005PKOSG7MYX0B34,"Prosperity Home Mortgage, LLC",75164,prosperity-home-mortgage,"Prosperity Home Mortgage, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+nj_curated+nj_curated_gleif+public_nmls,374,0,374,medium,reuse_prior_state_curated_lei map for IN activity (374 IN originations); slug=prosperity-home-mortgage.
DRMSV1Q0EKMEXLAU1P80,"Citizens Bank, National Association",433960,citizens-bank,"Citizens Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,362,2297,362,medium,reuse_prior_state_curated_lei map for IN activity (362 IN originations); slug=citizens-bank.
KB1H1DSPRFMYMCUFXT09,"Wells Fargo Bank, National Association",399801,wells-fargo-bank,"Wells Fargo Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,355,2670,355,medium,reuse_prior_state_curated_lei map for IN activity (355 IN originations); slug=wells-fargo-bank.
549300121SF0K2LN2804,"PRIMELENDING, A PLAINSCAPITAL COMPANY",1921,primelending-columbus,PrimeLending — Columbus Team,high,reuse_prior_state_curated_lei+gleif_name_to_directory,325,931,325,medium,reuse_prior_state_curated_lei map for IN activity (325 IN originations); slug=primelending-columbus.
549300DD4R4SYK5RAQ92,"Cardinal Financial Company, Limited Partnership",66247,cardinal-financial,"Cardinal Financial Company, Limited Partnership",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,321,4122,321,medium,reuse_prior_state_curated_lei map for IN activity (321 IN originations); slug=cardinal-financial.
549300370QILXLFUWD20,"ZILLOW HOME LOANS, LLC",1027871,zillow-home-loans,"Zillow Home Loans, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+public_nmls,300,0,300,medium,reuse_prior_state_curated_lei map for IN activity (300 IN originations); slug=zillow-home-loans.
C5654JQHZUHN0772B561,USAA Federal Savings Bank,399809,usaa-federal-savings-bank,USAA Federal Savings Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,297,825,297,medium,reuse_prior_state_curated_lei map for IN activity (297 IN originations); slug=usaa-federal-savings-bank.
549300I0ICF6REKHOC74,"DIRECT MORTGAGE LOANS, LLC",832799,direct-mortgage-loans,"Direct Mortgage Loans, LLC",high,reuse_prior_state_curated_lei+va_md_curated+va_md_deepen_gleif+public_nmls,294,0,294,medium,reuse_prior_state_curated_lei map for IN activity (294 IN originations); slug=direct-mortgage-loans.
549300SUCQ1358EGVE89,"NEW DAY FINANCIAL, LLC",1043,new-day-financial,"New Day Financial, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+sc_curated+sc_curated_gleif+public_nmls,290,0,290,medium,reuse_prior_state_curated_lei map for IN activity (290 IN originations); slug=new-day-financial.
549300MZ8VZJOVC63092,"KIND LENDING, LLC",3925,kind-lending,"Kind Lending, LLC",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,285,0,285,medium,reuse_prior_state_curated_lei map for IN activity (285 IN originations); slug=kind-lending.
549300NOCASXPA34X033,"LAKEVIEW LOAN SERVICING, LLC",4095,lakeview-loan-servicing,"Lakeview Loan Servicing, LLC",high,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,277,1488,277,medium,reuse_prior_state_curated_lei map for IN activity (277 IN originations); slug=lakeview-loan-servicing.
549300LXKO1O7CSK5J52,"FLAT BRANCH MORTGAGE, INC.",224149,flat-branch-mortgage,"Flat Branch Mortgage, Inc.",high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+public_nmls,268,0,268,medium,reuse_prior_state_curated_lei map for IN activity (268 IN originations); slug=flat-branch-mortgage.
54930021WPEXNHYZUL09,"PLANET HOME LENDING, LLC",17022,planet-home-lending,"Planet Home Lending, LLC",high,reuse_prior_state_curated_lei+ga_curated_gleif+public_nmls,266,0,266,medium,reuse_prior_state_curated_lei map for IN activity (266 IN originations); slug=planet-home-lending.
QGPGHQ1ENZOOLJRFTH41,"WesBanco Bank, Inc.",399836,wesbanco-bank,"WesBanco Bank, Inc.",high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_deepen_gleif+public_nmls,241,0,241,medium,reuse_prior_state_curated_lei map for IN activity (241 IN originations); slug=wesbanco-bank.
549300XWUSRVVOHPRY47,Academy Mortgage Corporation,3113,academy-mortgage,Academy Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,238,2938,238,medium,reuse_prior_state_curated_lei map for IN activity (238 IN originations); slug=academy-mortgage.
549300XY701IELCE5Q08,BETTER MORTGAGE CORPORATION,330511,better-mortgage,Better Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,209,1004,209,medium,reuse_prior_state_curated_lei map for IN activity (209 IN originations); slug=better-mortgage.
254900ZFWS2106HWPH46,"PARAMOUNT RESIDENTIAL MORTGAGE GROUP, INC.",75243,prmg,Paramount Residential Mortgage Group (PRMG),medium,reuse_prior_state_curated_lei+gleif_name_to_directory,204,3741,204,medium,reuse_prior_state_curated_lei map for IN activity (204 IN originations); slug=prmg.
5493008CPTDVOS570626,"Primary Residential Mortgage, Inc.",3094,prmi-aaron-swenson,Primary Residential Mortgage (Aaron Swenson Branch),high,reuse_prior_state_curated_lei+curated_lei+directory_name,203,3765,203,medium,reuse_prior_state_curated_lei map for IN activity (203 IN originations); slug=prmi-aaron-swenson.
5493001WHVQBGRSWEU75,"HOMEBRIDGE FINANCIAL SERVICES, INC.",6521,homebridge-financial,"Homebridge Financial Services, Inc.",high,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,192,2433,192,medium,reuse_prior_state_curated_lei map for IN activity (192 IN originations); slug=homebridge-financial.
C398JSK21YCXWM603F55,"Barrington Bank & Trust Company, National Association",449042,wintrust-mortgage,Wintrust Mortgage (division of Barrington Bank & Trust),high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_deepen_gleif+public_nmls,137,0,137,medium,reuse_prior_state_curated_lei map for IN activity (137 IN originations); slug=wintrust-mortgage.
549300SK2GVCQXPD4S58,"SUN WEST MORTGAGE COMPANY, INC.",3277,sun-west-mortgage,"Sun West Mortgage Company, Inc.",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,112,0,112,medium,reuse_prior_state_curated_lei map for IN activity (112 IN originations); slug=sun-west-mortgage.
549300XED7IBK9VVQH70,"PIKE CREEK MORTGAGE SERVICES, INC.",130829,pike-creek-mortgage,"Pike Creek Mortgage Services, Inc.",high,reuse_prior_state_curated_lei+de_dc_curated+de_dc_curated_gleif+public_nmls,99,0,99,medium,reuse_prior_state_curated_lei map for IN activity (99 IN originations); slug=pike-creek-mortgage.
JJKC32MCHWDI71265Z06,Truist Bank,405457,truist-bank,Truist Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,98,6117,98,medium,reuse_prior_state_curated_lei map for IN activity (98 IN originations); slug=truist-bank.
5493005JPZ3LXXMB0S24,"Carrington Mortgage Services, LLC",2250,carrington-mortgage,"Carrington Mortgage Services, LLC",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,98,2916,98,medium,reuse_prior_state_curated_lei map for IN activity (98 IN originations); slug=carrington-mortgage.
549300FX7K8PTEQUU487,PENTAGON FEDERAL CREDIT UNION,401822,penfed-dc-mid-city,Pentagon Federal Credit Union,high,reuse_prior_state_curated_lei+gleif_name_to_directory,97,972,97,medium,reuse_prior_state_curated_lei map for IN activity (97 IN originations); slug=penfed-dc-mid-city.
549300O6Z0I6KYMESL47,AMWEST FUNDING CORP.,167441,amwest-funding,AmWest Funding Corp.,high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,96,0,96,medium,reuse_prior_state_curated_lei map for IN activity (96 IN originations); slug=amwest-funding.
54930052M48FOD3CWA54,"PRIMARY RESIDENTIAL MORTGAGE, INC.",3094,primary-residential-mortgage,"Primary Residential Mortgage, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+ne_curated+ne_curated_gleif+public_nmls,87,0,87,medium,reuse_prior_state_curated_lei map for IN activity (87 IN originations); slug=primary-residential-mortgage.
54930001NSTOD85LT125,"GUARANTEED RATE AFFINITY, LLC",1598647,guaranteed-rate-affinity,"Guaranteed Rate Affinity, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+reuse_fl_tx_ga_ca_nc_sc_curated_lei+sc_curated+sc_curated_gleif+public_nmls,85,0,85,medium,reuse_prior_state_curated_lei map for IN activity (85 IN originations); slug=guaranteed-rate-affinity.
549300W4FT4H1UWPGU95,GREENSTATE Credit Union,1495,greenstate-credit-union,GreenState Credit Union,high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+public_nmls,78,0,78,medium,reuse_prior_state_curated_lei map for IN activity (78 IN originations); slug=greenstate-credit-union.
54930034MNPILHP25H80,Gateway First Bank,7233,gateway-mortgage-myrtle-beach,Gateway First Bank,high,reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls+sc_directory,62,0,62,medium,reuse_prior_state_curated_lei map for IN activity (62 IN originations); slug=gateway-mortgage-myrtle-beach.
E57ODZWZ7FF32TWEFA76,"Citibank, National Association",412915,citibank,"Citibank, National Association",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,53,0,53,medium,reuse_prior_state_curated_lei map for IN activity (53 IN originations); slug=citibank.
