lei,institution_name_hmda,nmls_id,our_lender_slug,legal_name,match_confidence,match_method,pennsylvania_originations,florida_originations,total_originations,priority_match,notes
549300LBK5BTNFKZJD14,Univest Bank and Trust Co.,415882,univest-bank,Univest Bank and Trust Co.,high,pa_curated+gleif+univest_nmls,1531,0,1531,high,pa_curated map for PA activity (1531 PA originations); slug=univest-bank.
549300KBWX4NV5Q1E376,"NVR Mortgage Finance, Inc.",1127,nvr-mortgage,"NVR Mortgage Finance, Inc.",high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+sc_curated+sc_curated_gleif+public_nmls,1502,0,1502,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (1502 PA originations); slug=nvr-mortgage.
5493000GQ5D5YW5QID32,"MORTGAGE AMERICA, INC.",128501,mortgage-america,"Mortgage America, Inc.",high,pa_curated+gleif+mortgage_america_nmls,1400,0,1400,high,pa_curated map for PA activity (1400 PA originations); slug=mortgage-america.
54930001NSTOD85LT125,"GUARANTEED RATE AFFINITY, LLC",1598647,guaranteed-rate-affinity,"Guaranteed Rate Affinity, LLC",high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+reuse_fl_tx_ga_ca_nc_sc_curated_lei+sc_curated+sc_curated_gleif+public_nmls,1342,0,1342,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (1342 PA originations); slug=guaranteed-rate-affinity.
549300MGPZBLQDIL7538,"PrimeLending, a PlainsCapital Company",1921,primelending-greenville,PrimeLending — Columbus Team,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+curated_lei+directory_name,1231,3153,1231,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (1231 PA originations); slug=primelending-greenville.
549300YIQ7S7Z8PIHE53,AMERISAVE MORTGAGE CORPORATION,1168,amerisave,AmeriSave Mortgage Corporation,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+curated_lei_public_nmls,997,1667,997,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (997 PA originations); slug=amerisave.
549300DE8TS4EYTPX729,"AFFORDABLE MORTGAGE ADVISORS, LLC",139164,hma-mortgage,"Affordable Mortgage Advisors, LLC dba HMA Mortgage",high,pa_curated+gleif+hma_mortgage_nmls,992,0,992,high,pa_curated map for PA activity (992 PA originations); slug=hma-mortgage.
549300PIL8LFAQ04XC20,Better Mortgage Corporation,330511,better-mortgage,Better Mortgage Corporation,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+curated_lei_public_nmls,909,2675,909,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (909 PA originations); slug=better-mortgage.
549300MZ8VZJOVC63092,"KIND LENDING, LLC",3925,kind-lending,"Kind Lending, LLC",high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+ca_curated+ca_curated_gleif+public_nmls,782,0,782,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (782 PA originations); slug=kind-lending.
549300121SF0K2LN2804,"PRIMELENDING, A PLAINSCAPITAL COMPANY",1921,primelending-greenville,PrimeLending — Columbus Team,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+gleif_name_to_directory,746,931,746,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (746 PA originations); slug=primelending-greenville.
549300EMNDEK4BA8WB53,EMM LOANS LLC,2926,emm-loans,EMM Loans LLC,high,pa_curated+gleif+emm_loans_nmls,717,0,717,high,pa_curated map for PA activity (717 PA originations); slug=emm-loans.
254900DTLHVWQ7NP7R34,"CMG Mortgage, Inc.",2458338,cmg-home-loans-dennis-vo,CMG Home Loans (Dennis Vo Team),high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+curated_lei+directory_name,691,4627,691,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (691 PA originations); slug=cmg-home-loans-dennis-vo.
54930054ET8KM4O1D485,"SOFI BANK, NATIONAL ASSOCIATION",1121636,sofi-bank,"SoFi Bank, National Association",high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+curated_lei_public_nmls,668,1042,668,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (668 PA originations); slug=sofi-bank.
549300OPCWU6E72WUT29,"MUTUAL OF OMAHA MORTGAGE, INC.",1025894,mutual-of-omaha-mortgage,"Mutual of Omaha Mortgage, Inc.",high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+public_nmls,623,0,623,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (623 PA originations); slug=mutual-of-omaha-mortgage.
5493001SXWZ4OFP8Z903,"CrossCountry Mortgage, LLC",3029,crosscountry-mortgage-nj-wayne-marlton,CrossCountry Mortgage (West Valley),high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+curated_lei+directory_name,612,11582,612,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (612 PA originations); slug=crosscountry-mortgage-nj-wayne-marlton.
54930021WPEXNHYZUL09,"PLANET HOME LENDING, LLC",17022,planet-home-lending,"Planet Home Lending, LLC",high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+ga_curated_gleif+public_nmls,597,0,597,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (597 PA originations); slug=planet-home-lending.
6BYL5QZYBDK8S7L73M02,U.S. Bank National Association,402216,us-bank,U.S. Bank National Association,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+curated_lei_public_nmls,542,2279,542,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (542 PA originations); slug=us-bank.
254900HA4DQWAE0W3342,"AMERIHOME MORTGAGE COMPANY, LLC",1120271,amerihome-mortgage,"AmeriHome Mortgage Company, LLC",high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+ga_curated_alt_lei+company_nmls,524,0,524,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (524 PA originations); slug=amerihome-mortgage.
549300NOCASXPA34X033,"LAKEVIEW LOAN SERVICING, LLC",4095,lakeview-loan-servicing,"Lakeview Loan Servicing, LLC",high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+curated_public_nmls+directory_profile,481,1488,481,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (481 PA originations); slug=lakeview-loan-servicing.
549300XQVJ1XBNFA5536,21ST MORTGAGE CORPORATION,2280,21st-mortgage,21st Mortgage Corporation,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+curated_public_nmls+directory_profile,443,2098,443,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (443 PA originations); slug=21st-mortgage.
549300R9S3MVDV4MGF56,"CARRINGTON MORTGAGE SERVICES, LLC",2250,carrington-mortgage,"Carrington Mortgage Services, LLC",high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_alt_lei+company_nmls,441,0,441,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (441 PA originations); slug=carrington-mortgage.
254900ZFWS2106HWPH46,"PARAMOUNT RESIDENTIAL MORTGAGE GROUP, INC.",75243,prmg,Paramount Residential Mortgage Group (PRMG),medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+gleif_name_to_directory,431,3741,431,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (431 PA originations); slug=prmg.
549300XY701IELCE5Q08,BETTER MORTGAGE CORPORATION,330511,better-mortgage,Better Mortgage Corporation,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+curated_lei_public_nmls,411,1004,411,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (411 PA originations); slug=better-mortgage.
549300D4ZYLSQ5LMTV35,ABSOLUTE HOME MORTGAGE CORPORATION,176743,absolute-home-mortgage,Absolute Home Mortgage Corporation,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+nj_curated+nj_curated_gleif+public_nmls,399,0,399,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (399 PA originations); slug=absolute-home-mortgage.
549300F8C5JA44WNMI75,AMERICAN NEIGHBORHOOD MORTGAGE ACCEPTANCE COMPANY LLC,338923,anniemac-home-mortgage,American Neighborhood Mortgage Acceptance Company LLC (dba AnnieMac),high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+nj_curated+nj_curated_gleif+public_nmls,397,0,397,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (397 PA originations); slug=anniemac-home-mortgage.
549300370QILXLFUWD20,"ZILLOW HOME LOANS, LLC",1027871,zillow-home-loans,"Zillow Home Loans, LLC",high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+public_nmls,394,0,394,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (394 PA originations); slug=zillow-home-loans.
5493008CPTDVOS570626,"Primary Residential Mortgage, Inc.",3094,prmi-aaron-swenson,Primary Residential Mortgage (Aaron Swenson Branch),high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+curated_lei+directory_name,392,3765,392,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (392 PA originations); slug=prmi-aaron-swenson.
549300MCIFZSDHUT8X63,"NFM, INC.",2893,nfm-lending,"NFM, Inc. (dba NFM Lending)",high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+nj_curated+nj_curated_gleif+public_nmls,369,0,369,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (369 PA originations); slug=nfm-lending.
549300SUCQ1358EGVE89,"NEW DAY FINANCIAL, LLC",1043,new-day-financial,"New Day Financial, LLC",high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+sc_curated+sc_curated_gleif+public_nmls,367,0,367,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (367 PA originations); slug=new-day-financial.
C5654JQHZUHN0772B561,USAA Federal Savings Bank,399809,usaa-federal-savings-bank,USAA Federal Savings Bank,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+curated_lei_public_nmls,348,825,348,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (348 PA originations); slug=usaa-federal-savings-bank.
549300H3IZO24NSOO931,"loanDepot.com, LLC",174457,loandepot,"loanDepot.com, LLC",high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+curated_lei_public_nmls,341,10692,341,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (341 PA originations); slug=loandepot.
549300FX7K8PTEQUU487,PENTAGON FEDERAL CREDIT UNION,401822,penfed-dc-mid-city,Pentagon Federal Credit Union,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+gleif_name_to_directory,338,972,338,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (338 PA originations); slug=penfed-dc-mid-city.
5493001WHVQBGRSWEU75,"HOMEBRIDGE FINANCIAL SERVICES, INC.",6521,homebridge-financial,"Homebridge Financial Services, Inc.",high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+curated_public_nmls+directory_profile,335,2433,335,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (335 PA originations); slug=homebridge-financial.
5493008NWHQT1R22C024,"AMERICAN FINANCIAL NETWORK, INC.",237341,american-financial-network,"American Financial Network, Inc.",high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+ca_curated+ca_curated_gleif+public_nmls,300,0,300,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (300 PA originations); slug=american-financial-network.
5493002N5168AC238149,"OceanFirst Bank, National Association",409701,oceanfirst-bank,"OceanFirst Bank, National Association",high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+nj_curated+nj_curated_gleif+public_nmls,289,0,289,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (289 PA originations); slug=oceanfirst-bank.
549300KIOYNU323LVJ37,AMERICAN PACIFIC MORTGAGE CORPORATION,1850,american-pacific-mortgage-inland-empire,American Pacific Mortgage (Inland Empire),medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+gleif_name_to_directory,282,1750,282,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (282 PA originations); slug=american-pacific-mortgage-inland-empire.
549300O6Z0I6KYMESL47,AMWEST FUNDING CORP.,167441,amwest-funding,AmWest Funding Corp.,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+ca_curated+ca_curated_gleif+public_nmls,236,0,236,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (236 PA originations); slug=amwest-funding.
549300RN01LBYR8ZVX74,"LOWER, LLC",1124061,lower,"Lower, LLC",high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+sc_curated+sc_curated_gleif+public_nmls,210,0,210,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (210 PA originations); slug=lower.
SS1TRMSN6BRNMOREEV51,"Flagstar Bank, National Association",399797,flagstar-bank,"Flagstar Bank, National Association",high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+curated_lei_public_nmls,181,737,181,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (181 PA originations); slug=flagstar-bank.
213800QUAI2VH5YM6310,"EMBRACE HOME LOANS, INC.",2184,embrace-home-loans,"Embrace Home Loans, Inc.",high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+nj_curated+nj_curated_gleif+public_nmls,149,0,149,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (149 PA originations); slug=embrace-home-loans.
254900F9ZTVTX763V835,"Advisors Mortgage Group, L.L.C.",33041,advisors-mortgage-group,"Advisors Mortgage Group, L.L.C.",high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+nj_curated+nj_curated_gleif+public_nmls,148,0,148,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (148 PA originations); slug=advisors-mortgage-group.
E57ODZWZ7FF32TWEFA76,"Citibank, National Association",412915,citibank,"Citibank, National Association",high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_curated_lei+nj_curated+nj_curated_gleif+public_nmls,148,0,148,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (148 PA originations); slug=citibank.
5493004WMLN60ZJ2ON46,"Paramount Residential Mortgage Group, Inc.",75243,prmg,Paramount Residential Mortgage Group (PRMG),high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+curated_lei+directory_name,129,4200,129,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (129 PA originations); slug=prmg.
549300SK2GVCQXPD4S58,"SUN WEST MORTGAGE COMPANY, INC.",3277,sun-west-mortgage,"Sun West Mortgage Company, Inc.",high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+ca_curated+ca_curated_gleif+public_nmls,116,0,116,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (116 PA originations); slug=sun-west-mortgage.
549300XWUSRVVOHPRY47,Academy Mortgage Corporation,3113,academy-mortgage,Academy Mortgage Corporation,high,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+curated_lei_public_nmls,105,2938,105,medium,reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei map for PA activity (105 PA originations); slug=academy-mortgage.
