lei,institution_name,nmls_id,our_lender_slug,match_status,total_applications,total_originations,fl_originations,states_with_originations,priority_match
549300IBT3SCF2K09D58,,,,unmatched,135,120,13,CA:34;GA:16;TX:15;FL:13;PA:10;NC:10;TN:8;MA:5,medium
549300UKYJZO6CZXIX60,,,,unmatched,63,48,13,TN:22;FL:13;GA:5;SC:3;TX:2;CA:2;NC:1,medium
54930080GH2G8DISFG28,,,,unmatched,57,47,13,GA:34;FL:13,medium
549300XOTES5TCS8T794,,,,unmatched,45,31,13,TX:14;FL:13;GA:2;TN:2,medium
549300H8JJI69WD7I525,,,,unmatched,37,29,13,FL:13;PA:7;SC:4;NC:2;TN:2;GA:1,medium
5493008E4KBJCB6UKR64,,,,unmatched,312,198,12,CA:123;GA:24;FL:12;TX:12;NC:7;PA:7;TN:6;SC:5,medium
5493007Z7FTUKQGFMZ98,,,,unmatched,262,170,12,TX:44;NY:30;GA:28;FL:12;NJ:11;NC:11;PA:10;CA:9,medium
2549007E9BI08H1N1T92,,,,unmatched,246,169,12,NC:82;TX:40;GA:16;FL:12;SC:9;CA:5;TN:5,medium
549300W1HU6IVVIEJ389,,,,unmatched,183,119,12,TX:43;CA:26;FL:12;NC:10;GA:9;SC:7;TN:6;PA:4,medium
549300S347HTLHLOC775,,,,unmatched,1303,114,12,NY:38;PA:28;NJ:28;FL:12;SC:5;NC:1;GA:1;MA:1,medium
5493005T71YXBHEO2093,,,,unmatched,202,84,12,GA:63;FL:12;TN:5;CA:4,medium
B2S31CFVSWTN3FR00Q90,,,,unmatched,58,57,12,NJ:13;FL:12;CA:9;TX:5;NY:4;GA:3;MA:3;TN:3,medium
549300SCFWZXMDMZPE93,,,,unmatched,43,34,12,FL:12;CA:11;TX:6;GA:3;TN:2,medium
5493000F6NFDOVVZP043,,,,unmatched,36,33,12,FL:12;GA:8;NC:4;TN:3;SC:3;TX:2;CA:1,medium
549300N968Y85YXDX139,,,,unmatched,30,25,12,FL:12;GA:11;SC:1;TN:1,medium
549300OPKCV6BLMDSL66,,,,unmatched,23,17,12,FL:12;GA:5,medium
549300CUUEEQ66ZVK149,,,,unmatched,265,134,11,TN:61;GA:56;FL:11;TX:6,medium
549300I43FC7P0IJMR13,,,,unmatched,138,87,11,GA:24;CA:19;FL:11;TX:11;PA:11;NC:4;SC:4;NJ:3,medium
549300KR4ZW8KJC82O47,,,,unmatched,102,77,11,TX:27;TN:13;FL:11;NC:6;GA:5;NY:4;NJ:3;CA:3,medium
549300I3HDJ5QJNFPZ87,,,,unmatched,116,60,11,TX:16;CA:13;FL:11;NJ:8;GA:7;NC:5,medium
5493000WAJ1FMTFL5D75,,,,unmatched,798,41,11,FL:11;GA:8;PA:6;TX:5;NJ:4;TN:4;CA:3,medium
549300C4J510S9L1RF98,,,,unmatched,51,40,11,FL:11;CA:10;TX:6;GA:3;SC:3;PA:2;NC:2;MA:1,medium
549300L8JRY60EOROT34,,,,unmatched,17,17,11,FL:11;NC:2;GA:2;TN:2,medium
254900E9QYJ6OX8QXL76,,,,unmatched,19,16,11,FL:11;TN:4;GA:1,medium
254900ZWDLZRZ1IY7113,,,,unmatched,159,151,10,GA:141;FL:10,medium
549300O5WDIJU8S7OI05,,,,unmatched,115,86,10,TX:48;FL:10;GA:9;SC:5;PA:3;NJ:3;TN:2;DC:2,medium
549300GYK7N8U42X9587,,,,unmatched,80,74,10,CA:32;NC:12;FL:10;NY:5;PA:4;TX:4;TN:3;SC:3,medium
254900BDGU9FU91PQA51,,,,unmatched,70,37,10,FL:10;GA:9;PA:6;MA:5;TN:2;NJ:2;TX:1;NC:1,medium
549300FKEPZ2QELUY416,,,,unmatched,96,31,10,FL:10;TX:7;NC:4;CA:4;SC:1;PA:1;DC:1;GA:1,medium
254900DTLB5WWMBJAD86,,,,unmatched,36,23,10,FL:10;TN:5;TX:4;NC:3;GA:1,medium
549300XR0EY1M0FVG232,,,,unmatched,14,14,10,FL:10;GA:2;CA:1;NC:1,medium
54930069UB3VEGAQ9661,,,,unmatched,20,13,10,FL:10;TN:2;GA:1,medium
549300OGIGNKGO2DX942,,,,unmatched,268,174,9,TN:89;CA:17;GA:14;PA:13;NC:11;NJ:9;FL:9;TX:9,medium
5493000JFVFQFL816N45,,,,unmatched,228,102,9,TX:63;NC:10;FL:9;SC:6;CA:5;TN:3;GA:3;NY:2,medium
549300ELLMUEKP1JHB70,,,,unmatched,87,82,9,TX:27;CA:16;NJ:16;GA:9;FL:9;NC:2;DC:2;SC:1,medium
549300KUIZTYQRC0R888,,,,unmatched,95,52,9,TX:12;FL:9;NY:6;GA:5;PA:4;MA:4;NC:3;NJ:3,medium
549300DH8EI64ITBY388,,,,unmatched,168,147,8,CA:26;TX:25;NC:17;PA:16;NY:13;SC:11;TN:10;GA:9,medium
254900WH43E1KZKSNH40,,,,unmatched,144,132,8,CA:109;FL:8;TX:8;NC:3;TN:3;GA:1,medium
254900KI7219LQKCI772,,,,unmatched,107,74,8,TX:24;CA:17;FL:8;NC:6;SC:6;TN:4;NY:3;NJ:2,medium
549300JQALY53TH22D13,,,,unmatched,90,74,8,TX:21;CA:13;FL:8;TN:7;NC:7;PA:4;SC:3;NY:3,medium
5493002QP2ONO47G5R24,,,,unmatched,179,147,7,PA:116;FL:7;TX:6;NJ:4;CA:4;GA:3;TN:2;NC:2,medium
549300217ZPIHWEYT887,,,,unmatched,141,131,7,MA:100;NY:8;FL:7;NC:7;NJ:5;TN:1;PA:1;GA:1,medium
549300NWKILSNQAIG053,,,,unmatched,248,107,7,NC:45;TX:38;FL:7;GA:7;TN:3;PA:2;NJ:2;SC:2,medium
254900CX4A85W20A2X77,,,,unmatched,114,61,7,CA:37;FL:7;NJ:7;NC:5;GA:2;TX:2;NY:1,medium
2549005RQQ9A5CNFVG05,,,,unmatched,175,153,6,GA:147;FL:6,medium
549300KJKBXR3PD3QQ56,,,,unmatched,189,133,6,NC:54;SC:31;PA:27;GA:14;FL:6;NJ:1,medium
549300UV5JQXLGVWIP44,,,,unmatched,216,109,6,TX:61;CA:20;GA:10;TN:7;FL:6;NC:4;MA:1,medium
984500C6D3DC0BE5E321,,,,unmatched,120,97,6,GA:37;PA:16;NC:13;TN:13;FL:6;SC:5;TX:4;NJ:2,medium
5493002G4JO4BZ22MC13,,,,unmatched,144,87,6,PA:17;TN:11;CA:10;TX:10;GA:9;NC:8;NJ:8;FL:6,medium
549300RFPLMCMJL7BS81,,,,unmatched,87,78,6,NC:17;GA:15;CA:14;TX:10;TN:6;FL:6;SC:3;PA:3,medium
254900W44IWNZ2DBCR56,,,,unmatched,74,71,6,GA:65;FL:6,medium
549300Y3R0S9WULTX168,,,,unmatched,76,65,6,GA:55;FL:6;TN:3;NC:1,medium
549300FCPKXI75DX5M03,,,,unmatched,69,54,6,NC:14;GA:11;PA:10;TX:9;FL:6;SC:3;DC:1,medium
549300VGZHXNY2T0G559,,,,unmatched,156,101,5,PA:83;NJ:11;FL:5;SC:1;GA:1,medium
5493002F9OWLKRICTY67,,,,unmatched,163,98,5,TX:79;NC:5;FL:5;GA:3;TN:3;SC:3,medium
254900GACVFC2JIZYT69,,,,unmatched,84,83,5,GA:78;FL:5,medium
5493007PAE4JN4B5BX31,,,,unmatched,82,75,5,GA:33;NC:20;TN:16;FL:5;PA:1,medium
549300LP0CV2MNC1GV68,,,,unmatched,67,54,5,GA:20;TX:10;TN:6;FL:5;PA:3;SC:3;CA:2;NJ:2,medium
254900VA7WQ1PZGYI558,,,,unmatched,261,142,4,GA:137;FL:4;NC:1,medium
5493002W6KWD0REQ1T16,,,,unmatched,153,137,4,GA:131;FL:4;NC:2,medium
549300TGWKRP2P13MO72,,,,unmatched,141,121,4,TN:91;NC:19;GA:6;FL:4;MA:1,medium
549300AEULLVYD8L9B04,,,,unmatched,86,76,4,NY:15;CA:15;PA:9;TX:8;NJ:8;GA:8;FL:4;MA:3,medium
5493007B7MEWKMDWUZ73,,,,unmatched,67,52,4,TN:45;FL:4;TX:2;GA:1,medium
5493007ZX1MGMF18FN43,,,,unmatched,206,171,3,GA:168;FL:3,medium
549300P1347BFCBHJV60,,,,unmatched,260,171,3,MA:138;CA:13;TX:5;GA:4;FL:3;NJ:3;NY:2;PA:2,medium
549300KEFLY2A00BLQ60,,,,unmatched,133,123,3,GA:120;FL:3,medium
5493003T62KDXQ6J4W58,,,,unmatched,122,117,3,GA:113;FL:3;SC:1,medium
549300L7HZ4C5U35BO37,,,,unmatched,216,109,3,TX:98;FL:3;TN:2;CA:2;GA:2;NC:1;SC:1,medium
54930066LN6QXNO8TY84,,,,unmatched,123,99,3,NC:84;SC:6;GA:5;FL:3;TN:1,medium
549300JQEF6V2RNWCC75,,,,unmatched,150,82,3,TN:60;GA:12;TX:6;FL:3;PA:1,medium
549300TQIZ85N2EIS783,,,,unmatched,76,61,3,GA:55;FL:3;NC:2;TN:1,medium
549300BEXTNMA3CARO05,,,,unmatched,209,185,2,TN:176;TX:3;FL:2;GA:2;SC:1;NC:1,medium
549300SMD444BM2WO947,,,,unmatched,240,174,2,TN:162;GA:3;TX:2;FL:2;NC:2;PA:2;MA:1,medium
54930022I573MYIIOM33,,,,unmatched,206,165,2,TN:161;FL:2;GA:1;SC:1,medium
549300OLJQ30ZT21BC55,,,,unmatched,204,161,2,CA:153;TX:4;FL:2;GA:2,medium
549300US45HOXL30J494,,,,unmatched,183,121,2,NJ:89;PA:14;CA:7;NC:5;FL:2;SC:1;NY:1;GA:1,medium
549300WC15MLNUIZYR16,,,,unmatched,111,82,2,GA:80;FL:2,medium
25490053QEQO83AZIX15,,,,unmatched,75,65,2,GA:63;FL:2,medium
549300107HDIK6N8E812,,,,unmatched,80,60,2,GA:57;FL:2;TN:1,medium
2549006SH1GKAA6QVG47,,,,unmatched,72,58,2,GA:55;FL:2;NC:1,medium
549300STIW51KDGL2B62,,,,unmatched,78,58,2,GA:54;FL:2;TN:2,medium
549300VBY3NBKUNMKL64,,,,unmatched,136,54,2,CA:21;NC:15;SC:8;GA:4;TX:3;FL:2;TN:1,medium
549300LDBCZGR7DW6211,,,,unmatched,88,50,2,GA:47;FL:2;TN:1,medium
549300AX5UMUZ61L1X54,,,,unmatched,263,189,1,PA:152;NJ:14;NY:9;NC:5;SC:5;GA:1;TX:1;FL:1,medium
254900NX6JAQSL0PM696,,,,unmatched,154,150,1,GA:143;SC:6;FL:1,medium
5493008P3PCRZRS39T50,,,,unmatched,164,141,1,GA:140;FL:1,medium
2549008LUH7QKMXQ8N53,,,,unmatched,221,137,1,PA:97;TX:25;CA:6;TN:4;GA:2;NC:1;SC:1;FL:1,medium
2549001XVX1R2ITF6935,,,,unmatched,163,116,1,TN:114;GA:1;FL:1,medium
549300CWZXP5LD3GVV26,,,,unmatched,124,114,1,GA:111;NC:2;FL:1,medium
984500ET710674536D72,,,,unmatched,159,111,1,TN:105;GA:2;NC:2;FL:1;SC:1,medium
5493004LYI6NSVMGYH15,,,,unmatched,113,90,1,GA:61;NY:16;NC:3;TX:3;PA:2;NJ:2;TN:1;FL:1,medium
549300OUFGVRFN8PZB89,,,,unmatched,105,81,1,TX:75;TN:2;GA:1;FL:1;CA:1;SC:1,medium
549300WDLOVGUYVTS727,,,,unmatched,99,77,1,SC:71;TX:2;GA:2;FL:1;NC:1,medium
254900Z8I9USTJ1JA072,,,,unmatched,79,76,1,GA:75;FL:1,medium
549300OIJ6O9DNP74L72,,,,unmatched,165,74,1,TN:70;GA:3;FL:1,medium
549300L7OFUBO6FHY884,,,,unmatched,72,66,1,PA:54;NJ:9;GA:2;FL:1,medium
549300EPUJMYHHCZPS30,,,,unmatched,71,64,1,SC:54;GA:9;FL:1,medium
254900AH8L5ZM1JZET07,,,,unmatched,63,63,1,GA:52;NC:8;TN:1;FL:1;TX:1,medium
549300TAFYLARKCKJ639,,,,unmatched,66,62,1,GA:61;FL:1,medium
254900GZAWIVGN884M22,,,,unmatched,76,59,1,GA:58;FL:1,medium
549300HX04TQZO5URB98,,,,unmatched,86,59,1,GA:56;NC:2;FL:1,medium
549300HH0V8LECLNPQ26,,,,unmatched,90,56,1,CA:50;NC:3;GA:1;TN:1;FL:1,medium
254900IVR37DW5QD1I94,,,,unmatched,66,55,1,GA:54;FL:1,medium
549300EZ060LDD77JC03,,,,unmatched,245,198,0,NY:163;CA:14;NJ:14;GA:4;TX:3,medium
549300F1D8U51K67LV24,,,,unmatched,245,190,0,TN:189;GA:1,medium
549300GSN9VF5S618659,,,,unmatched,256,184,0,GA:115;TN:69,medium
54930001MKJOJMNEHA19,,,,unmatched,246,179,0,SC:173;NC:3;GA:3,medium
254900IGPKT07NB45N35,,,,unmatched,238,168,0,GA:159;SC:9,medium
549300E035FX7XMJ6713,,,,unmatched,182,168,0,TN:145;NC:18;SC:3;GA:2,medium
549300VKT6APHQW3YT06,,,,unmatched,211,165,0,GA:165,medium
54930046UUU8KKVCYD66,,,,unmatched,150,150,0,GA:150,medium
254900F4GAYA092QOZ09,,,,unmatched,167,148,0,GA:148,medium
549300TNGC371911XJ76,,,,unmatched,167,147,0,TN:142;GA:5,medium
549300U0J1T0K63EKR14,,,,unmatched,212,136,0,GA:135;NC:1,medium
254900JP0RZQA3KX5N51,,,,unmatched,165,133,0,TX:116;TN:7;GA:7;SC:3,medium
549300Z52CLXKDXGPH16,,,,unmatched,166,130,0,TN:115;GA:12;NC:3,medium
254900HGO0ML9XQH7267,,,,unmatched,163,128,0,SC:108;GA:19;TN:1,medium
254900W1NULDJH9MMK81,,,,unmatched,161,127,0,GA:127,medium
549300ZGTRKCDKOVEQ80,,,,unmatched,153,125,0,TN:124;GA:1,medium
254900VXGQ0PJJBNKA66,,,,unmatched,151,124,0,GA:124,medium
254900W6YNVUG39YQI51,,,,unmatched,134,123,0,GA:122;SC:1,medium
5493002HHKWZSFP7AI61,,,,unmatched,134,120,0,TN:119;GA:1,medium
549300V8Q7G5JIPNF396,,,,unmatched,135,111,0,GA:111,medium
549300TUT7EEMS8S2B86,,,,unmatched,119,107,0,GA:105;SC:2,medium
549300VCTY2YYCLCZI32,,,,unmatched,125,102,0,SC:99;NC:2;GA:1,medium
549300JX8UXNIMMZYW86,,,,unmatched,105,99,0,TX:88;TN:7;GA:4,medium
549300Z6CO0YC8ULYR28,,,,unmatched,191,98,0,GA:98,medium
549300XP5418ENGZVD49,,,,unmatched,107,96,0,GA:87;SC:9,medium
254900YVV9JOGMYFZO90,,,,unmatched,98,95,0,CA:87;GA:4;TX:4,medium
5493000I54FJ7EG6WZ24,,,,unmatched,130,95,0,GA:94;SC:1,medium
5493000QUE28T1SH6H86,,,,unmatched,127,95,0,TN:94;GA:1,medium
549300UIU6ZMTZ7XEW62,,,,unmatched,114,92,0,CA:61;NJ:10;NY:9;TX:9;MA:2;GA:1,medium
549300ZC48GOYCGYFE82,,,,unmatched,133,92,0,GA:75;SC:17,medium
254900TW8OMXXV334D32,,,,unmatched,96,90,0,GA:90,medium
5493007MURRUYDI58M87,,,,unmatched,148,87,0,GA:87,medium
549300OP5DX4ZL2E2S84,,,,unmatched,140,86,0,NC:82;GA:3;TX:1,medium
254900BH50BFK66NHC96,,,,unmatched,77,77,0,GA:76;SC:1,medium
5493001I7Z53NDBE4X59,,,,unmatched,97,76,0,CA:63;TX:7;NC:4;GA:2,medium
254900LDLCTUL5TXVH85,,,,unmatched,83,74,0,SC:62;NC:9;TN:1;GA:1;NY:1,medium
254900MY80V94K63ZY41,,,,unmatched,83,72,0,GA:53;TX:11;TN:4;NC:2;NY:2,medium
549300LG73ZJO2VYV440,,,,unmatched,301,72,0,NC:51;GA:14;SC:7,medium
5493001TKHVR1XBO7H51,,,,unmatched,104,71,0,TN:68;SC:1;PA:1;GA:1,medium
54930058TT77ICBGRI91,,,,unmatched,103,71,0,GA:70;SC:1,medium
549300K8UWGGY4IOR733,,,,unmatched,79,70,0,TN:68;SC:1;GA:1,medium
254900XASC5S67PMPM58,,,,unmatched,71,69,0,GA:60;TN:9,medium
549300U2ACJ0QKSFKY48,,,,unmatched,91,69,0,SC:64;NC:2;TN:2;GA:1,medium
549300VTVP64BKEO3L58,,,,unmatched,87,67,0,TN:66;GA:1,medium
254900LW4R4AM7URY378,,,,unmatched,97,63,0,GA:63,medium
549300EJ3PWN9QTWAN34,,,,unmatched,61,61,0,GA:61,medium
254900LWBQAKENOJRT60,,,,unmatched,63,60,0,GA:60,medium
549300V2JTNKMMF06966,,,,unmatched,98,60,0,GA:60,medium
5493000321W4GKLZ1Y10,,,,unmatched,144,57,0,TX:56;GA:1,medium
5493005QMX3SJKDTQZ62,,,,unmatched,60,57,0,TN:55;GA:2,medium
549300PQYQDOLH45NU80,,,,unmatched,71,57,0,GA:55;TN:2,medium
549300RV76T00EYJVR19,,,,unmatched,70,56,0,SC:52;GA:4,medium
5493007VODM6C3GLTV93,,,,unmatched,72,55,0,TN:53;GA:2,medium
254900A4WMCRPWZCPS41,,,,unmatched,54,54,0,GA:54,medium
549300NFFZ9YOVNMJO35,,,,unmatched,57,51,0,GA:51,medium
2549004XDCE3LGQW7H72,,,,unmatched,64,42,9,FL:9;CA:8;TX:6;PA:5;TN:4;NC:3;NJ:2;GA:2,low
549300N1YEXP02MHBR47,,,,unmatched,56,38,9,TN:17;FL:9;GA:4;TX:4;SC:2;NC:1;PA:1,low
549300EHWBP6UP4Y8J37,,,,unmatched,50,35,9,FL:9;TX:8;CA:6;NC:3;GA:3;NJ:2;SC:2;PA:1,low
549300EBXH41OP56DQ10,,,,unmatched,19,11,9,FL:9;GA:1;NC:1,low
549300S93XI20FLTGK89,,,,unmatched,49,40,8,NC:12;FL:8;PA:7;GA:7;TX:3;SC:2;DC:1,low
5493006HFDG31YJ3MM36,,,,unmatched,95,35,8,CA:14;FL:8;SC:4;NC:4;PA:2;TX:1;TN:1;GA:1,low
549300L9MOPDT0NKE883,,,,unmatched,44,24,8,FL:8;CA:4;TX:3;NC:3;TN:2;GA:1;PA:1;MA:1,low
549300OZ550X4QD5PC74,,,,unmatched,34,21,8,FL:8;TX:8;GA:2;SC:1;TN:1;NC:1,low
549300VIZR4H7AB15496,,,,unmatched,23,19,8,FL:8;SC:3;NC:2;GA:2;TN:1;CA:1;TX:1;NJ:1,low
549300D0H09HSURFXA20,,,,unmatched,384,46,7,CA:17;TX:8;FL:7;GA:5;NC:4;PA:3;NJ:2,low
254900A9IPKYRVXEJ156,,,,unmatched,56,36,7,TX:27;FL:7;GA:1;TN:1,low
549300QWJ3UDIX8KBP64,,,,unmatched,39,26,7,PA:10;FL:7;TN:5;GA:2;TX:1;CA:1,low
984500DB378C704F4610,,,,unmatched,22,14,7,FL:7;TN:2;GA:2;TX:1;PA:1;NJ:1,low
549300C5GU86M1X2DG56,,,,unmatched,13,12,7,FL:7;SC:1;TN:1;NC:1;GA:1;NJ:1,low
254900WO60HTEULEHM24,,,,unmatched,65,43,6,GA:26;CA:8;FL:6;TN:1;NY:1;NC:1,low
549300RIPPSJXAQKZ383,,,,unmatched,61,36,6,NJ:14;MA:7;FL:6;TN:3;TX:2;SC:2;PA:1;GA:1,low
549300LPT41QBMAC7948,,,,unmatched,44,33,6,TN:24;FL:6;GA:1;NC:1;SC:1,low
549300WW4OBT30G5DK23,,,,unmatched,59,32,6,FL:6;GA:5;CA:5;PA:4;TX:4;SC:3;NJ:3;TN:1,low
549300ZGCIDP1G72QO72,,,,unmatched,51,19,6,FL:6;CA:5;GA:4;PA:2;NC:2,low
549300WIE2SKOKI8PF63,,,,unmatched,40,15,6,FL:6;SC:3;TN:2;TX:1;DC:1;GA:1;CA:1,low
549300TWHZRVTZ8RYT46,,,,unmatched,9,8,6,FL:6;GA:1;TN:1,low
549300FGGERPRKXH7V65,,,,unmatched,11,7,6,FL:6;GA:1,low
54930009M8OIJWECQX81,,,,unmatched,70,43,5,PA:22;DC:5;FL:5;SC:4;NC:4;TX:1;TN:1;GA:1,low
549300V3N91EH05UWL23,,,,unmatched,71,41,5,CA:22;TX:6;GA:5;FL:5;SC:1;TN:1;PA:1,low
LDVFX8JEECFFE8HRWA73,,,,unmatched,132,32,5,TX:12;FL:5;NJ:5;CA:2;NC:2;PA:2;SC:2;NY:1,low
254900DNPJINSUKFZ002,,,,unmatched,51,26,5,CA:11;TX:6;FL:5;TN:1;SC:1;NC:1;GA:1,low
549300SQH6MBVMMRRA85,,,,unmatched,64,26,5,NC:8;CA:6;FL:5;GA:3;NJ:2;SC:2,low
549300W09D8JV1ANXX59,,,,unmatched,24,17,5,TN:6;FL:5;NC:3;GA:1;CA:1;SC:1,low
5493002N5OA6GM61AC70,,,,unmatched,16,14,5,TN:6;FL:5;NJ:1;GA:1;SC:1,low
254900LDNBFL67R4FW27,,,,unmatched,16,9,5,FL:5;GA:1;TN:1;TX:1;NC:1,low
254900VH8KY0194IAU87,,,,unmatched,13,9,5,FL:5;GA:4,low
549300Y7HCU10KIRLG30,,,,unmatched,13,8,5,FL:5;GA:2;CA:1,low
5493007TLZJ73TKCO730,,,,unmatched,49,38,4,NY:13;TX:5;CA:5;NC:4;FL:4;SC:3;DC:3;GA:1,low
549300XRF9LCZ3RX3Q39,,,,unmatched,1325,38,4,CA:12;TX:9;NY:5;FL:4;PA:3;GA:2;MA:2;TN:1,low
38PG5GG0OEQK4QMSKE59,,,,unmatched,40,34,4,TX:19;FL:4;GA:4;TN:3;PA:2;CA:1;NC:1,low
549300FFPMB9B7FHNR61,,,,unmatched,38,27,4,NC:7;PA:7;FL:4;DC:4;TX:2;SC:2;GA:1,low
549300DM6DAOPSF8HL78,,,,unmatched,29,23,4,TX:6;TN:6;FL:4;SC:2;NC:2;GA:1;PA:1;CA:1,low
549300A7W1NQ3BYZCB68,,,,unmatched,25,19,4,TN:11;FL:4;GA:2;NC:1;TX:1,low
549300W6UP8EY0KSBG85,,,,unmatched,19,19,4,GA:5;NC:4;FL:4;MA:2;TX:2;NJ:1;CA:1,low
549300FKWBMLIMGZ7Q40,,,,unmatched,12,9,4,FL:4;GA:2;TN:2;CA:1,low
549300DWS85AHLUZHB50,,,,unmatched,7,7,4,FL:4;CA:1;GA:1;TX:1,low
549300MGJ0J02F6KDW38,,,,unmatched,36,33,3,TN:28;FL:3;GA:2,low
549300L8ZRL1FNUUOA59,,,,unmatched,74,29,3,TX:13;NY:4;FL:3;NJ:3;GA:2;CA:1;DC:1;MA:1,low
549300OBJRCHJ0G6XU24,,,,unmatched,33,27,3,TX:9;MA:5;TN:4;FL:3;NJ:3;CA:1;GA:1;PA:1,low
549300ROGHTFGYNKE773,,,,unmatched,45,26,3,GA:11;TN:6;FL:3;NC:3;TX:2;SC:1,low
5493005H0NK3SWWY4384,,,,unmatched,30,24,3,NC:9;DC:7;FL:3;PA:1;CA:1;NY:1;GA:1;TN:1,low
254900UD8AEXTVCVAF72,,,,unmatched,51,23,3,TN:8;DC:5;FL:3;CA:2;MA:2;GA:2;NC:1,low
549300PPKM4YL2GY3713,,,,unmatched,28,21,3,DC:6;FL:3;NC:3;NY:2;SC:2;PA:2;MA:1;GA:1,low
549300P5JG6WBCSZ7M53,,,,unmatched,32,16,3,DC:5;FL:3;GA:2;NC:2;PA:2;SC:1;NJ:1,low
5493007OXXFLNNHTW637,,,,unmatched,19,15,3,TX:7;FL:3;CA:2;NC:1;MA:1;GA:1,low
5493002JDOI3GTNVUD76,,,,unmatched,29,14,3,TN:9;FL:3;NC:1;GA:1,low
549300RAQJBTN6Z28096,,,,unmatched,14,12,3,CA:3;FL:3;GA:1;NY:1;TX:1;TN:1;NC:1;SC:1,low
549300Y01XP7FO81MC08,,,,unmatched,14,12,3,FL:3;TN:2;TX:2;GA:2;CA:1;SC:1;PA:1,low
549300CYL5ZW4ISL7T55,,,,unmatched,11,11,3,TN:6;FL:3;GA:2,low
54930099BVD0E448JX38,,,,unmatched,9,8,3,FL:3;TX:2;MA:1;NC:1;GA:1,low
549300VIKSC6B00SLF36,,,,unmatched,6,6,3,FL:3;TN:1;GA:1;SC:1,low
549300EKCKDF80ZM4V51,,,,unmatched,46,46,2,TX:25;CA:8;SC:3;NC:3;TN:3;FL:2;DC:1;GA:1,low
254900XZ6MY7WSIHIY14,,,,unmatched,43,43,2,GA:40;FL:2;NC:1,low
549300Q1YFRSB8UEGH03,,,,unmatched,64,38,2,TX:29;GA:2;NC:2;FL:2;NJ:1;TN:1;PA:1,low
984500CBWD5B079K2C86,,,,unmatched,54,37,2,GA:9;NJ:8;NC:5;PA:4;TX:3;SC:3;CA:2;FL:2,low
549300H68PK1CZUVUQ73,,,,unmatched,33,26,2,NY:11;PA:7;GA:3;FL:2;NJ:1;SC:1;TN:1,low
549300512TZWD1YUA619,,,,unmatched,24,24,2,GA:22;FL:2,low
AM9FLTUTLEC73M6N7I37,,,,unmatched,24,24,2,CA:5;NC:3;GA:3;TN:3;MA:2;FL:2;NJ:2;TX:2,low
549300XA6P3X1GTJEY80,,,,unmatched,20,19,2,PA:8;TX:2;FL:2;CA:1;TN:1;MA:1;GA:1;DC:1,low
C4BXATY60WC6XEOZDX54,,,,unmatched,28,19,2,TX:6;CA:5;NC:3;FL:2;NY:1;GA:1;SC:1,low
2549002CETMLVOOVS913,,,,unmatched,21,17,2,GA:15;FL:2,low
5493002Z2Z7DV758IU60,,,,unmatched,15,10,2,FL:2;DC:2;NJ:1;TX:1;NC:1;PA:1;NY:1;GA:1,low
549300Q76VHK6FGPX546,,,,unmatched,12,8,2,FL:2;CA:2;TN:1;GA:1;TX:1;NC:1,low
5493007ZN3JNCBPMI730,,,,unmatched,8,7,2,TN:4;FL:2;GA:1,low
549300Q55VW95EP3CM33,,,,unmatched,7,7,2,TN:3;FL:2;GA:1;SC:1,low
UBNR8NKAK8J9JL4NZF88,,,,unmatched,13,7,2,NC:3;FL:2;SC:1;GA:1,low
549300FB7LY738B0AS28,,,,unmatched,7,6,2,FL:2;GA:1;TN:1;SC:1;NC:1,low
549300IXTSQB6QVVI060,,,,unmatched,7,6,2,GA:4;FL:2,low
213800M6RMI3YBX62W88,,,,unmatched,9,4,2,FL:2;GA:1;NC:1,low
2549002AOWUCD3BSTP80,,,,unmatched,5,4,2,FL:2;GA:2,low
549300T3MSPBPSPZLR85,,,,unmatched,4,4,2,FL:2;TN:1;GA:1,low
549300TOZIPCBM0DLH67,,,,unmatched,6,4,2,FL:2;SC:1;GA:1,low
549300ZM3TKJVUYB3676,,,,unmatched,4,4,2,FL:2;TN:1;GA:1,low
VEQ70DCTAI4TBBHPYI39,,,,unmatched,4,4,2,FL:2;SC:1;GA:1,low
549300S99IK3EU11AS13,,,,unmatched,6,3,2,FL:2;GA:1,low
549300PGV74J5SPHTG47,,,,unmatched,47,47,1,TN:45;GA:1;FL:1,low
254900AHEC0ZH6MGNX19,,,,unmatched,56,43,1,TN:37;GA:5;FL:1,low
54930008MKP7T81OVK54,,,,unmatched,43,36,1,GA:34;FL:1;SC:1,low
549300IBHFWCA2THLC52,,,,unmatched,36,31,1,TN:29;FL:1;GA:1,low
PS6WLKTYGZOKK05G5O59,,,,unmatched,28,28,1,NC:9;TX:7;GA:4;SC:3;TN:2;CA:1;PA:1;FL:1,low
2549006WPD8JIY1AFO12,,,,unmatched,24,24,1,GA:23;FL:1,low
5493008JUW0FLRMO0W64,,,,unmatched,38,24,1,TX:15;GA:4;CA:2;NC:1;TN:1;FL:1,low
549300OJTK0IPSNDA832,,,,unmatched,45,23,1,GA:7;TX:6;TN:3;CA:3;NC:2;FL:1;MA:1,low
549300II7Y8V2KY9TM28,,,,unmatched,24,19,1,TX:17;GA:1;FL:1,low
549300B8JQ9XD5FQQH32,,,,unmatched,14,13,1,TX:11;FL:1;GA:1,low
5493003KBJMVUE7RQO90,,,,unmatched,33,12,1,NC:5;TX:2;MA:2;GA:1;FL:1;DC:1,low
